Kernel,C,degree,gamma,coef0,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
poly,1,2,0.1,0,-12.8,10.8,-0.2,0.931,0.97,0.892,0.934,0.866,0.931,0.789,0.691,0.814,0.577,0.453,0.753,0.774,0.636,0.81,0.538,0.401,0.723
poly,1,2,0.1,1,-11.8,4.9,0.1,0.931,0.946,0.916,0.932,0.862,0.931,0.819,0.727,0.843,0.624,0.517,0.785,0.811,0.727,0.833,0.615,0.505,0.78
poly,1,2,0.1,2,-13.2,5.8,-0.0,0.928,0.952,0.904,0.93,0.857,0.928,0.808,0.745,0.824,0.617,0.507,0.785,0.792,0.727,0.81,0.593,0.474,0.768
poly,1,2,0.1,3,-14.8,6.5,0.2,0.934,0.946,0.922,0.935,0.868,0.934,0.838,0.727,0.867,0.653,0.555,0.797,0.811,0.636,0.857,0.583,0.465,0.747
poly,1,2,0.1,4,-16.4,6.9,0.2,0.934,0.946,0.922,0.935,0.868,0.934,0.823,0.709,0.852,0.625,0.518,0.781,0.811,0.636,0.857,0.583,0.465,0.747
poly,1,2,0.01,0,-1.4,3.3,-0.7,0.831,0.826,0.837,0.829,0.666,0.832,0.706,0.818,0.676,0.537,0.407,0.747,0.736,0.727,0.738,0.533,0.394,0.733
poly,1,2,0.01,1,-3.6,3.6,-0.1,0.84,0.831,0.85,0.837,0.683,0.84,0.815,0.855,0.805,0.657,0.568,0.83,0.83,0.909,0.81,0.69,0.615,0.859
poly,1,2,0.01,2,-4.7,4.5,-0.1,0.84,0.849,0.832,0.84,0.685,0.841,0.77,0.709,0.786,0.557,0.43,0.747,0.774,0.727,0.786,0.571,0.446,0.756
poly,1,2,0.01,3,-5.9,5.3,0.1,0.843,0.814,0.874,0.836,0.692,0.844,0.766,0.636,0.8,0.527,0.389,0.718,0.811,0.727,0.833,0.615,0.505,0.78
poly,1,2,0.01,4,-7.4,5.8,0.1,0.831,0.808,0.855,0.824,0.667,0.832,0.758,0.6,0.8,0.506,0.36,0.7,0.792,0.636,0.833,0.56,0.432,0.735
