Kernel,C,degree,gamma,coef0,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
poly,1,2,0.1,0,-18.6,9.4,0.1,0.834,0.772,0.897,0.819,0.681,0.834,0.691,0.273,0.8,0.268,0.072,0.536,0.717,0.364,0.81,0.348,0.168,0.587
poly,1,2,0.1,1,-14.7,5.5,-0.2,0.843,0.928,0.759,0.856,0.699,0.843,0.702,0.436,0.771,0.376,0.189,0.604,0.755,0.455,0.833,0.435,0.279,0.644
poly,1,2,0.1,2,-15.3,6.0,-0.1,0.843,0.897,0.789,0.85,0.696,0.843,0.709,0.382,0.795,0.353,0.169,0.589,0.755,0.455,0.833,0.435,0.279,0.644
poly,1,2,0.1,3,-15.3,6.4,-0.2,0.84,0.922,0.759,0.853,0.693,0.84,0.702,0.491,0.757,0.406,0.222,0.624,0.736,0.455,0.81,0.417,0.249,0.632
poly,1,2,0.1,4,-15.3,6.7,-0.2,0.837,0.916,0.759,0.85,0.686,0.837,0.706,0.509,0.757,0.416,0.236,0.633,0.717,0.455,0.786,0.4,0.221,0.62
poly,1,2,0.01,0,-1.6,1.4,-0.1,0.666,0.381,0.952,0.489,0.407,0.667,0.762,0.109,0.933,0.112,0.016,0.521,0.755,0.0,0.952,0.0,-0.101,0.476
poly,1,2,0.01,1,-3.4,2.9,-0.4,0.741,0.832,0.65,0.762,0.491,0.741,0.642,0.8,0.6,0.482,0.326,0.7,0.623,0.818,0.571,0.474,0.316,0.695
poly,1,2,0.01,2,-5.0,3.8,-0.0,0.741,0.705,0.777,0.73,0.485,0.741,0.717,0.6,0.748,0.469,0.302,0.674,0.698,0.545,0.738,0.429,0.246,0.642
poly,1,2,0.01,3,-5.6,4.8,-0.4,0.732,0.861,0.602,0.763,0.481,0.732,0.619,0.855,0.557,0.482,0.335,0.706,0.566,0.818,0.5,0.439,0.26,0.659
poly,1,2,0.01,4,-6.7,5.8,-0.3,0.738,0.831,0.644,0.76,0.485,0.738,0.634,0.782,0.595,0.47,0.307,0.689,0.623,0.818,0.571,0.474,0.316,0.695
poly,1,2,0.001,0,-0.9,1.0,-0.9,0.5,1.0,0.0,0.667,0.0,0.5,0.211,1.0,0.005,0.345,0.014,0.502,0.208,1.0,0.0,0.344,0.0,0.5
poly,1,2,0.001,1,-1.3,1.0,-0.0,0.708,0.507,0.909,0.626,0.452,0.708,0.811,0.6,0.867,0.563,0.455,0.733,0.811,0.545,0.881,0.545,0.426,0.713
poly,1,2,0.001,2,-2.1,1.6,-0.1,0.744,0.699,0.789,0.729,0.491,0.744,0.755,0.782,0.748,0.565,0.45,0.765,0.792,0.818,0.786,0.621,0.517,0.802
poly,1,2,0.001,3,-2.7,1.9,-0.1,0.741,0.651,0.831,0.711,0.492,0.741,0.766,0.673,0.79,0.541,0.411,0.732,0.792,0.636,0.833,0.56,0.432,0.735
poly,1,2,0.001,4,-2.6,2.2,-0.2,0.732,0.706,0.759,0.722,0.467,0.732,0.743,0.709,0.752,0.533,0.396,0.731,0.755,0.727,0.762,0.552,0.419,0.745
poly,1,3,0.1,0,-49.6,32.3,-0.6,0.831,0.91,0.753,0.843,0.675,0.831,0.679,0.527,0.719,0.406,0.213,0.623,0.679,0.545,0.714,0.414,0.222,0.63
poly,1,3,0.1,1,-28.3,9.0,0.1,0.882,0.898,0.867,0.884,0.769,0.882,0.74,0.309,0.852,0.327,0.172,0.581,0.755,0.273,0.881,0.316,0.174,0.577
poly,1,3,0.1,2,-31.5,9.7,0.2,0.882,0.891,0.873,0.885,0.77,0.882,0.743,0.327,0.852,0.346,0.193,0.59,0.717,0.364,0.81,0.348,0.168,0.587
poly,1,3,0.1,3,-29.5,10.1,0.2,0.888,0.891,0.885,0.89,0.781,0.888,0.747,0.327,0.857,0.349,0.198,0.592,0.736,0.364,0.833,0.364,0.197,0.598
poly,1,3,0.1,4,-29.7,10.5,-0.1,0.88,0.916,0.843,0.884,0.765,0.879,0.736,0.455,0.81,0.416,0.25,0.632,0.736,0.455,0.81,0.417,0.249,0.632
poly,1,3,0.01,0,-0.7,1.2,0.2,0.597,0.405,0.794,0.44,0.286,0.6,0.664,0.218,0.781,0.1,-0.013,0.5,0.774,0.0,0.976,0.0,-0.071,0.488
poly,1,3,0.01,1,-4.9,3.6,-0.0,0.762,0.687,0.838,0.742,0.533,0.762,0.736,0.564,0.781,0.47,0.308,0.672,0.755,0.545,0.81,0.48,0.327,0.677
poly,1,3,0.01,2,-6.7,5.9,0.1,0.789,0.729,0.849,0.775,0.583,0.789,0.762,0.655,0.79,0.533,0.394,0.723,0.736,0.545,0.786,0.462,0.298,0.666
poly,1,3,0.01,3,-8.0,9.5,0.1,0.804,0.76,0.849,0.794,0.612,0.804,0.751,0.673,0.771,0.529,0.386,0.722,0.774,0.636,0.81,0.538,0.401,0.723
poly,1,3,0.01,4,-8.4,10.0,0.1,0.804,0.766,0.843,0.794,0.612,0.805,0.781,0.727,0.795,0.581,0.458,0.761,0.792,0.727,0.81,0.593,0.474,0.768
poly,1,3,0.001,0,-1.0,1.0,-1.0,0.5,1.0,0.0,0.667,0.0,0.5,0.208,1.0,0.0,0.344,0.0,0.5,0.208,1.0,0.0,0.344,0.0,0.5
poly,1,3,0.001,1,-1.8,1.5,-0.1,0.738,0.693,0.783,0.721,0.481,0.738,0.755,0.836,0.733,0.585,0.481,0.785,0.755,0.818,0.738,0.581,0.465,0.778
poly,1,3,0.001,2,-2.8,2.6,-0.1,0.741,0.651,0.831,0.712,0.49,0.741,0.766,0.582,0.814,0.507,0.363,0.698,0.792,0.545,0.857,0.522,0.39,0.701
poly,1,3,0.001,3,-3.8,3.6,-0.4,0.729,0.843,0.614,0.757,0.471,0.729,0.615,0.818,0.562,0.469,0.309,0.69,0.604,0.818,0.548,0.462,0.297,0.683
poly,1,3,0.001,4,-5.2,4.3,-0.4,0.723,0.85,0.596,0.754,0.461,0.723,0.604,0.836,0.543,0.467,0.309,0.69,0.585,0.818,0.524,0.45,0.279,0.671
poly,5,2,0.1,0,-43.4,10.3,-0.2,0.867,0.934,0.801,0.875,0.747,0.867,0.683,0.582,0.71,0.429,0.247,0.646,0.717,0.636,0.738,0.483,0.321,0.687
poly,5,2,0.1,1,-26.4,9.2,0.0,0.861,0.903,0.819,0.867,0.728,0.861,0.713,0.418,0.79,0.377,0.196,0.604,0.698,0.545,0.738,0.429,0.246,0.642
poly,5,2,0.1,2,-25.2,9.0,-0.1,0.858,0.909,0.807,0.865,0.723,0.858,0.687,0.436,0.752,0.368,0.171,0.594,0.679,0.545,0.714,0.414,0.222,0.63
poly,5,2,0.1,3,-24.7,8.9,-0.1,0.858,0.909,0.807,0.865,0.723,0.858,0.691,0.436,0.757,0.369,0.175,0.597,0.679,0.545,0.714,0.414,0.222,0.63
poly,5,2,0.1,4,-24.4,8.9,0.2,0.858,0.873,0.843,0.86,0.72,0.858,0.713,0.345,0.81,0.328,0.148,0.577,0.717,0.455,0.786,0.4,0.221,0.62
poly,5,2,0.01,0,-3.5,2.8,-0.6,0.762,0.652,0.873,0.722,0.542,0.763,0.728,0.418,0.81,0.384,0.213,0.614,0.755,0.545,0.81,0.48,0.327,0.677
poly,5,2,0.01,1,-6.9,5.3,0.1,0.78,0.717,0.843,0.765,0.565,0.78,0.751,0.618,0.786,0.506,0.358,0.702,0.755,0.545,0.81,0.48,0.327,0.677
poly,5,2,0.01,2,-7.6,9.9,0.2,0.774,0.687,0.861,0.752,0.557,0.774,0.743,0.582,0.786,0.485,0.329,0.684,0.755,0.545,0.81,0.48,0.327,0.677
poly,5,2,0.01,3,-7.8,11.9,0.2,0.774,0.687,0.861,0.752,0.557,0.774,0.736,0.564,0.781,0.47,0.308,0.672,0.755,0.545,0.81,0.48,0.327,0.677
poly,5,2,0.01,4,-7.9,12.7,0.2,0.768,0.687,0.849,0.746,0.544,0.768,0.74,0.564,0.786,0.474,0.314,0.675,0.755,0.545,0.81,0.48,0.327,0.677
poly,5,2,0.001,0,-0.5,0.9,0.2,0.542,0.291,0.788,0.279,0.12,0.539,0.664,0.218,0.781,0.097,-0.005,0.5,0.755,0.0,0.952,0.0,-0.101,0.476
poly,5,2,0.001,1,-2.8,2.4,-0.4,0.732,0.832,0.632,0.755,0.476,0.732,0.675,0.873,0.624,0.527,0.404,0.748,0.679,0.818,0.643,0.514,0.376,0.731
poly,5,2,0.001,2,-3.3,2.9,-0.1,0.732,0.663,0.801,0.708,0.471,0.732,0.747,0.618,0.781,0.504,0.354,0.7,0.736,0.636,0.762,0.5,0.346,0.699
poly,5,2,0.001,3,-3.9,3.7,-0.4,0.726,0.843,0.608,0.755,0.466,0.726,0.608,0.818,0.552,0.464,0.301,0.685,0.604,0.818,0.548,0.462,0.297,0.683
poly,5,2,0.001,4,-4.8,4.0,-0.5,0.726,0.892,0.56,0.765,0.48,0.726,0.577,0.855,0.505,0.457,0.294,0.68,0.547,0.818,0.476,0.429,0.242,0.647
poly,5,3,0.1,0,-50.5,35.3,-0.4,0.855,0.922,0.789,0.865,0.72,0.856,0.608,0.291,0.69,0.234,-0.017,0.491,0.585,0.273,0.667,0.214,-0.053,0.47
