n_estimators,max_depth,max_features,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
200,None,0.25,0.899,0.878,0.92,0.899,0.805,0.899,0.877,0.7,0.956,0.779,0.706,0.828,0.885,0.75,0.944,0.8,0.723,0.847
200,None,0.5,0.879,0.878,0.878,0.881,0.762,0.878,0.869,0.725,0.933,0.773,0.688,0.829,0.923,0.75,1.0,0.857,0.822,0.875
200,None,0.75,0.885,0.891,0.878,0.888,0.778,0.885,0.838,0.725,0.889,0.74,0.628,0.807,0.923,0.75,1.0,0.857,0.822,0.875
200,None,None,0.872,0.878,0.865,0.874,0.751,0.871,0.823,0.7,0.878,0.713,0.591,0.789,0.923,0.75,1.0,0.857,0.822,0.875
400,None,0.25,0.892,0.865,0.92,0.891,0.79,0.892,0.915,0.75,0.989,0.844,0.8,0.869,0.885,0.75,0.944,0.8,0.723,0.847
400,None,0.5,0.879,0.878,0.878,0.881,0.762,0.878,0.908,0.775,0.967,0.838,0.782,0.871,0.923,0.75,1.0,0.857,0.822,0.875
400,None,0.75,0.892,0.891,0.892,0.893,0.792,0.892,0.838,0.75,0.878,0.745,0.63,0.814,0.923,0.75,1.0,0.857,0.822,0.875
400,None,None,0.872,0.878,0.865,0.874,0.751,0.871,0.831,0.75,0.867,0.737,0.619,0.808,0.923,0.75,1.0,0.857,0.822,0.875
600,None,0.25,0.892,0.865,0.92,0.891,0.79,0.892,0.9,0.725,0.978,0.815,0.76,0.851,0.923,0.75,1.0,0.857,0.822,0.875
600,None,0.5,0.879,0.878,0.878,0.881,0.762,0.878,0.9,0.775,0.956,0.828,0.765,0.865,0.923,0.75,1.0,0.857,0.822,0.875
600,None,0.75,0.892,0.891,0.892,0.893,0.792,0.892,0.869,0.775,0.911,0.792,0.708,0.843,0.923,0.75,1.0,0.857,0.822,0.875
600,None,None,0.872,0.878,0.865,0.874,0.751,0.871,0.823,0.725,0.867,0.718,0.593,0.796,0.923,0.75,1.0,0.857,0.822,0.875
800,None,0.25,0.886,0.865,0.907,0.886,0.776,0.886,0.908,0.75,0.978,0.832,0.78,0.864,0.923,0.75,1.0,0.857,0.822,0.875
800,None,0.5,0.879,0.878,0.878,0.881,0.762,0.878,0.9,0.75,0.967,0.821,0.762,0.858,0.923,0.75,1.0,0.857,0.822,0.875
800,None,0.75,0.892,0.891,0.892,0.893,0.792,0.892,0.838,0.725,0.889,0.741,0.634,0.807,0.923,0.75,1.0,0.857,0.822,0.875
800,None,None,0.872,0.878,0.865,0.874,0.751,0.871,0.831,0.725,0.878,0.727,0.61,0.801,0.923,0.75,1.0,0.857,0.822,0.875
1000,None,0.25,0.892,0.865,0.92,0.891,0.79,0.892,0.908,0.75,0.978,0.832,0.78,0.864,0.885,0.75,0.944,0.8,0.723,0.847
1000,None,0.5,0.886,0.878,0.892,0.887,0.776,0.885,0.877,0.75,0.933,0.79,0.707,0.842,0.923,0.75,1.0,0.857,0.822,0.875
1000,None,0.75,0.892,0.891,0.892,0.893,0.792,0.892,0.831,0.725,0.878,0.73,0.614,0.801,0.923,0.75,1.0,0.857,0.822,0.875
1000,None,None,0.872,0.878,0.865,0.874,0.751,0.871,0.831,0.725,0.878,0.727,0.61,0.801,0.923,0.75,1.0,0.857,0.822,0.875
