n_estimators,max_depth,max_features,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
200,None,0.25,0.926,0.892,0.96,0.922,0.861,0.926,0.877,0.775,0.922,0.789,0.706,0.849,0.885,0.75,0.944,0.8,0.723,0.847
200,None,0.5,0.906,0.891,0.92,0.904,0.818,0.906,0.862,0.725,0.922,0.757,0.667,0.824,0.885,0.75,0.944,0.8,0.723,0.847
200,None,0.75,0.886,0.864,0.907,0.883,0.777,0.885,0.831,0.725,0.878,0.723,0.607,0.801,0.885,0.75,0.944,0.8,0.723,0.847
200,None,None,0.893,0.892,0.893,0.895,0.789,0.893,0.831,0.7,0.889,0.709,0.598,0.794,0.885,0.75,0.944,0.8,0.723,0.847
400,None,0.25,0.926,0.892,0.96,0.923,0.857,0.926,0.892,0.775,0.944,0.809,0.743,0.86,0.885,0.75,0.944,0.8,0.723,0.847
400,None,0.5,0.899,0.864,0.933,0.895,0.805,0.899,0.846,0.7,0.911,0.732,0.63,0.806,0.885,0.75,0.944,0.8,0.723,0.847
400,None,0.75,0.886,0.864,0.907,0.883,0.777,0.885,0.831,0.7,0.889,0.713,0.6,0.794,0.885,0.75,0.944,0.8,0.723,0.847
400,None,None,0.9,0.892,0.907,0.9,0.802,0.9,0.815,0.65,0.889,0.677,0.557,0.769,0.885,0.75,0.944,0.8,0.723,0.847
600,None,0.25,0.926,0.892,0.96,0.923,0.857,0.926,0.885,0.75,0.944,0.792,0.723,0.847,0.885,0.75,0.944,0.8,0.723,0.847
600,None,0.5,0.906,0.878,0.933,0.903,0.817,0.906,0.846,0.7,0.911,0.732,0.63,0.806,0.885,0.75,0.944,0.8,0.723,0.847
600,None,0.75,0.899,0.878,0.92,0.898,0.803,0.899,0.838,0.725,0.889,0.73,0.62,0.807,0.885,0.75,0.944,0.8,0.723,0.847
600,None,None,0.9,0.892,0.907,0.9,0.802,0.9,0.808,0.65,0.878,0.667,0.54,0.764,0.885,0.75,0.944,0.8,0.723,0.847
800,None,0.25,0.926,0.892,0.96,0.923,0.857,0.926,0.885,0.75,0.944,0.792,0.723,0.847,0.885,0.75,0.944,0.8,0.723,0.847
800,None,0.5,0.913,0.892,0.933,0.911,0.83,0.913,0.846,0.7,0.911,0.732,0.63,0.806,0.885,0.75,0.944,0.8,0.723,0.847
800,None,0.75,0.893,0.878,0.907,0.892,0.789,0.892,0.831,0.7,0.889,0.713,0.599,0.794,0.885,0.75,0.944,0.8,0.723,0.847
800,None,None,0.9,0.892,0.907,0.9,0.802,0.9,0.815,0.675,0.878,0.684,0.56,0.776,0.885,0.75,0.944,0.8,0.723,0.847
1000,None,0.25,0.926,0.892,0.96,0.923,0.857,0.926,0.885,0.75,0.944,0.792,0.723,0.847,0.885,0.75,0.944,0.8,0.723,0.847
1000,None,0.5,0.913,0.892,0.933,0.911,0.83,0.913,0.846,0.7,0.911,0.732,0.63,0.806,0.885,0.75,0.944,0.8,0.723,0.847
1000,None,0.75,0.906,0.892,0.92,0.906,0.815,0.906,0.831,0.7,0.889,0.713,0.599,0.794,0.885,0.75,0.944,0.8,0.723,0.847
1000,None,None,0.9,0.892,0.907,0.9,0.802,0.9,0.8,0.65,0.867,0.659,0.524,0.758,0.885,0.75,0.944,0.8,0.723,0.847
