n_estimators,max_depth,max_features,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
200,None,0.25,0.919,0.892,0.947,0.918,0.844,0.92,0.9,0.75,0.967,0.819,0.76,0.858,0.885,0.625,1.0,0.769,0.732,0.812
200,None,0.5,0.886,0.879,0.893,0.887,0.776,0.886,0.862,0.7,0.933,0.758,0.668,0.817,0.846,0.625,0.944,0.714,0.624,0.785
200,None,0.75,0.872,0.879,0.866,0.875,0.747,0.872,0.854,0.675,0.933,0.737,0.644,0.804,0.808,0.5,0.944,0.615,0.52,0.722
200,None,None,0.859,0.892,0.825,0.866,0.723,0.859,0.838,0.7,0.9,0.725,0.612,0.8,0.846,0.625,0.944,0.714,0.624,0.785
400,None,0.25,0.926,0.906,0.947,0.926,0.857,0.926,0.908,0.75,0.978,0.832,0.78,0.864,0.885,0.625,1.0,0.769,0.732,0.812
400,None,0.5,0.893,0.879,0.907,0.893,0.789,0.893,0.869,0.725,0.933,0.773,0.688,0.829,0.846,0.625,0.944,0.714,0.624,0.785
400,None,0.75,0.879,0.892,0.866,0.882,0.762,0.879,0.846,0.675,0.922,0.728,0.626,0.799,0.846,0.625,0.944,0.714,0.624,0.785
400,None,None,0.866,0.892,0.839,0.872,0.737,0.866,0.831,0.675,0.9,0.706,0.591,0.788,0.808,0.5,0.944,0.615,0.52,0.722
600,None,0.25,0.926,0.906,0.947,0.925,0.859,0.926,0.915,0.775,0.978,0.848,0.798,0.876,0.885,0.625,1.0,0.769,0.732,0.812
600,None,0.5,0.899,0.879,0.92,0.898,0.801,0.9,0.877,0.725,0.944,0.782,0.706,0.835,0.846,0.625,0.944,0.714,0.624,0.785
600,None,0.75,0.886,0.892,0.88,0.889,0.777,0.886,0.838,0.65,0.922,0.701,0.605,0.786,0.808,0.5,0.944,0.615,0.52,0.722
600,None,None,0.866,0.892,0.839,0.872,0.737,0.866,0.808,0.625,0.889,0.659,0.531,0.757,0.808,0.5,0.944,0.615,0.52,0.722
800,None,0.25,0.919,0.906,0.933,0.919,0.846,0.92,0.915,0.775,0.978,0.848,0.798,0.876,0.885,0.625,1.0,0.769,0.732,0.812
800,None,0.5,0.893,0.879,0.907,0.893,0.789,0.893,0.877,0.725,0.944,0.782,0.706,0.835,0.846,0.625,0.944,0.714,0.624,0.785
800,None,0.75,0.879,0.879,0.88,0.881,0.764,0.88,0.854,0.675,0.933,0.73,0.644,0.804,0.846,0.625,0.944,0.714,0.624,0.785
800,None,None,0.866,0.892,0.839,0.872,0.737,0.866,0.815,0.625,0.9,0.668,0.549,0.762,0.808,0.5,0.944,0.615,0.52,0.722
1000,None,0.25,0.919,0.906,0.933,0.919,0.846,0.92,0.908,0.775,0.967,0.836,0.778,0.871,0.923,0.75,1.0,0.857,0.822,0.875
1000,None,0.5,0.893,0.879,0.907,0.893,0.789,0.893,0.869,0.7,0.944,0.762,0.685,0.822,0.846,0.625,0.944,0.714,0.624,0.785
1000,None,0.75,0.873,0.879,0.867,0.876,0.75,0.873,0.838,0.65,0.922,0.701,0.605,0.786,0.846,0.625,0.944,0.714,0.624,0.785
1000,None,None,0.866,0.892,0.839,0.872,0.737,0.866,0.815,0.625,0.9,0.667,0.551,0.762,0.808,0.5,0.944,0.615,0.52,0.722
