n_estimators,max_depth,max_features,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
200,None,0.25,0.794,0.025,0.994,0.04,0.035,0.51,0.8,0.036,1.0,0.067,0.108,0.518,0.811,0.091,1.0,0.167,0.271,0.545
200,None,0.5,0.794,0.025,0.994,0.04,0.035,0.51,0.792,0.0,1.0,0.0,0.0,0.5,0.811,0.091,1.0,0.167,0.271,0.545
200,None,0.75,0.804,0.047,1.0,0.084,0.124,0.524,0.804,0.055,1.0,0.095,0.132,0.527,0.811,0.091,1.0,0.167,0.271,0.545
200,None,None,0.799,0.025,1.0,0.044,0.064,0.512,0.792,0.018,0.995,0.033,0.04,0.507,0.811,0.091,1.0,0.167,0.271,0.545
400,None,0.25,0.794,0.025,0.994,0.04,0.035,0.51,0.8,0.036,1.0,0.067,0.108,0.518,0.811,0.091,1.0,0.167,0.271,0.545
400,None,0.5,0.794,0.025,0.994,0.04,0.035,0.51,0.792,0.0,1.0,0.0,0.0,0.5,0.811,0.091,1.0,0.167,0.271,0.545
400,None,0.75,0.804,0.047,1.0,0.084,0.124,0.524,0.804,0.055,1.0,0.1,0.163,0.527,0.811,0.091,1.0,0.167,0.271,0.545
400,None,None,0.799,0.025,1.0,0.044,0.064,0.512,0.8,0.055,0.995,0.1,0.148,0.525,0.792,0.0,1.0,0.0,0.0,0.5
600,None,0.25,0.799,0.025,1.0,0.044,0.064,0.512,0.796,0.018,1.0,0.033,0.054,0.509,0.811,0.091,1.0,0.167,0.271,0.545
600,None,0.5,0.799,0.025,1.0,0.044,0.064,0.512,0.796,0.018,1.0,0.033,0.054,0.509,0.811,0.091,1.0,0.167,0.271,0.545
600,None,0.75,0.799,0.025,1.0,0.044,0.064,0.512,0.804,0.055,1.0,0.1,0.163,0.527,0.811,0.091,1.0,0.167,0.271,0.545
600,None,None,0.799,0.025,1.0,0.044,0.064,0.512,0.804,0.073,0.995,0.133,0.203,0.534,0.792,0.0,1.0,0.0,0.0,0.5
800,None,0.25,0.799,0.025,1.0,0.044,0.064,0.512,0.8,0.036,1.0,0.067,0.108,0.518,0.811,0.091,1.0,0.167,0.271,0.545
800,None,0.5,0.799,0.025,1.0,0.044,0.064,0.512,0.792,0.0,1.0,0.0,0.0,0.5,0.811,0.091,1.0,0.167,0.271,0.545
800,None,0.75,0.799,0.025,1.0,0.044,0.064,0.512,0.8,0.036,1.0,0.067,0.108,0.518,0.811,0.091,1.0,0.167,0.271,0.545
800,None,None,0.799,0.025,1.0,0.044,0.064,0.512,0.8,0.055,0.995,0.1,0.148,0.525,0.792,0.0,1.0,0.0,0.0,0.5
1000,None,0.25,0.799,0.025,1.0,0.044,0.064,0.512,0.8,0.036,1.0,0.067,0.108,0.518,0.811,0.091,1.0,0.167,0.271,0.545
1000,None,0.5,0.799,0.025,1.0,0.044,0.064,0.512,0.792,0.0,1.0,0.0,0.0,0.5,0.811,0.091,1.0,0.167,0.271,0.545
1000,None,0.75,0.799,0.025,1.0,0.044,0.064,0.512,0.8,0.036,1.0,0.067,0.108,0.518,0.811,0.091,1.0,0.167,0.271,0.545
1000,None,None,0.804,0.047,1.0,0.084,0.124,0.524,0.8,0.036,1.0,0.067,0.108,0.518,0.792,0.0,1.0,0.0,0.0,0.5
