Kernel,C,gamma,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
RBF,1,0.1,-1.6,1.4,-0.2,0.671,0.586,0.696,0.452,0.248,0.641,0.656,0.726,0.633,0.505,0.311,0.68,0.62,0.789,0.567,0.5,0.305,0.678
RBF,1,0.01,-1.4,1.3,0.6,0.796,0.191,0.979,0.294,0.313,0.585,0.77,0.2,0.95,0.293,0.233,0.575,0.759,0.211,0.933,0.296,0.204,0.572
RBF,1,0.001,-1.2,1.6,-0.1,0.786,0.232,0.954,0.334,0.288,0.593,0.762,0.284,0.913,0.365,0.248,0.599,0.759,0.316,0.9,0.387,0.257,0.608
RBF,1,0.0001,-0.0,0.9,0.5,0.792,0.205,0.971,0.302,0.31,0.588,0.77,0.242,0.937,0.333,0.264,0.589,0.759,0.0,1.0,0.0,0.0,0.5
RBF,1,1e-05,0.9,1.0,0.9,0.243,0.987,0.017,0.378,0.005,0.502,0.243,0.979,0.01,0.383,-0.019,0.494,0.759,0.0,1.0,0.0,0.0,0.5
RBF,5,0.1,-2.4,1.5,-0.5,0.594,0.74,0.55,0.46,0.245,0.645,0.57,0.811,0.493,0.477,0.263,0.652,0.57,0.842,0.483,0.485,0.283,0.663
RBF,5,0.01,-2.2,3.0,0.1,0.748,0.326,0.875,0.367,0.227,0.6,0.716,0.295,0.85,0.335,0.166,0.572,0.734,0.263,0.883,0.323,0.174,0.573
RBF,5,0.001,-1.4,3.2,0.6,0.792,0.165,0.983,0.262,0.297,0.574,0.772,0.253,0.937,0.348,0.262,0.595,0.785,0.263,0.95,0.37,0.302,0.607
RBF,5,0.0001,-1.1,1.3,0.1,0.796,0.124,1.0,0.216,0.306,0.562,0.8,0.221,0.983,0.347,0.352,0.602,0.81,0.263,0.983,0.4,0.398,0.623
RBF,5,1e-05,-1.0,1.0,0.7,0.773,0.2,0.946,0.221,0.183,0.573,0.762,0.211,0.937,0.248,0.174,0.574,0.759,0.0,1.0,0.0,0.0,0.5
RBF,10,0.1,-3.2,2.0,-0.7,0.537,0.782,0.462,0.441,0.21,0.622,0.511,0.811,0.417,0.446,0.201,0.614,0.506,0.842,0.4,0.451,0.218,0.621
RBF,10,0.01,-2.4,3.1,-0.9,0.473,0.877,0.35,0.438,0.211,0.614,0.387,0.653,0.303,0.339,-0.042,0.478,0.367,0.632,0.283,0.324,-0.079,0.457
RBF,10,0.001,-1.9,3.8,0.5,0.789,0.205,0.967,0.308,0.285,0.586,0.762,0.253,0.923,0.338,0.235,0.588,0.759,0.263,0.917,0.345,0.231,0.59
RBF,10,0.0001,-1.2,1.8,0.3,0.792,0.11,1.0,0.194,0.287,0.555,0.79,0.221,0.97,0.336,0.309,0.596,0.772,0.263,0.933,0.357,0.264,0.598
RBF,10,1e-05,-1.0,0.9,0.4,0.773,0.2,0.946,0.221,0.183,0.573,0.762,0.211,0.937,0.248,0.174,0.574,0.759,0.0,1.0,0.0,0.0,0.5
