Kernel,C,gamma,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
RBF,1,0.1,-1.2,0.3,-0.5,0.53,0.793,0.45,0.437,0.214,0.622,0.509,0.789,0.42,0.436,0.185,0.605,0.519,0.789,0.433,0.441,0.196,0.611
RBF,1,0.01,-1.6,1.0,0.1,0.802,0.395,0.925,0.478,0.386,0.66,0.77,0.442,0.873,0.479,0.336,0.658,0.81,0.579,0.883,0.595,0.471,0.731
RBF,1,0.001,-1.3,2.1,-0.0,0.827,0.34,0.975,0.472,0.448,0.658,0.785,0.305,0.937,0.406,0.317,0.621,0.785,0.316,0.933,0.414,0.32,0.625
RBF,1,0.0001,-1.1,1.0,-0.1,0.792,0.302,0.942,0.395,0.314,0.622,0.78,0.379,0.907,0.453,0.331,0.643,0.785,0.421,0.9,0.485,0.359,0.661
RBF,1,1e-05,0.5,1.0,0.8,0.792,0.179,0.979,0.282,0.295,0.579,0.787,0.263,0.953,0.368,0.322,0.608,0.759,0.0,1.0,0.0,0.0,0.5
RBF,5,0.1,-1.2,0.2,-0.5,0.537,0.767,0.467,0.434,0.201,0.617,0.522,0.789,0.437,0.443,0.199,0.613,0.544,0.789,0.467,0.455,0.223,0.628
RBF,5,0.01,-2.5,1.1,-0.1,0.748,0.41,0.85,0.427,0.272,0.63,0.777,0.579,0.84,0.555,0.409,0.709,0.785,0.632,0.833,0.585,0.443,0.732
RBF,5,0.001,-1.6,2.4,0.6,0.818,0.231,0.996,0.363,0.414,0.614,0.792,0.158,0.993,0.266,0.322,0.576,0.797,0.158,1.0,0.273,0.353,0.579
RBF,5,0.0001,-1.2,2.4,0.3,0.805,0.233,0.979,0.36,0.361,0.606,0.782,0.274,0.943,0.375,0.299,0.609,0.772,0.316,0.917,0.4,0.287,0.616
RBF,5,1e-05,-1.0,0.8,0.1,0.796,0.151,0.992,0.253,0.304,0.572,0.803,0.189,0.997,0.315,0.373,0.593,0.797,0.211,0.983,0.333,0.34,0.597
RBF,10,0.1,-1.2,0.2,-0.5,0.537,0.767,0.467,0.434,0.201,0.617,0.522,0.789,0.437,0.443,0.199,0.613,0.544,0.789,0.467,0.455,0.223,0.628
RBF,10,0.01,-2.6,1.0,-0.2,0.757,0.505,0.833,0.489,0.334,0.669,0.749,0.611,0.793,0.539,0.376,0.702,0.722,0.632,0.75,0.522,0.344,0.691
RBF,10,0.001,-2.3,2.6,0.7,0.818,0.257,0.987,0.387,0.399,0.622,0.78,0.158,0.977,0.253,0.247,0.567,0.797,0.158,1.0,0.273,0.353,0.579
RBF,10,0.0001,-1.3,3.0,0.1,0.802,0.273,0.962,0.39,0.349,0.618,0.752,0.295,0.897,0.363,0.23,0.596,0.772,0.368,0.9,0.438,0.309,0.634
RBF,10,1e-05,-1.1,1.0,0.2,0.796,0.138,0.996,0.234,0.305,0.567,0.787,0.137,0.993,0.235,0.295,0.565,0.785,0.211,0.967,0.32,0.286,0.589
