n_estimators,max_depth,max_features,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
200,None,0.25,0.817,0.367,1.0,0.508,0.526,0.683,0.838,0.525,0.978,0.651,0.608,0.751,0.808,0.5,0.944,0.615,0.52,0.722
200,None,0.5,0.788,0.333,0.973,0.452,0.432,0.653,0.777,0.375,0.956,0.48,0.399,0.665,0.923,0.75,1.0,0.857,0.822,0.875
200,None,0.75,0.798,0.367,0.973,0.489,0.452,0.67,0.769,0.35,0.956,0.456,0.369,0.653,0.846,0.625,0.944,0.714,0.624,0.785
200,None,None,0.788,0.367,0.96,0.476,0.423,0.663,0.754,0.325,0.944,0.437,0.354,0.635,0.769,0.375,0.944,0.5,0.409,0.66
400,None,0.25,0.807,0.367,0.987,0.494,0.496,0.677,0.808,0.425,0.978,0.569,0.531,0.701,0.885,0.75,0.944,0.8,0.723,0.847
400,None,0.5,0.807,0.367,0.987,0.497,0.492,0.677,0.777,0.35,0.967,0.478,0.421,0.658,0.923,0.75,1.0,0.857,0.822,0.875
400,None,0.75,0.807,0.367,0.987,0.497,0.492,0.677,0.769,0.35,0.956,0.472,0.4,0.653,0.846,0.625,0.944,0.714,0.624,0.785
400,None,None,0.788,0.367,0.96,0.476,0.423,0.663,0.746,0.3,0.944,0.393,0.304,0.622,0.808,0.625,0.889,0.667,0.535,0.757
600,None,0.25,0.807,0.367,0.987,0.494,0.496,0.677,0.808,0.4,0.989,0.556,0.533,0.694,0.923,0.75,1.0,0.857,0.822,0.875
600,None,0.5,0.807,0.367,0.987,0.497,0.492,0.677,0.769,0.325,0.967,0.438,0.37,0.646,0.923,0.75,1.0,0.857,0.822,0.875
600,None,0.75,0.807,0.367,0.987,0.497,0.492,0.677,0.754,0.3,0.956,0.402,0.318,0.628,0.885,0.75,0.944,0.8,0.723,0.847
600,None,None,0.788,0.367,0.96,0.476,0.423,0.663,0.738,0.275,0.944,0.37,0.281,0.61,0.846,0.75,0.889,0.75,0.639,0.819
800,None,0.25,0.807,0.367,0.987,0.494,0.496,0.677,0.815,0.425,0.989,0.576,0.551,0.707,0.923,0.75,1.0,0.857,0.822,0.875
800,None,0.5,0.798,0.367,0.973,0.483,0.463,0.67,0.769,0.325,0.967,0.438,0.37,0.646,0.923,0.75,1.0,0.857,0.822,0.875
800,None,0.75,0.807,0.367,0.987,0.497,0.492,0.677,0.762,0.325,0.956,0.432,0.349,0.64,0.923,0.75,1.0,0.857,0.822,0.875
800,None,None,0.788,0.367,0.96,0.476,0.423,0.663,0.738,0.275,0.944,0.37,0.281,0.61,0.846,0.75,0.889,0.75,0.639,0.819
1000,None,0.25,0.807,0.367,0.987,0.494,0.496,0.677,0.815,0.45,0.978,0.589,0.55,0.714,0.923,0.75,1.0,0.857,0.822,0.875
1000,None,0.5,0.798,0.367,0.973,0.483,0.463,0.67,0.777,0.35,0.967,0.466,0.395,0.658,0.923,0.75,1.0,0.857,0.822,0.875
1000,None,0.75,0.807,0.367,0.987,0.497,0.492,0.677,0.762,0.325,0.956,0.424,0.346,0.64,0.923,0.75,1.0,0.857,0.822,0.875
1000,None,None,0.788,0.367,0.96,0.476,0.423,0.663,0.746,0.3,0.944,0.395,0.308,0.622,0.846,0.75,0.889,0.75,0.639,0.819
