n_estimators,max_depth,max_features,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
200,None,0.25,0.807,0.367,0.987,0.501,0.499,0.677,0.785,0.35,0.978,0.458,0.417,0.664,0.846,0.5,1.0,0.667,0.64,0.75
200,None,0.5,0.788,0.3,0.987,0.41,0.402,0.643,0.792,0.375,0.978,0.51,0.482,0.676,0.846,0.5,1.0,0.667,0.64,0.75
200,None,0.75,0.759,0.267,0.96,0.333,0.292,0.613,0.792,0.375,0.978,0.485,0.443,0.676,0.808,0.375,1.0,0.545,0.542,0.688
200,None,None,0.769,0.3,0.96,0.39,0.362,0.63,0.792,0.4,0.967,0.525,0.467,0.683,0.885,0.625,1.0,0.769,0.732,0.812
400,None,0.25,0.817,0.4,0.987,0.528,0.523,0.693,0.8,0.4,0.978,0.538,0.504,0.689,0.885,0.625,1.0,0.769,0.732,0.812
400,None,0.5,0.797,0.333,0.987,0.444,0.429,0.66,0.777,0.325,0.978,0.438,0.397,0.651,0.808,0.375,1.0,0.545,0.542,0.688
400,None,0.75,0.769,0.3,0.96,0.39,0.362,0.63,0.8,0.4,0.978,0.53,0.503,0.689,0.846,0.5,1.0,0.667,0.64,0.75
400,None,None,0.769,0.3,0.96,0.39,0.362,0.63,0.792,0.4,0.967,0.525,0.467,0.683,0.846,0.5,1.0,0.667,0.64,0.75
600,None,0.25,0.817,0.4,0.987,0.528,0.523,0.693,0.8,0.4,0.978,0.538,0.504,0.689,0.808,0.375,1.0,0.545,0.542,0.688
600,None,0.5,0.788,0.3,0.987,0.41,0.402,0.643,0.777,0.325,0.978,0.438,0.397,0.651,0.846,0.5,1.0,0.667,0.64,0.75
600,None,0.75,0.778,0.3,0.973,0.4,0.38,0.637,0.785,0.35,0.978,0.458,0.417,0.664,0.885,0.625,1.0,0.769,0.732,0.812
600,None,None,0.769,0.3,0.96,0.39,0.362,0.63,0.792,0.375,0.978,0.502,0.477,0.676,0.846,0.5,1.0,0.667,0.64,0.75
800,None,0.25,0.817,0.4,0.987,0.528,0.523,0.693,0.8,0.4,0.978,0.538,0.504,0.689,0.846,0.5,1.0,0.667,0.64,0.75
800,None,0.5,0.797,0.333,0.987,0.444,0.429,0.66,0.785,0.35,0.978,0.483,0.457,0.664,0.846,0.5,1.0,0.667,0.64,0.75
800,None,0.75,0.797,0.367,0.973,0.46,0.431,0.67,0.785,0.35,0.978,0.458,0.417,0.664,0.885,0.625,1.0,0.769,0.732,0.812
800,None,None,0.769,0.3,0.96,0.39,0.362,0.63,0.785,0.35,0.978,0.458,0.417,0.664,0.846,0.5,1.0,0.667,0.64,0.75
1000,None,0.25,0.817,0.4,0.987,0.528,0.523,0.693,0.808,0.425,0.978,0.559,0.522,0.701,0.808,0.375,1.0,0.545,0.542,0.688
1000,None,0.5,0.807,0.367,0.987,0.501,0.499,0.677,0.785,0.35,0.978,0.483,0.457,0.664,0.846,0.5,1.0,0.667,0.64,0.75
1000,None,0.75,0.797,0.367,0.973,0.46,0.431,0.67,0.785,0.35,0.978,0.458,0.417,0.664,0.885,0.625,1.0,0.769,0.732,0.812
1000,None,None,0.778,0.333,0.96,0.424,0.389,0.647,0.785,0.35,0.978,0.458,0.417,0.664,0.846,0.5,1.0,0.667,0.64,0.75
