Kernel,C,gamma,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
RBF,1,0.1,-1.3,-0.1,-0.2,0.828,0.867,0.811,0.741,0.644,0.839,0.746,0.875,0.689,0.681,0.522,0.782,0.692,0.875,0.611,0.636,0.45,0.743
RBF,1,0.01,-1.5,1.5,-0.4,0.866,0.833,0.878,0.772,0.711,0.856,0.769,0.875,0.722,0.701,0.554,0.799,0.731,0.875,0.667,0.667,0.5,0.771
RBF,1,0.001,-1.3,1.3,-0.4,0.884,0.7,0.958,0.761,0.711,0.829,0.923,0.875,0.944,0.876,0.822,0.91,0.885,0.875,0.889,0.824,0.741,0.882
RBF,1,0.0001,0.4,0.9,0.6,0.76,0.567,0.84,0.53,0.481,0.703,0.731,0.725,0.733,0.644,0.501,0.729,0.692,0.0,1.0,0.0,0.0,0.5
RBF,1,1e-05,0.9,1.0,0.9,0.289,1.0,0.0,0.448,0.0,0.5,0.308,1.0,0.0,0.471,0.0,0.5,0.692,0.0,1.0,0.0,0.0,0.5
RBF,5,0.1,-1.3,-0.1,-0.2,0.847,0.867,0.838,0.764,0.682,0.852,0.831,0.875,0.811,0.762,0.648,0.843,0.808,0.875,0.778,0.737,0.61,0.826
RBF,5,0.01,-1.8,1.8,-0.4,0.827,0.833,0.824,0.742,0.644,0.829,0.815,0.875,0.789,0.746,0.623,0.832,0.769,0.875,0.722,0.7,0.553,0.799
RBF,5,0.001,-1.7,3.0,-0.1,0.894,0.667,0.987,0.744,0.728,0.827,0.923,0.825,0.967,0.869,0.821,0.896,0.962,0.875,1.0,0.933,0.91,0.938
RBF,5,0.0001,-1.2,0.8,-0.4,0.884,0.633,0.987,0.718,0.703,0.81,0.869,0.725,0.933,0.771,0.7,0.829,0.923,0.75,1.0,0.857,0.822,0.875
RBF,5,1e-05,-0.1,1.0,0.8,0.759,0.533,0.853,0.482,0.426,0.693,0.731,0.625,0.778,0.536,0.418,0.701,0.846,0.5,1.0,0.667,0.64,0.75
RBF,10,0.1,-1.3,-0.1,-0.2,0.847,0.867,0.838,0.764,0.682,0.852,0.831,0.875,0.811,0.762,0.648,0.843,0.808,0.875,0.778,0.737,0.61,0.826
RBF,10,0.01,-2.0,2.0,-0.3,0.799,0.767,0.812,0.694,0.584,0.79,0.862,0.85,0.867,0.791,0.696,0.858,0.846,0.875,0.833,0.778,0.672,0.854
RBF,10,0.001,-1.9,3.6,-0.1,0.894,0.7,0.973,0.772,0.736,0.837,0.862,0.825,0.878,0.786,0.687,0.851,0.769,0.75,0.778,0.667,0.501,0.764
RBF,10,0.0001,-1.4,1.3,-0.4,0.865,0.667,0.945,0.73,0.668,0.806,0.869,0.85,0.878,0.8,0.707,0.864,0.846,0.875,0.833,0.778,0.672,0.854
RBF,10,1e-05,-0.3,0.9,0.6,0.759,0.533,0.853,0.482,0.426,0.693,0.731,0.625,0.778,0.536,0.418,0.701,0.846,0.5,1.0,0.667,0.64,0.75
