Kernel,C,gamma,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
RBF,1,0.1,-1.0,-0.1,-0.4,0.683,0.933,0.581,0.631,0.477,0.757,0.5,0.875,0.333,0.519,0.217,0.604,0.5,0.875,0.333,0.519,0.217,0.604
RBF,1,0.01,-1.5,1.1,0.1,0.876,0.733,0.933,0.76,0.715,0.833,0.869,0.675,0.956,0.76,0.685,0.815,0.923,0.75,1.0,0.857,0.822,0.875
RBF,1,0.001,-1.4,1.5,-0.4,0.895,0.733,0.96,0.782,0.739,0.847,0.938,0.875,0.967,0.898,0.856,0.921,0.923,0.875,0.944,0.875,0.819,0.91
RBF,1,0.0001,0.2,1.0,0.5,0.721,0.567,0.787,0.53,0.445,0.677,0.769,0.725,0.789,0.7,0.595,0.757,0.692,0.0,1.0,0.0,0.0,0.5
RBF,1,1e-05,0.9,1.0,0.9,0.289,1.0,0.0,0.448,0.0,0.5,0.308,1.0,0.0,0.471,0.0,0.5,0.692,0.0,1.0,0.0,0.0,0.5
RBF,5,0.1,-1.0,-0.1,-0.4,0.692,0.933,0.594,0.637,0.487,0.764,0.5,0.875,0.333,0.519,0.217,0.604,0.5,0.875,0.333,0.519,0.217,0.604
RBF,5,0.01,-1.7,1.2,-0.4,0.828,0.833,0.825,0.74,0.639,0.829,0.792,0.875,0.756,0.725,0.591,0.815,0.769,0.875,0.722,0.7,0.553,0.799
RBF,5,0.001,-1.7,2.7,-0.1,0.865,0.6,0.973,0.705,0.665,0.787,0.908,0.75,0.978,0.833,0.788,0.864,0.923,0.75,1.0,0.857,0.822,0.875
RBF,5,0.0001,-1.2,1.0,-0.5,0.884,0.733,0.945,0.769,0.719,0.839,0.9,0.85,0.922,0.841,0.771,0.886,0.885,0.875,0.889,0.824,0.741,0.882
RBF,5,1e-05,-0.2,1.0,0.8,0.816,0.433,0.973,0.465,0.444,0.703,0.738,0.3,0.933,0.338,0.333,0.617,0.731,0.125,1.0,0.222,0.3,0.562
RBF,10,0.1,-1.0,-0.1,-0.4,0.692,0.933,0.594,0.637,0.487,0.764,0.5,0.875,0.333,0.519,0.217,0.604,0.5,0.875,0.333,0.519,0.217,0.604
RBF,10,0.01,-2.0,1.3,0.3,0.846,0.6,0.947,0.666,0.633,0.773,0.862,0.55,1.0,0.704,0.675,0.775,0.846,0.5,1.0,0.667,0.64,0.75
RBF,10,0.001,-1.7,3.1,-0.3,0.856,0.7,0.919,0.718,0.653,0.81,0.846,0.825,0.856,0.772,0.667,0.84,0.846,0.875,0.833,0.778,0.672,0.854
RBF,10,0.0001,-1.5,1.4,-0.3,0.884,0.633,0.987,0.742,0.712,0.81,0.9,0.75,0.967,0.819,0.758,0.858,0.923,0.875,0.944,0.875,0.819,0.91
RBF,10,1e-05,-0.3,1.0,0.6,0.816,0.433,0.973,0.465,0.444,0.703,0.738,0.3,0.933,0.338,0.333,0.617,0.731,0.125,1.0,0.222,0.3,0.562
