Kernel,C,gamma,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
RBF,1,0.1,-0.8,-0.1,-0.4,0.701,0.967,0.592,0.654,0.519,0.78,0.5,1.0,0.278,0.552,0.325,0.639,0.5,1.0,0.278,0.552,0.325,0.639
RBF,1,0.01,-1.6,0.9,0.0,0.867,0.8,0.893,0.763,0.708,0.847,0.931,0.875,0.956,0.887,0.838,0.915,0.923,0.875,0.944,0.875,0.819,0.91
RBF,1,0.001,-1.4,1.7,-0.3,0.895,0.767,0.947,0.787,0.743,0.857,0.938,0.875,0.967,0.898,0.856,0.921,0.923,0.875,0.944,0.875,0.819,0.91
RBF,1,0.0001,0.0,1.0,0.5,0.807,0.467,0.947,0.465,0.439,0.707,0.731,0.375,0.889,0.419,0.399,0.632,0.692,0.0,1.0,0.0,0.0,0.5
RBF,1,1e-05,0.9,1.0,0.9,0.289,1.0,0.0,0.448,0.0,0.5,0.308,1.0,0.0,0.471,0.0,0.5,0.692,0.0,1.0,0.0,0.0,0.5
RBF,5,0.1,-0.8,-0.1,-0.4,0.701,0.967,0.592,0.654,0.519,0.78,0.5,1.0,0.278,0.552,0.325,0.639,0.5,1.0,0.278,0.552,0.325,0.639
RBF,5,0.01,-1.7,0.9,-0.1,0.857,0.8,0.88,0.756,0.696,0.84,0.9,0.85,0.922,0.841,0.77,0.886,0.923,0.875,0.944,0.875,0.819,0.91
RBF,5,0.001,-1.5,2.3,-0.3,0.895,0.733,0.96,0.779,0.738,0.847,0.892,0.85,0.911,0.831,0.755,0.881,0.885,0.875,0.889,0.824,0.741,0.882
RBF,5,0.0001,-1.3,1.3,-0.2,0.884,0.6,1.0,0.714,0.706,0.8,0.846,0.5,1.0,0.667,0.64,0.75,0.846,0.5,1.0,0.667,0.64,0.75
RBF,5,1e-05,-0.2,1.0,0.8,0.788,0.267,1.0,0.339,0.35,0.633,0.746,0.175,1.0,0.267,0.308,0.588,0.731,0.125,1.0,0.222,0.3,0.562
RBF,10,0.1,-0.8,-0.1,-0.4,0.701,0.967,0.592,0.654,0.519,0.78,0.5,1.0,0.278,0.552,0.325,0.639,0.5,1.0,0.278,0.552,0.325,0.639
RBF,10,0.01,-1.7,0.9,0.3,0.885,0.7,0.96,0.737,0.713,0.83,0.838,0.475,1.0,0.639,0.619,0.738,0.846,0.5,1.0,0.667,0.64,0.75
RBF,10,0.001,-1.5,2.8,0.1,0.875,0.633,0.973,0.71,0.684,0.803,0.846,0.6,0.956,0.705,0.627,0.778,0.846,0.625,0.944,0.714,0.624,0.785
RBF,10,0.0001,-1.6,1.7,-0.3,0.885,0.667,0.973,0.754,0.713,0.82,0.915,0.825,0.956,0.856,0.801,0.89,0.923,0.875,0.944,0.875,0.819,0.91
RBF,10,1e-05,-0.4,1.0,0.5,0.788,0.4,0.947,0.417,0.391,0.673,0.731,0.35,0.9,0.379,0.348,0.625,0.731,0.125,1.0,0.222,0.3,0.562
