n_estimators,max_depth,max_features,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
200,None,0.25,0.77,0.041,0.992,0.077,0.11,0.516,0.752,0.063,0.97,0.104,0.067,0.517,0.747,0.053,0.967,0.091,0.043,0.51
200,None,0.5,0.767,0.041,0.988,0.077,0.104,0.514,0.739,0.032,0.963,0.055,0.005,0.497,0.734,0.0,0.967,0.0,-0.091,0.483
200,None,0.75,0.757,0.041,0.975,0.077,0.09,0.508,0.727,0.042,0.943,0.065,-0.029,0.493,0.709,0.053,0.917,0.08,-0.05,0.485
200,None,None,0.767,0.054,0.983,0.097,0.11,0.519,0.714,0.032,0.93,0.047,-0.072,0.481,0.696,0.0,0.917,0.0,-0.146,0.458
400,None,0.25,0.78,0.055,1.0,0.103,0.186,0.528,0.752,0.063,0.97,0.106,0.079,0.517,0.747,0.053,0.967,0.091,0.043,0.51
400,None,0.5,0.76,0.027,0.983,0.05,0.052,0.505,0.734,0.021,0.96,0.031,-0.059,0.491,0.734,0.0,0.967,0.0,-0.091,0.483
400,None,0.75,0.757,0.028,0.979,0.052,0.05,0.503,0.739,0.053,0.957,0.085,0.031,0.505,0.696,0.0,0.917,0.0,-0.146,0.458
400,None,None,0.757,0.013,0.983,0.025,0.007,0.498,0.709,0.032,0.923,0.049,-0.075,0.477,0.696,0.0,0.917,0.0,-0.146,0.458
600,None,0.25,0.783,0.069,1.0,0.128,0.231,0.534,0.752,0.042,0.977,0.075,0.057,0.509,0.747,0.053,0.967,0.091,0.043,0.51
600,None,0.5,0.76,0.027,0.983,0.05,0.052,0.505,0.739,0.042,0.96,0.065,-0.002,0.501,0.734,0.0,0.967,0.0,-0.091,0.483
600,None,0.75,0.757,0.027,0.979,0.05,0.046,0.503,0.732,0.053,0.947,0.084,0.017,0.5,0.696,0.0,0.917,0.0,-0.146,0.458
600,None,None,0.757,0.028,0.979,0.052,0.048,0.503,0.711,0.032,0.927,0.049,-0.072,0.479,0.696,0.0,0.917,0.0,-0.146,0.458
800,None,0.25,0.78,0.069,0.996,0.127,0.208,0.532,0.749,0.032,0.977,0.055,0.016,0.504,0.734,0.0,0.967,0.0,-0.091,0.483
800,None,0.5,0.763,0.04,0.983,0.074,0.089,0.512,0.734,0.032,0.957,0.051,-0.023,0.494,0.734,0.0,0.967,0.0,-0.091,0.483
800,None,0.75,0.76,0.041,0.979,0.077,0.094,0.51,0.729,0.053,0.943,0.083,0.011,0.498,0.709,0.053,0.917,0.08,-0.05,0.485
800,None,None,0.754,0.028,0.975,0.052,0.043,0.501,0.704,0.021,0.92,0.033,-0.097,0.471,0.696,0.0,0.917,0.0,-0.146,0.458
1000,None,0.25,0.78,0.069,0.996,0.127,0.208,0.532,0.749,0.042,0.973,0.07,0.027,0.508,0.747,0.0,0.983,0.0,-0.064,0.492
1000,None,0.5,0.767,0.04,0.988,0.074,0.093,0.514,0.737,0.032,0.96,0.051,-0.021,0.496,0.734,0.0,0.967,0.0,-0.091,0.483
1000,None,0.75,0.76,0.041,0.979,0.077,0.094,0.51,0.729,0.042,0.947,0.067,-0.006,0.494,0.696,0.0,0.917,0.0,-0.146,0.458
1000,None,None,0.757,0.028,0.979,0.052,0.048,0.503,0.709,0.032,0.923,0.048,-0.075,0.477,0.696,0.0,0.917,0.0,-0.146,0.458
