Kernel,C,degree,gamma,coef0,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
poly,1,2,0.1,0,-2.4,2.4,-0.6,0.799,0.567,0.892,0.594,0.503,0.73,0.792,0.6,0.878,0.643,0.507,0.739,0.808,0.625,0.889,0.667,0.535,0.757
poly,1,2,0.1,1,-2.8,3.5,-0.1,0.827,0.567,0.932,0.625,0.568,0.75,0.831,0.5,0.978,0.644,0.588,0.739,0.808,0.5,0.944,0.615,0.52,0.722
poly,1,2,0.1,2,-3.5,4.3,-0.5,0.809,0.667,0.866,0.66,0.56,0.766,0.785,0.775,0.789,0.69,0.543,0.782,0.808,0.875,0.778,0.737,0.61,0.826
poly,1,2,0.1,3,-3.9,4.8,-0.2,0.818,0.567,0.919,0.619,0.553,0.743,0.8,0.675,0.856,0.674,0.532,0.765,0.846,0.75,0.889,0.75,0.639,0.819
poly,1,2,0.1,4,-4.0,5.1,-0.2,0.828,0.6,0.919,0.652,0.58,0.76,0.8,0.675,0.856,0.674,0.532,0.765,0.846,0.75,0.889,0.75,0.639,0.819
poly,1,2,0.01,0,-1.0,0.6,-0.8,0.855,0.667,0.932,0.712,0.638,0.8,0.838,0.6,0.944,0.696,0.608,0.772,0.846,0.625,0.944,0.714,0.624,0.785
poly,1,2,0.01,1,-1.9,3.4,0.0,0.884,0.633,0.986,0.726,0.704,0.81,0.823,0.725,0.867,0.717,0.592,0.796,0.808,0.75,0.833,0.706,0.566,0.792
poly,1,2,0.01,2,-2.3,4.2,0.4,0.875,0.6,0.987,0.699,0.683,0.793,0.808,0.55,0.922,0.64,0.527,0.736,0.808,0.5,0.944,0.615,0.52,0.722
poly,1,2,0.01,3,-2.6,5.1,0.7,0.865,0.533,1.0,0.635,0.612,0.767,0.8,0.425,0.967,0.567,0.511,0.696,0.731,0.25,0.944,0.364,0.281,0.597
poly,1,2,0.01,4,-2.9,5.7,0.7,0.856,0.533,0.987,0.62,0.588,0.76,0.8,0.5,0.933,0.603,0.5,0.717,0.885,0.75,0.944,0.8,0.723,0.847
poly,1,2,0.001,0,0.9,0.9,0.9,0.626,0.2,0.8,0.089,0.0,0.5,0.638,0.275,0.8,0.227,0.18,0.538,0.692,0.0,1.0,0.0,0.0,0.5
poly,1,2,0.001,1,-1.3,1.1,-0.3,0.885,0.633,0.987,0.726,0.707,0.81,0.854,0.675,0.933,0.739,0.647,0.804,0.846,0.75,0.889,0.75,0.639,0.819
poly,1,2,0.001,2,-1.5,1.9,-0.2,0.904,0.7,0.987,0.787,0.759,0.843,0.846,0.725,0.9,0.743,0.635,0.812,0.846,0.75,0.889,0.75,0.639,0.819
poly,1,2,0.001,3,-1.6,2.2,-0.1,0.904,0.7,0.987,0.787,0.759,0.843,0.854,0.725,0.911,0.753,0.653,0.818,0.846,0.75,0.889,0.75,0.639,0.819
