Kernel,C,degree,gamma,coef0,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
poly,1,2,0.1,0,-1.2,0.6,-0.8,0.78,0.633,0.839,0.632,0.485,0.736,0.754,0.5,0.867,0.556,0.397,0.683,0.731,0.5,0.833,0.533,0.347,0.667
poly,1,2,0.1,1,-1.3,0.9,-0.8,0.847,0.833,0.852,0.754,0.676,0.843,0.769,0.8,0.756,0.68,0.521,0.778,0.731,0.75,0.722,0.632,0.441,0.736
poly,1,2,0.1,2,-1.3,1.0,-0.8,0.828,0.833,0.826,0.735,0.647,0.83,0.731,0.925,0.644,0.68,0.529,0.785,0.769,1.0,0.667,0.727,0.617,0.833
poly,1,2,0.1,3,-1.4,1.1,-0.6,0.856,0.7,0.919,0.713,0.654,0.81,0.869,0.8,0.9,0.794,0.701,0.85,0.923,0.875,0.944,0.875,0.819,0.91
poly,1,2,0.1,4,-1.4,1.1,-0.6,0.847,0.7,0.906,0.701,0.635,0.803,0.846,0.8,0.867,0.768,0.658,0.833,0.885,0.875,0.889,0.824,0.741,0.882
poly,1,2,0.01,0,-1.1,0.9,-0.8,0.818,0.667,0.88,0.676,0.588,0.773,0.846,0.65,0.933,0.719,0.626,0.792,0.846,0.625,0.944,0.714,0.624,0.785
poly,1,2,0.01,1,-1.4,1.7,-0.4,0.847,0.6,0.946,0.656,0.603,0.773,0.885,0.725,0.956,0.794,0.723,0.84,0.923,0.75,1.0,0.857,0.822,0.875
poly,1,2,0.01,2,-1.7,2.2,0.0,0.837,0.5,0.973,0.603,0.582,0.737,0.823,0.45,0.989,0.609,0.574,0.719,0.846,0.5,1.0,0.667,0.64,0.75
poly,1,2,0.01,3,-1.8,2.6,-0.1,0.837,0.533,0.96,0.616,0.588,0.747,0.854,0.575,0.978,0.704,0.651,0.776,0.808,0.5,0.944,0.615,0.52,0.722
poly,1,2,0.01,4,-2.0,2.8,-0.1,0.818,0.467,0.96,0.548,0.528,0.713,0.846,0.65,0.933,0.724,0.634,0.792,0.808,0.5,0.944,0.615,0.52,0.722
poly,1,2,0.001,0,-0.5,0.2,-0.4,0.569,0.633,0.547,0.385,0.203,0.59,0.608,0.675,0.578,0.54,0.324,0.626,0.692,0.0,1.0,0.0,0.0,0.5
poly,1,2,0.001,1,-1.9,1.8,-0.3,0.885,0.7,0.96,0.775,0.719,0.83,0.892,0.875,0.9,0.835,0.759,0.888,0.885,0.875,0.889,0.824,0.741,0.882
poly,1,2,0.001,2,-2.1,2.4,-0.3,0.865,0.633,0.96,0.69,0.661,0.797,0.862,0.875,0.856,0.798,0.703,0.865,0.885,0.875,0.889,0.824,0.741,0.882
poly,1,2,0.001,3,-2.2,2.4,-0.1,0.865,0.6,0.973,0.684,0.656,0.787,0.877,0.675,0.967,0.768,0.706,0.821,0.885,0.75,0.944,0.8,0.723,0.847
poly,1,2,0.001,4,-2.2,2.5,0.0,0.865,0.6,0.973,0.684,0.656,0.787,0.862,0.6,0.978,0.725,0.667,0.789,0.885,0.625,1.0,0.769,0.732,0.812
poly,1,3,0.1,0,-1.6,0.0,-0.9,0.769,0.433,0.907,0.482,0.422,0.67,0.854,0.55,0.989,0.693,0.654,0.769,0.923,0.75,1.0,0.857,0.822,0.875
poly,1,3,0.1,1,-1.1,-0.0,-0.9,0.769,0.533,0.866,0.541,0.43,0.7,0.831,0.825,0.833,0.75,0.632,0.829,0.808,0.875,0.778,0.737,0.61,0.826
poly,1,3,0.1,2,-1.1,0.1,-0.9,0.78,0.767,0.785,0.654,0.549,0.776,0.808,0.875,0.778,0.739,0.613,0.826,0.808,0.875,0.778,0.737,0.61,0.826
poly,1,3,0.1,3,-1.2,0.3,-0.8,0.836,0.667,0.906,0.679,0.608,0.786,0.885,0.825,0.911,0.817,0.739,0.868,0.885,0.875,0.889,0.824,0.741,0.882
poly,1,3,0.1,4,-1.2,0.4,-0.8,0.837,0.733,0.879,0.705,0.633,0.806,0.831,0.825,0.833,0.753,0.638,0.829,0.808,0.875,0.778,0.737,0.61,0.826
poly,1,3,0.01,0,-1.1,-0.1,-0.9,0.788,0.4,0.947,0.489,0.446,0.673,0.869,0.6,0.989,0.735,0.691,0.794,0.923,0.75,1.0,0.857,0.822,0.875
poly,1,3,0.01,1,-1.4,0.7,-0.7,0.828,0.7,0.879,0.679,0.597,0.79,0.838,0.925,0.8,0.782,0.682,0.862,0.885,1.0,0.833,0.842,0.778,0.917
poly,1,3,0.01,2,-1.5,1.3,-0.2,0.827,0.467,0.973,0.569,0.556,0.72,0.838,0.475,1.0,0.642,0.62,0.738,0.846,0.5,1.0,0.667,0.64,0.75
poly,1,3,0.01,3,-1.6,1.8,-0.2,0.827,0.5,0.96,0.59,0.563,0.73,0.846,0.575,0.967,0.693,0.627,0.771,0.808,0.5,0.944,0.615,0.52,0.722
poly,1,3,0.01,4,-1.7,2.1,-0.2,0.837,0.533,0.96,0.616,0.588,0.747,0.838,0.625,0.933,0.702,0.61,0.779,0.808,0.5,0.944,0.615,0.52,0.722
poly,1,3,0.001,0,-0.2,0.4,0.4,0.721,0.033,1.0,0.057,0.071,0.517,0.715,0.075,1.0,0.109,0.108,0.538,0.692,0.0,1.0,0.0,0.0,0.5
poly,1,3,0.001,1,-1.9,2.0,-0.4,0.885,0.7,0.96,0.76,0.718,0.83,0.862,0.875,0.856,0.797,0.701,0.865,0.846,0.875,0.833,0.778,0.672,0.854
poly,1,3,0.001,2,-2.0,2.4,-0.2,0.866,0.667,0.946,0.703,0.657,0.806,0.846,0.7,0.911,0.739,0.637,0.806,0.885,0.75,0.944,0.8,0.723,0.847
poly,1,3,0.001,3,-2.0,2.9,-0.1,0.846,0.633,0.931,0.669,0.609,0.782,0.838,0.65,0.922,0.712,0.622,0.786,0.808,0.5,0.944,0.615,0.52,0.722
poly,1,3,0.001,4,-2.3,3.3,-0.2,0.827,0.6,0.919,0.632,0.568,0.76,0.823,0.65,0.9,0.697,0.585,0.775,0.769,0.5,0.889,0.571,0.426,0.694
poly,5,2,0.1,0,-1.2,0.6,-0.8,0.78,0.633,0.839,0.632,0.485,0.736,0.754,0.5,0.867,0.556,0.397,0.683,0.731,0.5,0.833,0.533,0.347,0.667
poly,5,2,0.1,1,-1.3,0.9,-0.8,0.847,0.833,0.852,0.754,0.676,0.843,0.769,0.8,0.756,0.68,0.521,0.778,0.731,0.75,0.722,0.632,0.441,0.736
poly,5,2,0.1,2,-1.3,1.0,-0.8,0.828,0.833,0.826,0.735,0.647,0.83,0.731,0.925,0.644,0.68,0.529,0.785,0.769,1.0,0.667,0.727,0.617,0.833
poly,5,2,0.1,3,-1.4,1.1,-0.6,0.856,0.7,0.919,0.713,0.654,0.81,0.869,0.8,0.9,0.794,0.701,0.85,0.923,0.875,0.944,0.875,0.819,0.91
