Kernel,C,degree,gamma,coef0,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
poly,1,2,0.1,0,-2.3,4.5,0.0,0.943,0.946,0.94,0.943,0.886,0.943,0.758,0.255,0.89,0.304,0.17,0.573,0.774,0.273,0.905,0.333,0.213,0.589
poly,1,2,0.1,1,-2.1,4.8,0.3,0.961,0.934,0.988,0.959,0.924,0.961,0.819,0.273,0.962,0.382,0.337,0.617,0.811,0.273,0.952,0.375,0.312,0.613
poly,1,2,0.1,2,-2.3,4.8,0.4,0.958,0.928,0.988,0.956,0.918,0.958,0.819,0.273,0.962,0.382,0.337,0.617,0.792,0.182,0.952,0.267,0.206,0.567
poly,1,2,0.1,3,-2.5,4.7,0.2,0.955,0.94,0.97,0.954,0.911,0.955,0.808,0.345,0.929,0.424,0.33,0.637,0.811,0.273,0.952,0.375,0.312,0.613
poly,1,2,0.1,4,-2.6,4.7,0.3,0.955,0.934,0.976,0.954,0.911,0.955,0.804,0.291,0.938,0.372,0.294,0.615,0.811,0.273,0.952,0.375,0.312,0.613
poly,1,2,0.01,0,-1.6,3.1,0.0,0.934,0.898,0.97,0.931,0.871,0.934,0.789,0.291,0.919,0.362,0.256,0.605,0.811,0.364,0.929,0.444,0.35,0.646
poly,1,2,0.01,1,-3.2,4.4,0.4,0.946,0.916,0.976,0.944,0.894,0.946,0.838,0.327,0.971,0.442,0.421,0.649,0.849,0.364,0.976,0.5,0.471,0.67
poly,1,2,0.01,2,-4.2,4.6,0.6,0.94,0.91,0.97,0.938,0.882,0.94,0.826,0.255,0.976,0.37,0.361,0.615,0.849,0.364,0.976,0.5,0.471,0.67
poly,1,2,0.01,3,-4.8,4.9,0.4,0.946,0.946,0.946,0.946,0.893,0.946,0.823,0.382,0.938,0.466,0.388,0.66,0.849,0.364,0.976,0.5,0.471,0.67
poly,1,2,0.01,4,-5.2,5.0,0.5,0.946,0.946,0.946,0.946,0.894,0.946,0.838,0.382,0.957,0.486,0.433,0.669,0.83,0.273,0.976,0.4,0.382,0.624
poly,1,2,0.001,0,-1.0,1.0,-0.9,0.723,0.929,0.519,0.781,0.486,0.724,0.57,0.8,0.51,0.472,0.29,0.655,0.509,0.909,0.405,0.435,0.269,0.657
poly,1,2,0.001,1,-2.3,2.2,0.1,0.843,0.831,0.855,0.842,0.688,0.843,0.83,0.891,0.814,0.685,0.608,0.853,0.868,0.909,0.857,0.741,0.677,0.883
poly,1,2,0.001,2,-2.7,2.3,-0.1,0.861,0.898,0.825,0.868,0.729,0.861,0.808,0.873,0.79,0.653,0.565,0.832,0.792,0.818,0.786,0.621,0.517,0.802
poly,1,2,0.001,3,-3.2,2.5,0.2,0.879,0.855,0.903,0.878,0.763,0.879,0.875,0.691,0.924,0.697,0.624,0.807,0.906,0.636,0.976,0.737,0.694,0.806
poly,1,2,0.001,4,-3.7,2.9,0.1,0.894,0.904,0.885,0.897,0.793,0.894,0.864,0.691,0.91,0.68,0.596,0.8,0.849,0.636,0.905,0.636,0.541,0.771
poly,1,3,0.1,0,-2.0,8.4,0.2,0.94,0.916,0.964,0.938,0.884,0.94,0.875,0.473,0.981,0.602,0.58,0.727,0.887,0.545,0.976,0.667,0.625,0.761
poly,1,3,0.1,1,-1.9,7.6,0.0,0.949,0.946,0.952,0.949,0.899,0.949,0.83,0.4,0.943,0.493,0.422,0.671,0.849,0.455,0.952,0.556,0.487,0.703
