Kernel,C,degree,gamma,coef0,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
poly,1,2,0.1,0,-2.5,3.3,0.2,0.958,0.946,0.97,0.956,0.918,0.958,0.792,0.182,0.952,0.262,0.2,0.567,0.792,0.091,0.976,0.154,0.143,0.534
poly,1,2,0.1,1,-2.5,1.9,0.5,0.967,0.946,0.988,0.965,0.937,0.967,0.823,0.182,0.99,0.288,0.331,0.586,0.849,0.273,1.0,0.429,0.479,0.636
poly,1,2,0.1,2,-2.8,1.9,0.5,0.964,0.946,0.982,0.962,0.93,0.964,0.849,0.291,0.995,0.434,0.471,0.643,0.849,0.273,1.0,0.429,0.479,0.636
poly,1,2,0.1,3,-3.2,2.3,0.5,0.961,0.946,0.976,0.959,0.923,0.961,0.86,0.327,1.0,0.471,0.515,0.664,0.849,0.273,1.0,0.429,0.479,0.636
poly,1,2,0.1,4,-3.6,2.7,0.5,0.964,0.958,0.97,0.963,0.928,0.964,0.868,0.382,0.995,0.532,0.546,0.689,0.868,0.364,1.0,0.533,0.558,0.682
poly,1,2,0.01,0,-1.7,3.6,-0.3,0.925,0.904,0.945,0.923,0.851,0.925,0.792,0.491,0.871,0.495,0.365,0.681,0.811,0.545,0.881,0.545,0.426,0.713
poly,1,2,0.01,1,-3.9,3.2,0.4,0.937,0.934,0.939,0.937,0.874,0.937,0.872,0.527,0.962,0.631,0.575,0.745,0.887,0.545,0.976,0.667,0.625,0.761
poly,1,2,0.01,2,-4.9,4.2,0.5,0.937,0.928,0.945,0.936,0.874,0.937,0.86,0.491,0.957,0.59,0.528,0.724,0.868,0.364,1.0,0.533,0.558,0.682
poly,1,2,0.01,3,-5.5,4.7,0.7,0.937,0.922,0.952,0.935,0.874,0.937,0.864,0.473,0.967,0.587,0.539,0.72,0.887,0.455,1.0,0.625,0.631,0.727
poly,1,2,0.01,4,-5.9,5.1,0.6,0.94,0.952,0.927,0.94,0.88,0.94,0.86,0.582,0.933,0.634,0.553,0.758,0.868,0.455,0.976,0.588,0.551,0.715
poly,1,2,0.001,0,-1.0,1.0,-0.9,0.618,0.241,0.994,0.385,0.355,0.618,0.875,0.4,1.0,0.57,0.587,0.7,0.887,0.455,1.0,0.625,0.631,0.727
poly,1,2,0.001,1,-2.0,2.5,0.3,0.834,0.765,0.903,0.823,0.677,0.834,0.887,0.982,0.862,0.783,0.739,0.922,0.868,1.0,0.833,0.759,0.714,0.917
poly,1,2,0.001,2,-2.4,2.9,-0.3,0.84,0.958,0.722,0.859,0.702,0.84,0.706,1.0,0.629,0.585,0.51,0.814,0.736,1.0,0.667,0.611,0.542,0.833
poly,1,2,0.001,3,-2.7,3.2,-0.2,0.861,0.952,0.77,0.874,0.737,0.861,0.728,0.945,0.671,0.591,0.503,0.808,0.717,0.909,0.667,0.571,0.469,0.788
poly,1,2,0.001,4,-3.1,3.4,-0.3,0.861,0.952,0.77,0.875,0.737,0.861,0.702,0.891,0.652,0.553,0.443,0.772,0.717,0.818,0.69,0.545,0.419,0.754
poly,1,3,0.1,0,-2.4,10.7,0.2,0.955,0.958,0.952,0.955,0.91,0.955,0.902,0.636,0.971,0.728,0.681,0.804,0.925,0.636,1.0,0.778,0.762,0.818
poly,1,3,0.1,1,-2.4,4.3,0.2,0.961,0.952,0.97,0.96,0.923,0.961,0.872,0.509,0.967,0.625,0.577,0.738,0.887,0.455,1.0,0.625,0.631,0.727
poly,1,3,0.1,2,-2.4,3.4,0.3,0.964,0.946,0.982,0.962,0.929,0.964,0.868,0.436,0.981,0.577,0.552,0.709,0.887,0.455,1.0,0.625,0.631,0.727
poly,1,3,0.1,3,-2.5,2.9,0.3,0.964,0.946,0.982,0.963,0.929,0.964,0.864,0.436,0.976,0.571,0.538,0.706,0.887,0.455,1.0,0.625,0.631,0.727
poly,1,3,0.1,4,-2.6,2.6,0.4,0.961,0.94,0.982,0.959,0.924,0.961,0.864,0.4,0.986,0.545,0.534,0.693,0.868,0.364,1.0,0.533,0.558,0.682
poly,1,3,0.01,0,-2.0,8.1,-0.5,0.909,0.922,0.897,0.913,0.825,0.909,0.83,0.855,0.824,0.678,0.595,0.839,0.83,0.818,0.833,0.667,0.576,0.826
poly,1,3,0.01,1,-3.4,2.7,0.4,0.961,0.958,0.964,0.961,0.922,0.961,0.86,0.436,0.971,0.562,0.526,0.704,0.849,0.364,0.976,0.5,0.471,0.67
poly,1,3,0.01,2,-4.6,4.1,0.5,0.952,0.958,0.946,0.952,0.904,0.952,0.86,0.436,0.971,0.55,0.519,0.704,0.868,0.364,1.0,0.533,0.558,0.682
poly,1,3,0.01,3,-5.2,4.9,0.7,0.952,0.946,0.958,0.951,0.905,0.952,0.857,0.327,0.995,0.478,0.503,0.661,0.868,0.364,1.0,0.533,0.558,0.682
poly,1,3,0.01,4,-5.5,5.5,0.7,0.952,0.952,0.952,0.952,0.904,0.952,0.853,0.4,0.971,0.522,0.493,0.686,0.868,0.364,1.0,0.533,0.558,0.682
poly,1,3,0.001,0,-1.0,1.0,-0.9,0.518,0.036,1.0,0.069,0.121,0.518,0.8,0.036,1.0,0.067,0.108,0.518,0.811,0.091,1.0,0.167,0.271,0.545
