Kernel,C,gamma,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
RBF,1,0.1,-0.7,-0.1,-0.4,0.683,0.9,0.594,0.623,0.463,0.747,0.6,1.0,0.422,0.606,0.429,0.711,0.615,1.0,0.444,0.615,0.444,0.722
RBF,1,0.01,-1.4,1.2,-0.3,0.866,0.833,0.878,0.788,0.719,0.856,0.846,0.875,0.833,0.778,0.672,0.854,0.846,0.875,0.833,0.778,0.672,0.854
RBF,1,0.001,-1.4,1.4,-0.3,0.904,0.7,0.987,0.802,0.765,0.843,0.869,0.825,0.889,0.794,0.7,0.857,0.885,0.875,0.889,0.824,0.741,0.882
RBF,1,0.0001,0.2,1.0,0.6,0.807,0.433,0.96,0.453,0.429,0.697,0.785,0.425,0.944,0.518,0.5,0.685,0.692,0.0,1.0,0.0,0.0,0.5
RBF,1,1e-05,0.9,1.0,0.9,0.289,1.0,0.0,0.448,0.0,0.5,0.308,1.0,0.0,0.471,0.0,0.5,0.692,0.0,1.0,0.0,0.0,0.5
RBF,5,0.1,-0.7,-0.1,-0.4,0.683,0.9,0.594,0.623,0.463,0.747,0.6,1.0,0.422,0.606,0.429,0.711,0.615,1.0,0.444,0.615,0.444,0.722
RBF,5,0.01,-1.7,1.3,-0.2,0.847,0.767,0.879,0.74,0.68,0.823,0.885,0.825,0.911,0.816,0.734,0.868,0.885,0.875,0.889,0.824,0.741,0.882
RBF,5,0.001,-1.7,3.1,-0.2,0.885,0.733,0.946,0.763,0.714,0.84,0.869,0.85,0.878,0.801,0.708,0.864,0.808,0.75,0.833,0.706,0.566,0.792
RBF,5,0.0001,-1.2,1.0,-0.3,0.894,0.633,1.0,0.741,0.73,0.817,0.885,0.725,0.956,0.797,0.731,0.84,0.846,0.75,0.889,0.75,0.639,0.819
RBF,5,1e-05,-0.2,1.0,0.8,0.816,0.433,0.973,0.465,0.444,0.703,0.769,0.375,0.944,0.438,0.414,0.66,0.731,0.125,1.0,0.222,0.3,0.562
RBF,10,0.1,-0.7,-0.1,-0.4,0.683,0.9,0.594,0.623,0.463,0.747,0.6,1.0,0.422,0.606,0.429,0.711,0.615,1.0,0.444,0.615,0.444,0.722
RBF,10,0.01,-1.8,1.4,-0.4,0.837,0.867,0.825,0.763,0.681,0.846,0.808,0.875,0.778,0.738,0.612,0.826,0.808,0.875,0.778,0.737,0.61,0.826
RBF,10,0.001,-1.7,3.8,-0.1,0.866,0.667,0.946,0.703,0.657,0.806,0.831,0.7,0.889,0.718,0.599,0.794,0.808,0.625,0.889,0.667,0.535,0.757
RBF,10,0.0001,-1.5,1.4,-0.3,0.885,0.667,0.973,0.768,0.719,0.82,0.862,0.8,0.889,0.779,0.68,0.844,0.885,0.875,0.889,0.824,0.741,0.882
RBF,10,1e-05,-0.3,1.0,0.6,0.816,0.433,0.973,0.465,0.444,0.703,0.769,0.375,0.944,0.438,0.414,0.66,0.731,0.125,1.0,0.222,0.3,0.562
