Kernel,C,gamma,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
RBF,1,0.1,-0.6,-0.2,-0.4,0.683,0.933,0.582,0.635,0.481,0.758,0.615,1.0,0.444,0.615,0.444,0.722,0.615,1.0,0.444,0.615,0.444,0.722
RBF,1,0.01,-1.6,1.0,0.3,0.876,0.7,0.947,0.732,0.704,0.823,0.908,0.7,1.0,0.822,0.786,0.85,0.923,0.75,1.0,0.857,0.822,0.875
RBF,1,0.001,-1.4,1.6,-0.4,0.885,0.767,0.932,0.769,0.721,0.85,0.854,0.875,0.844,0.787,0.686,0.86,0.808,0.875,0.778,0.737,0.61,0.826
RBF,1,0.0001,0.1,1.0,0.5,0.788,0.533,0.893,0.519,0.49,0.713,0.754,0.525,0.856,0.571,0.518,0.69,0.692,0.0,1.0,0.0,0.0,0.5
RBF,1,1e-05,0.9,1.0,0.9,0.289,1.0,0.0,0.448,0.0,0.5,0.308,1.0,0.0,0.471,0.0,0.5,0.692,0.0,1.0,0.0,0.0,0.5
RBF,5,0.1,-0.6,-0.2,-0.4,0.683,0.933,0.582,0.635,0.481,0.758,0.623,1.0,0.456,0.62,0.453,0.728,0.615,1.0,0.444,0.615,0.444,0.722
RBF,5,0.01,-1.6,1.0,-0.5,0.828,0.9,0.798,0.765,0.686,0.849,0.731,0.875,0.667,0.667,0.501,0.771,0.731,0.875,0.667,0.667,0.5,0.771
RBF,5,0.001,-1.6,2.6,0.1,0.894,0.667,0.987,0.744,0.73,0.827,0.877,0.6,1.0,0.749,0.713,0.8,0.885,0.625,1.0,0.769,0.732,0.812
RBF,5,0.0001,-1.3,1.1,-0.3,0.885,0.633,0.987,0.726,0.707,0.81,0.862,0.7,0.933,0.755,0.676,0.817,0.846,0.75,0.889,0.75,0.639,0.819
RBF,5,1e-05,-0.2,1.0,0.8,0.797,0.333,0.987,0.4,0.385,0.66,0.754,0.25,0.978,0.319,0.334,0.614,0.731,0.125,1.0,0.222,0.3,0.562
RBF,10,0.1,-0.6,-0.2,-0.4,0.683,0.933,0.582,0.635,0.481,0.758,0.623,1.0,0.456,0.62,0.453,0.728,0.615,1.0,0.444,0.615,0.444,0.722
RBF,10,0.01,-1.6,1.0,-0.2,0.857,0.767,0.893,0.748,0.687,0.83,0.877,0.825,0.9,0.804,0.717,0.862,0.923,0.875,0.944,0.875,0.819,0.91
RBF,10,0.001,-1.5,3.0,0.4,0.866,0.567,0.987,0.677,0.659,0.777,0.846,0.5,1.0,0.659,0.637,0.75,0.846,0.5,1.0,0.667,0.64,0.75
RBF,10,0.0001,-1.6,1.5,-0.5,0.884,0.8,0.918,0.798,0.725,0.859,0.823,0.875,0.8,0.753,0.635,0.838,0.808,0.875,0.778,0.737,0.61,0.826
RBF,10,1e-05,-0.4,1.0,0.5,0.788,0.533,0.893,0.519,0.49,0.713,0.738,0.45,0.867,0.466,0.418,0.658,0.769,0.25,1.0,0.4,0.433,0.625
