Kernel,C,degree,gamma,coef0,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
poly,1,2,0.1,0,-7.9,5.4,0.5,0.77,0.236,0.933,0.311,0.221,0.585,0.744,0.168,0.927,0.238,0.141,0.548,0.722,0.158,0.9,0.214,0.078,0.529
poly,1,2,0.1,1,-6.9,4.6,0.3,0.792,0.317,0.938,0.413,0.329,0.627,0.729,0.221,0.89,0.28,0.141,0.556,0.759,0.316,0.9,0.387,0.257,0.608
poly,1,2,0.1,2,-7.2,5.5,1.2,0.793,0.194,0.975,0.294,0.288,0.585,0.742,0.084,0.95,0.132,0.059,0.517,0.734,0.053,0.95,0.087,0.005,0.501
poly,1,2,0.1,3,-7.4,6.1,0.2,0.773,0.317,0.912,0.39,0.28,0.615,0.709,0.211,0.867,0.252,0.091,0.539,0.684,0.263,0.817,0.286,0.085,0.54
poly,1,2,0.1,4,-7.5,6.6,0.3,0.776,0.303,0.921,0.382,0.278,0.612,0.704,0.179,0.87,0.223,0.062,0.524,0.722,0.263,0.867,0.312,0.15,0.565
poly,1,2,0.01,0,-1.4,1.3,-0.6,0.773,0.408,0.883,0.456,0.325,0.645,0.777,0.537,0.853,0.533,0.391,0.695,0.759,0.579,0.817,0.537,0.377,0.698
poly,1,2,0.01,1,-2.6,2.2,0.7,0.805,0.219,0.983,0.34,0.347,0.601,0.757,0.074,0.973,0.126,0.117,0.524,0.759,0.105,0.967,0.174,0.14,0.536
poly,1,2,0.01,2,-3.7,3.3,0.9,0.811,0.232,0.987,0.354,0.376,0.61,0.754,0.074,0.97,0.122,0.108,0.522,0.747,0.053,0.967,0.091,0.043,0.51
poly,1,2,0.01,3,-4.4,3.8,1.5,0.808,0.191,0.996,0.312,0.366,0.594,0.759,0.032,0.99,0.056,0.062,0.511,0.759,0.0,1.0,0.0,0.0,0.5
poly,1,2,0.01,4,-4.8,4.6,1.6,0.815,0.205,1.0,0.329,0.397,0.602,0.759,0.032,0.99,0.056,0.062,0.511,0.759,0.0,1.0,0.0,0.0,0.5
poly,1,2,0.001,0,-0.5,0.7,-0.4,0.688,0.338,0.792,0.293,0.252,0.565,0.676,0.316,0.79,0.271,0.189,0.553,0.759,0.0,1.0,0.0,0.0,0.5
poly,1,2,0.001,1,-2.0,2.0,0.4,0.812,0.191,1.0,0.313,0.383,0.596,0.77,0.053,0.997,0.099,0.181,0.525,0.772,0.053,1.0,0.1,0.201,0.526
poly,1,2,0.001,2,-2.3,2.1,0.6,0.815,0.218,0.996,0.346,0.395,0.607,0.777,0.074,1.0,0.136,0.235,0.537,0.772,0.053,1.0,0.1,0.201,0.526
poly,1,2,0.001,3,-2.5,2.3,0.9,0.815,0.205,1.0,0.331,0.396,0.602,0.775,0.063,1.0,0.115,0.191,0.532,0.772,0.053,1.0,0.1,0.201,0.526
poly,1,2,0.001,4,-2.6,2.3,1.0,0.815,0.218,0.996,0.342,0.393,0.607,0.772,0.053,1.0,0.095,0.151,0.526,0.772,0.053,1.0,0.1,0.201,0.526
poly,1,3,0.1,0,-4.5,4.9,0.0,0.799,0.219,0.975,0.328,0.33,0.597,0.729,0.179,0.903,0.239,0.112,0.541,0.722,0.211,0.883,0.267,0.116,0.547
poly,1,3,0.1,1,-4.9,2.9,-0.3,0.776,0.343,0.908,0.415,0.305,0.626,0.716,0.295,0.85,0.332,0.158,0.572,0.696,0.263,0.833,0.294,0.105,0.548
poly,1,3,0.1,2,-5.5,2.4,-0.1,0.773,0.303,0.917,0.38,0.278,0.61,0.716,0.242,0.867,0.289,0.127,0.554,0.709,0.263,0.85,0.303,0.127,0.557
poly,1,3,0.1,3,-5.8,3.3,0.2,0.786,0.276,0.942,0.369,0.294,0.609,0.719,0.179,0.89,0.227,0.083,0.534,0.734,0.263,0.883,0.323,0.174,0.573
poly,1,3,0.1,4,-6.2,4.0,0.7,0.793,0.223,0.967,0.318,0.294,0.595,0.732,0.095,0.933,0.144,0.05,0.514,0.747,0.105,0.95,0.167,0.097,0.528
poly,1,3,0.01,0,-1.3,1.3,-0.7,0.818,0.286,0.979,0.417,0.402,0.632,0.78,0.263,0.943,0.358,0.28,0.603,0.759,0.263,0.917,0.345,0.231,0.59
poly,1,3,0.01,1,-2.8,2.3,0.5,0.799,0.206,0.979,0.321,0.327,0.592,0.739,0.116,0.937,0.174,0.086,0.526,0.747,0.105,0.95,0.167,0.097,0.528
poly,1,3,0.01,2,-4.6,3.9,1.2,0.802,0.193,0.988,0.303,0.328,0.59,0.742,0.053,0.96,0.086,0.018,0.506,0.759,0.053,0.983,0.095,0.098,0.518
poly,1,3,0.01,3,-6.1,5.4,1.2,0.802,0.221,0.979,0.334,0.339,0.6,0.727,0.074,0.933,0.107,-0.003,0.504,0.734,0.053,0.95,0.087,0.005,0.501
poly,1,3,0.01,4,-7.4,6.9,1.5,0.802,0.221,0.979,0.334,0.339,0.6,0.729,0.074,0.937,0.108,0.004,0.505,0.722,0.0,0.95,0.0,-0.112,0.475
poly,1,3,0.001,0,-0.0,0.9,-0.0,0.568,0.482,0.596,0.281,0.145,0.539,0.557,0.411,0.603,0.224,0.058,0.507,0.759,0.0,1.0,0.0,0.0,0.5
poly,1,3,0.001,1,-2.1,1.9,0.5,0.815,0.205,1.0,0.333,0.398,0.602,0.775,0.063,1.0,0.118,0.218,0.532,0.772,0.053,1.0,0.1,0.201,0.526
poly,1,3,0.001,2,-2.6,2.4,1.1,0.811,0.218,0.992,0.334,0.376,0.605,0.765,0.042,0.993,0.074,0.077,0.518,0.772,0.053,1.0,0.1,0.201,0.526
poly,1,3,0.001,3,-2.9,3.0,1.5,0.805,0.177,0.996,0.287,0.338,0.586,0.759,0.021,0.993,0.04,0.062,0.507,0.759,0.0,1.0,0.0,0.0,0.5
poly,1,3,0.001,4,-3.5,3.8,1.6,0.808,0.205,0.992,0.323,0.355,0.598,0.759,0.032,0.99,0.059,0.082,0.511,0.759,0.0,1.0,0.0,0.0,0.5
poly,5,2,0.1,0,-7.9,5.8,0.5,0.767,0.236,0.929,0.308,0.215,0.583,0.744,0.168,0.927,0.238,0.141,0.548,0.722,0.158,0.9,0.214,0.078,0.529
poly,5,2,0.1,1,-6.9,4.6,0.3,0.792,0.317,0.938,0.413,0.329,0.627,0.729,0.221,0.89,0.28,0.141,0.556,0.759,0.316,0.9,0.387,0.257,0.608
poly,5,2,0.1,2,-7.2,5.5,1.2,0.793,0.194,0.975,0.294,0.288,0.585,0.742,0.084,0.95,0.132,0.059,0.517,0.734,0.053,0.95,0.087,0.005,0.501
poly,5,2,0.1,3,-7.4,6.1,0.2,0.773,0.317,0.912,0.39,0.28,0.615,0.709,0.211,0.867,0.252,0.091,0.539,0.684,0.263,0.817,0.286,0.085,0.54
poly,5,2,0.1,4,-7.5,6.6,0.3,0.776,0.303,0.921,0.382,0.278,0.612,0.704,0.179,0.87,0.223,0.062,0.524,0.722,0.263,0.867,0.312,0.15,0.565
poly,5,2,0.01,0,-2.4,3.0,0.5,0.792,0.136,0.992,0.229,0.283,0.564,0.767,0.116,0.973,0.192,0.175,0.545,0.747,0.053,0.967,0.091,0.043,0.51
poly,5,2,0.01,1,-4.4,3.8,1.5,0.805,0.179,0.996,0.294,0.35,0.587,0.744,0.032,0.97,0.055,0.005,0.501,0.759,0.053,0.983,0.095,0.098,0.518
poly,5,2,0.01,2,-5.5,6.4,1.0,0.805,0.262,0.971,0.378,0.362,0.616,0.732,0.074,0.94,0.109,0.011,0.507,0.747,0.053,0.967,0.091,0.043,0.51
poly,5,2,0.01,3,-6.3,8.1,1.2,0.812,0.262,0.979,0.385,0.385,0.621,0.727,0.074,0.933,0.108,0.0,0.504,0.747,0.053,0.967,0.091,0.043,0.51
poly,5,2,0.01,4,-6.8,9.5,1.4,0.805,0.234,0.979,0.352,0.353,0.607,0.732,0.074,0.94,0.11,0.013,0.507,0.759,0.053,0.983,0.095,0.098,0.518
poly,5,2,0.001,0,-1.0,0.3,-0.8,0.799,0.313,0.946,0.417,0.343,0.63,0.79,0.316,0.94,0.42,0.342,0.628,0.785,0.368,0.917,0.452,0.339,0.643
poly,5,2,0.001,1,-2.5,2.3,1.0,0.808,0.218,0.987,0.33,0.359,0.603,0.772,0.063,0.997,0.115,0.179,0.53,0.772,0.053,1.0,0.1,0.201,0.526
poly,5,2,0.001,2,-2.8,2.9,1.5,0.811,0.204,0.996,0.324,0.368,0.6,0.757,0.011,0.993,0.02,0.022,0.502,0.759,0.0,1.0,0.0,0.0,0.5
poly,5,2,0.001,3,-3.1,3.2,1.4,0.805,0.204,0.987,0.314,0.337,0.596,0.762,0.042,0.99,0.077,0.099,0.516,0.759,0.0,1.0,0.0,0.0,0.5
poly,5,2,0.001,4,-3.3,3.8,1.3,0.805,0.218,0.983,0.329,0.333,0.601,0.757,0.042,0.983,0.076,0.084,0.513,0.747,0.0,0.983,0.0,-0.064,0.492
poly,5,3,0.1,0,-4.5,4.9,0.0,0.799,0.219,0.975,0.328,0.33,0.597,0.729,0.179,0.903,0.239,0.112,0.541,0.722,0.211,0.883,0.267,0.116,0.547
poly,5,3,0.1,1,-4.9,2.9,-0.3,0.776,0.343,0.908,0.415,0.305,0.626,0.716,0.295,0.85,0.332,0.158,0.572,0.696,0.263,0.833,0.294,0.105,0.548
poly,5,3,0.1,2,-5.5,2.4,-0.1,0.773,0.303,0.917,0.38,0.278,0.61,0.716,0.242,0.867,0.289,0.127,0.554,0.709,0.263,0.85,0.303,0.127,0.557
poly,5,3,0.1,3,-5.8,3.3,0.2,0.786,0.276,0.942,0.369,0.294,0.609,0.719,0.179,0.89,0.227,0.083,0.534,0.734,0.263,0.883,0.323,0.174,0.573
poly,5,3,0.1,4,-6.2,4.0,0.7,0.793,0.223,0.967,0.318,0.294,0.595,0.732,0.095,0.933,0.144,0.05,0.514,0.747,0.105,0.95,0.167,0.097,0.528
poly,5,3,0.01,0,-1.6,2.6,-0.6,0.805,0.313,0.954,0.427,0.364,0.634,0.744,0.295,0.887,0.355,0.212,0.591,0.759,0.368,0.883,0.424,0.282,0.626
poly,5,3,0.01,1,-5.3,4.5,1.2,0.796,0.18,0.983,0.281,0.3,0.582,0.739,0.063,0.953,0.102,0.026,0.508,0.747,0.053,0.967,0.091,0.043,0.51
poly,5,3,0.01,2,-7.9,6.5,0.2,0.77,0.318,0.908,0.384,0.272,0.613,0.678,0.2,0.83,0.229,0.034,0.515,0.684,0.316,0.8,0.324,0.118,0.558
poly,5,3,0.01,3,-7.9,7.1,0.4,0.78,0.305,0.925,0.384,0.303,0.615,0.689,0.147,0.86,0.178,0.002,0.504,0.709,0.263,0.85,0.303,0.127,0.557
poly,5,3,0.01,4,-8.6,7.7,0.5,0.776,0.277,0.929,0.359,0.282,0.603,0.696,0.147,0.87,0.177,0.011,0.509,0.709,0.263,0.85,0.303,0.127,0.557
poly,5,3,0.001,0,-1.0,0.6,-0.9,0.672,0.242,0.8,0.155,0.14,0.521,0.663,0.232,0.8,0.154,0.121,0.516,0.772,0.053,1.0,0.1,0.201,0.526
poly,5,3,0.001,1,-2.4,2.5,1.3,0.808,0.19,0.996,0.3,0.363,0.593,0.757,0.0,0.997,0.0,-0.013,0.498,0.759,0.0,1.0,0.0,0.0,0.5
poly,5,3,0.001,2,-3.9,4.3,1.4,0.811,0.232,0.987,0.354,0.376,0.61,0.754,0.032,0.983,0.055,0.046,0.507,0.759,0.0,1.0,0.0,0.0,0.5
poly,5,3,0.001,3,-6.5,8.4,1.9,0.815,0.206,1.0,0.325,0.391,0.603,0.754,0.042,0.98,0.07,0.041,0.511,0.759,0.0,1.0,0.0,0.0,0.5
poly,5,3,0.001,4,-7.7,10.5,2.4,0.805,0.164,1.0,0.272,0.35,0.582,0.752,0.011,0.987,0.017,-0.012,0.499,0.759,0.0,1.0,0.0,0.0,0.5
poly,10,2,0.1,0,-7.9,5.8,0.5,0.767,0.236,0.929,0.308,0.215,0.583,0.744,0.168,0.927,0.238,0.141,0.548,0.722,0.158,0.9,0.214,0.078,0.529
poly,10,2,0.1,1,-6.9,4.6,0.3,0.792,0.317,0.938,0.413,0.329,0.627,0.729,0.221,0.89,0.28,0.141,0.556,0.759,0.316,0.9,0.387,0.257,0.608
poly,10,2,0.1,2,-7.2,5.5,1.2,0.793,0.194,0.975,0.294,0.288,0.585,0.742,0.084,0.95,0.132,0.059,0.517,0.734,0.053,0.95,0.087,0.005,0.501
poly,10,2,0.1,3,-7.4,6.1,0.2,0.773,0.317,0.912,0.39,0.28,0.615,0.709,0.211,0.867,0.252,0.091,0.539,0.684,0.263,0.817,0.286,0.085,0.54
poly,10,2,0.1,4,-7.5,6.6,0.3,0.776,0.303,0.921,0.382,0.278,0.612,0.704,0.179,0.87,0.223,0.062,0.524,0.722,0.263,0.867,0.312,0.15,0.565
poly,10,2,0.01,0,-3.5,3.0,0.4,0.792,0.193,0.975,0.296,0.277,0.584,0.759,0.137,0.957,0.215,0.161,0.547,0.759,0.105,0.967,0.174,0.14,0.536
poly,10,2,0.01,1,-5.6,4.8,1.1,0.799,0.221,0.975,0.33,0.329,0.598,0.729,0.074,0.937,0.109,0.006,0.505,0.747,0.053,0.967,0.091,0.043,0.51
poly,10,2,0.01,2,-7.2,6.6,1.4,0.802,0.221,0.979,0.334,0.339,0.6,0.732,0.074,0.94,0.109,0.009,0.507,0.747,0.053,0.967,0.091,0.043,0.51
poly,10,2,0.01,3,-8.2,8.1,1.3,0.799,0.221,0.975,0.33,0.329,0.598,0.719,0.074,0.923,0.105,-0.015,0.499,0.734,0.053,0.95,0.087,0.005,0.501
poly,10,2,0.01,4,-8.9,8.9,1.4,0.802,0.249,0.971,0.362,0.351,0.61,0.727,0.074,0.933,0.105,-0.0,0.504,0.722,0.053,0.933,0.083,-0.025,0.493
poly,10,2,0.001,0,-1.0,0.9,-0.7,0.799,0.287,0.954,0.401,0.345,0.62,0.795,0.326,0.943,0.434,0.357,0.635,0.81,0.368,0.95,0.483,0.409,0.659
poly,10,2,0.001,1,-2.7,2.8,1.3,0.808,0.204,0.992,0.318,0.355,0.598,0.762,0.042,0.99,0.077,0.099,0.516,0.759,0.0,1.0,0.0,0.0,0.5
