Kernel,C,degree,gamma,coef0,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
poly,1,2,0.1,0,-4.7,5.2,-0.0,0.764,0.276,0.912,0.346,0.238,0.594,0.765,0.263,0.923,0.344,0.24,0.593,0.747,0.211,0.917,0.286,0.171,0.564
poly,1,2,0.1,1,-3.8,2.5,-0.4,0.751,0.44,0.846,0.457,0.301,0.643,0.739,0.505,0.813,0.481,0.309,0.659,0.81,0.632,0.867,0.615,0.49,0.749
poly,1,2,0.1,2,-3.9,2.2,-0.5,0.741,0.494,0.817,0.471,0.303,0.655,0.724,0.558,0.777,0.494,0.312,0.667,0.734,0.737,0.733,0.571,0.414,0.735
poly,1,2,0.1,3,-4.0,2.5,-0.6,0.716,0.521,0.775,0.457,0.273,0.648,0.668,0.611,0.687,0.471,0.263,0.649,0.633,0.737,0.6,0.491,0.288,0.668
poly,1,2,0.1,4,-4.1,2.7,0.4,0.786,0.249,0.95,0.345,0.281,0.599,0.767,0.179,0.953,0.265,0.207,0.566,0.747,0.158,0.933,0.231,0.137,0.546
poly,1,2,0.01,0,-1.4,1.8,-0.6,0.763,0.408,0.871,0.445,0.303,0.639,0.777,0.537,0.853,0.531,0.391,0.695,0.797,0.632,0.85,0.6,0.466,0.741
poly,1,2,0.01,1,-2.7,3.1,0.6,0.808,0.206,0.992,0.324,0.365,0.599,0.762,0.074,0.98,0.127,0.117,0.527,0.759,0.105,0.967,0.174,0.14,0.536
poly,1,2,0.01,2,-3.5,4.1,1.2,0.808,0.178,1.0,0.293,0.366,0.589,0.752,0.021,0.983,0.038,0.018,0.502,0.747,0.0,0.983,0.0,-0.064,0.492
poly,1,2,0.01,3,-4.1,4.9,1.3,0.812,0.206,0.996,0.329,0.38,0.601,0.752,0.032,0.98,0.052,0.015,0.506,0.747,0.0,0.983,0.0,-0.064,0.492
poly,1,2,0.01,4,-4.7,5.4,1.4,0.812,0.206,0.996,0.329,0.38,0.601,0.752,0.032,0.98,0.052,0.015,0.506,0.747,0.0,0.983,0.0,-0.064,0.492
poly,1,2,0.001,0,-0.7,0.5,-0.5,0.685,0.311,0.796,0.261,0.214,0.554,0.676,0.284,0.8,0.241,0.199,0.542,0.772,0.053,1.0,0.1,0.201,0.526
poly,1,2,0.001,1,-2.1,1.8,-0.1,0.805,0.382,0.933,0.477,0.384,0.658,0.777,0.284,0.933,0.38,0.291,0.609,0.772,0.263,0.933,0.357,0.264,0.598
poly,1,2,0.001,2,-2.6,1.8,0.7,0.812,0.191,1.0,0.316,0.385,0.596,0.775,0.063,1.0,0.116,0.195,0.532,0.772,0.053,1.0,0.1,0.201,0.526
