Kernel,C,gamma,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
RBF,1,0.1,-0.5,1.0,-0.1,0.817,0.698,0.933,0.776,0.67,0.816,0.708,0.175,0.944,0.14,0.111,0.56,0.692,0.0,1.0,0.0,0.0,0.5
RBF,1,0.01,-1.6,1.4,-0.1,0.92,0.946,0.893,0.923,0.846,0.92,0.862,0.875,0.856,0.797,0.701,0.865,0.885,0.875,0.889,0.824,0.741,0.882
RBF,1,0.001,-1.7,1.8,-0.3,0.892,0.865,0.919,0.889,0.787,0.892,0.869,0.875,0.867,0.805,0.713,0.871,0.885,0.875,0.889,0.824,0.741,0.882
RBF,1,0.0001,-0.9,1.1,-0.2,0.726,0.733,0.733,0.664,0.469,0.733,0.7,0.75,0.678,0.589,0.438,0.714,0.885,0.875,0.889,0.824,0.741,0.882
RBF,1,1e-05,-1.0,1.0,-0.0,0.58,0.373,0.8,0.391,0.244,0.587,0.685,0.425,0.8,0.421,0.325,0.612,0.808,0.375,1.0,0.545,0.542,0.688
RBF,5,0.1,-0.5,1.0,-0.0,0.776,0.565,0.987,0.708,0.61,0.776,0.692,0.0,1.0,0.0,0.0,0.5,0.692,0.0,1.0,0.0,0.0,0.5
RBF,5,0.01,-1.7,1.2,0.3,0.946,0.959,0.933,0.948,0.897,0.946,0.9,0.675,1.0,0.804,0.768,0.838,0.885,0.625,1.0,0.769,0.732,0.812
RBF,5,0.001,-2.1,3.2,0.0,0.926,0.892,0.96,0.922,0.864,0.926,0.846,0.7,0.911,0.737,0.631,0.806,0.846,0.75,0.889,0.75,0.639,0.819
RBF,5,0.0001,-1.5,1.5,-0.2,0.899,0.811,0.987,0.889,0.811,0.899,0.892,0.775,0.944,0.814,0.748,0.86,0.885,0.875,0.889,0.824,0.741,0.882
RBF,5,1e-05,-1.0,1.0,-0.1,0.726,0.72,0.747,0.662,0.467,0.733,0.7,0.725,0.689,0.553,0.391,0.707,0.846,0.75,0.889,0.75,0.639,0.819
RBF,10,0.1,-0.5,1.0,-0.0,0.776,0.565,0.987,0.708,0.61,0.776,0.692,0.0,1.0,0.0,0.0,0.5,0.692,0.0,1.0,0.0,0.0,0.5
RBF,10,0.01,-1.7,1.3,0.4,0.94,0.932,0.947,0.941,0.887,0.94,0.854,0.525,1.0,0.681,0.656,0.762,0.846,0.5,1.0,0.667,0.64,0.75
RBF,10,0.001,-2.3,3.7,0.1,0.933,0.892,0.973,0.928,0.875,0.933,0.823,0.675,0.889,0.702,0.582,0.782,0.808,0.625,0.889,0.667,0.535,0.757
RBF,10,0.0001,-1.8,2.2,-0.2,0.892,0.798,0.987,0.881,0.8,0.892,0.877,0.825,0.9,0.802,0.715,0.862,0.885,0.875,0.889,0.824,0.741,0.882
RBF,10,1e-05,-0.9,1.1,-0.2,0.726,0.72,0.747,0.662,0.467,0.733,0.708,0.75,0.689,0.597,0.451,0.719,0.846,0.75,0.889,0.75,0.639,0.819
