Kernel,C,gamma,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
RBF,1,0.1,-1.1,1.1,-0.0,0.912,0.972,0.852,0.918,0.835,0.912,0.938,1.0,0.911,0.911,0.874,0.956,0.962,1.0,0.944,0.941,0.916,0.972
RBF,1,0.01,-1.7,1.5,-0.1,0.906,0.892,0.92,0.904,0.814,0.906,0.846,0.85,0.844,0.773,0.665,0.847,0.808,0.75,0.833,0.706,0.566,0.792
RBF,1,0.001,-1.4,1.7,-0.2,0.865,0.73,1.0,0.843,0.758,0.865,0.869,0.775,0.911,0.785,0.692,0.843,0.846,0.75,0.889,0.75,0.639,0.819
RBF,1,0.0001,-1.0,1.1,-0.1,0.7,0.613,0.8,0.616,0.436,0.707,0.708,0.575,0.767,0.513,0.381,0.671,0.846,0.5,1.0,0.667,0.64,0.75
RBF,1,1e-05,-1.0,1.0,-0.0,0.58,0.373,0.8,0.383,0.241,0.587,0.669,0.375,0.8,0.357,0.277,0.588,0.808,0.375,1.0,0.545,0.542,0.688
RBF,5,0.1,-1.2,1.1,-0.0,0.912,0.972,0.852,0.918,0.835,0.912,0.938,1.0,0.911,0.911,0.874,0.956,0.962,1.0,0.944,0.941,0.916,0.972
RBF,5,0.01,-1.9,2.0,0.3,0.933,0.905,0.96,0.93,0.869,0.932,0.892,0.675,0.989,0.793,0.746,0.832,0.885,0.625,1.0,0.769,0.732,0.812
RBF,5,0.001,-2.0,3.0,-0.1,0.891,0.797,0.986,0.879,0.799,0.891,0.831,0.75,0.867,0.732,0.61,0.808,0.846,0.75,0.889,0.75,0.639,0.819
RBF,5,0.0001,-1.3,1.4,-0.2,0.851,0.703,1.0,0.825,0.736,0.851,0.854,0.675,0.933,0.74,0.651,0.804,0.885,0.75,0.944,0.8,0.723,0.847
RBF,5,1e-05,-1.0,1.0,-0.0,0.58,0.373,0.8,0.383,0.241,0.587,0.669,0.375,0.8,0.357,0.277,0.588,0.808,0.375,1.0,0.545,0.542,0.688
RBF,10,0.1,-1.2,1.1,-0.0,0.912,0.972,0.852,0.918,0.835,0.912,0.938,1.0,0.911,0.911,0.874,0.956,0.962,1.0,0.944,0.941,0.916,0.972
RBF,10,0.01,-2.2,2.0,0.5,0.946,0.918,0.973,0.944,0.897,0.946,0.815,0.425,0.989,0.576,0.551,0.707,0.769,0.25,1.0,0.4,0.433,0.625
RBF,10,0.001,-2.2,3.6,0.1,0.905,0.81,1.0,0.894,0.827,0.905,0.854,0.75,0.9,0.76,0.656,0.825,0.846,0.75,0.889,0.75,0.639,0.819
RBF,10,0.0001,-1.5,2.0,-0.2,0.865,0.73,1.0,0.843,0.758,0.865,0.846,0.725,0.9,0.743,0.635,0.812,0.846,0.75,0.889,0.75,0.639,0.819
RBF,10,1e-05,-0.9,1.1,-0.1,0.693,0.6,0.8,0.605,0.426,0.7,0.7,0.55,0.767,0.496,0.361,0.658,0.846,0.5,1.0,0.667,0.64,0.75
