activation,layers,learning_rate,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
relu,"(25,)",0.1,0.757,0.37,0.875,0.417,0.278,0.623,0.716,0.326,0.84,0.354,0.18,0.583,0.696,0.263,0.833,0.294,0.105,0.548
relu,"(25,)",0.01,0.757,0.315,0.892,0.373,0.241,0.603,0.724,0.179,0.897,0.232,0.095,0.538,0.709,0.105,0.9,0.148,0.007,0.503
relu,"(25,)",0.001,0.757,0.33,0.888,0.384,0.251,0.609,0.724,0.189,0.893,0.239,0.102,0.541,0.722,0.105,0.917,0.154,0.033,0.511
relu,"(25,)",0.0001,0.76,0.33,0.892,0.381,0.252,0.611,0.734,0.126,0.927,0.181,0.078,0.526,0.747,0.053,0.967,0.091,0.043,0.51
relu,"(50,)",0.1,0.741,0.345,0.862,0.376,0.223,0.604,0.719,0.326,0.843,0.356,0.185,0.585,0.696,0.368,0.8,0.368,0.168,0.584
relu,"(50,)",0.01,0.744,0.288,0.883,0.344,0.2,0.585,0.716,0.284,0.853,0.323,0.156,0.569,0.722,0.211,0.883,0.267,0.116,0.547
relu,"(50,)",0.001,0.767,0.287,0.912,0.362,0.246,0.6,0.722,0.284,0.86,0.33,0.167,0.572,0.709,0.158,0.883,0.207,0.053,0.521
relu,"(50,)",0.0001,0.773,0.3,0.917,0.377,0.266,0.608,0.719,0.232,0.873,0.284,0.129,0.552,0.709,0.158,0.883,0.207,0.053,0.521
relu,"(75,)",0.1,0.732,0.343,0.85,0.367,0.201,0.596,0.729,0.326,0.857,0.363,0.198,0.591,0.734,0.368,0.85,0.4,0.232,0.609
relu,"(75,)",0.01,0.741,0.316,0.871,0.357,0.207,0.594,0.722,0.232,0.877,0.29,0.139,0.554,0.747,0.263,0.9,0.333,0.201,0.582
relu,"(75,)",0.001,0.735,0.316,0.862,0.353,0.195,0.589,0.742,0.242,0.9,0.313,0.184,0.571,0.722,0.158,0.9,0.214,0.078,0.529
relu,"(75,)",0.0001,0.751,0.356,0.871,0.398,0.25,0.614,0.739,0.179,0.917,0.251,0.144,0.548,0.722,0.105,0.917,0.154,0.033,0.511
relu,"(100,)",0.1,0.754,0.384,0.867,0.421,0.272,0.625,0.704,0.263,0.843,0.299,0.121,0.553,0.671,0.158,0.833,0.187,-0.01,0.496
relu,"(100,)",0.01,0.731,0.274,0.871,0.322,0.17,0.573,0.704,0.221,0.857,0.265,0.094,0.539,0.684,0.158,0.85,0.194,0.009,0.504
relu,"(100,)",0.001,0.754,0.288,0.896,0.352,0.221,0.592,0.719,0.189,0.887,0.24,0.097,0.538,0.709,0.105,0.9,0.148,0.007,0.503
relu,"(100,)",0.0001,0.76,0.287,0.904,0.361,0.239,0.595,0.737,0.189,0.91,0.245,0.125,0.55,0.734,0.105,0.933,0.16,0.062,0.519
relu,"(125,)",0.1,0.738,0.343,0.858,0.372,0.216,0.601,0.714,0.295,0.847,0.325,0.155,0.571,0.671,0.158,0.833,0.187,-0.01,0.496
relu,"(125,)",0.01,0.744,0.302,0.879,0.357,0.213,0.591,0.706,0.221,0.86,0.252,0.08,0.541,0.671,0.053,0.867,0.071,-0.109,0.46
relu,"(125,)",0.001,0.751,0.302,0.888,0.36,0.222,0.595,0.714,0.179,0.883,0.231,0.082,0.531,0.696,0.105,0.883,0.143,-0.015,0.494
relu,"(125,)",0.0001,0.751,0.302,0.888,0.36,0.221,0.595,0.729,0.179,0.903,0.243,0.115,0.541,0.722,0.105,0.917,0.154,0.033,0.511
relu,"(150,)",0.1,0.741,0.328,0.867,0.369,0.214,0.597,0.729,0.295,0.867,0.344,0.184,0.581,0.684,0.263,0.817,0.286,0.085,0.54
relu,"(150,)",0.01,0.744,0.301,0.879,0.354,0.206,0.59,0.727,0.274,0.87,0.321,0.165,0.572,0.734,0.158,0.917,0.222,0.106,0.537
relu,"(150,)",0.001,0.738,0.26,0.883,0.313,0.168,0.572,0.719,0.221,0.877,0.273,0.12,0.549,0.709,0.105,0.9,0.148,0.007,0.503
relu,"(150,)",0.0001,0.757,0.287,0.9,0.351,0.22,0.593,0.749,0.232,0.913,0.302,0.186,0.572,0.734,0.211,0.9,0.276,0.142,0.555
relu,"(175,)",0.1,0.748,0.425,0.846,0.439,0.279,0.635,0.696,0.295,0.823,0.317,0.124,0.559,0.696,0.263,0.833,0.294,0.105,0.548
relu,"(175,)",0.01,0.716,0.247,0.858,0.286,0.118,0.552,0.719,0.232,0.873,0.286,0.131,0.552,0.709,0.105,0.9,0.148,0.007,0.503
relu,"(175,)",0.001,0.738,0.261,0.883,0.312,0.167,0.572,0.729,0.211,0.893,0.269,0.134,0.552,0.709,0.105,0.9,0.148,0.007,0.503
