activation,layers,learning_rate,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
relu,"(25,)",0.1,0.722,0.372,0.829,0.373,0.205,0.601,0.673,0.305,0.79,0.301,0.093,0.548,0.747,0.421,0.85,0.444,0.282,0.636
relu,"(25,)",0.01,0.741,0.399,0.846,0.403,0.244,0.622,0.681,0.295,0.803,0.306,0.101,0.549,0.722,0.316,0.85,0.353,0.181,0.583
relu,"(25,)",0.001,0.735,0.371,0.846,0.386,0.232,0.609,0.678,0.232,0.82,0.258,0.056,0.526,0.696,0.211,0.85,0.25,0.07,0.53
relu,"(25,)",0.0001,0.802,0.316,0.95,0.42,0.351,0.633,0.775,0.137,0.977,0.225,0.222,0.557,0.785,0.158,0.983,0.261,0.275,0.571
relu,"(50,)",0.1,0.741,0.372,0.854,0.39,0.234,0.613,0.696,0.347,0.807,0.351,0.156,0.577,0.709,0.316,0.833,0.343,0.159,0.575
relu,"(50,)",0.01,0.732,0.358,0.846,0.364,0.203,0.602,0.684,0.305,0.803,0.317,0.112,0.554,0.696,0.368,0.8,0.368,0.168,0.584
relu,"(50,)",0.001,0.751,0.345,0.875,0.371,0.236,0.61,0.704,0.305,0.83,0.329,0.143,0.568,0.684,0.316,0.8,0.324,0.118,0.558
relu,"(50,)",0.0001,0.802,0.343,0.942,0.434,0.36,0.642,0.757,0.242,0.92,0.321,0.213,0.581,0.772,0.263,0.933,0.357,0.264,0.598
relu,"(75,)",0.1,0.735,0.331,0.858,0.35,0.201,0.595,0.691,0.326,0.807,0.338,0.138,0.566,0.684,0.316,0.8,0.324,0.118,0.558
relu,"(75,)",0.01,0.748,0.331,0.875,0.362,0.219,0.603,0.696,0.316,0.817,0.334,0.139,0.566,0.696,0.316,0.817,0.333,0.138,0.566
relu,"(75,)",0.001,0.757,0.372,0.875,0.394,0.27,0.624,0.696,0.326,0.813,0.34,0.144,0.57,0.709,0.316,0.833,0.343,0.159,0.575
relu,"(75,)",0.0001,0.786,0.346,0.921,0.391,0.291,0.633,0.767,0.326,0.907,0.401,0.28,0.616,0.709,0.263,0.85,0.303,0.127,0.557
relu,"(100,)",0.1,0.732,0.398,0.833,0.39,0.222,0.616,0.678,0.326,0.79,0.323,0.115,0.558,0.671,0.368,0.767,0.35,0.131,0.568
relu,"(100,)",0.01,0.763,0.359,0.888,0.394,0.269,0.623,0.681,0.326,0.793,0.329,0.12,0.56,0.671,0.263,0.8,0.278,0.066,0.532
