activation,layers,learning_rate,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
relu,"(125,)",0.0001,0.767,0.34,0.896,0.406,0.278,0.618,0.711,0.158,0.887,0.202,0.051,0.522,0.722,0.158,0.9,0.214,0.078,0.529
relu,"(150,)",0.1,0.722,0.436,0.808,0.425,0.243,0.622,0.681,0.242,0.82,0.257,0.06,0.531,0.722,0.211,0.883,0.267,0.116,0.547
relu,"(150,)",0.01,0.763,0.288,0.908,0.365,0.255,0.598,0.716,0.189,0.883,0.244,0.094,0.536,0.722,0.211,0.883,0.267,0.116,0.547
relu,"(150,)",0.001,0.76,0.287,0.904,0.364,0.251,0.595,0.727,0.189,0.897,0.248,0.109,0.543,0.722,0.158,0.9,0.214,0.078,0.529
relu,"(150,)",0.0001,0.767,0.301,0.908,0.378,0.271,0.605,0.734,0.189,0.907,0.256,0.129,0.548,0.747,0.158,0.933,0.231,0.137,0.546
relu,"(175,)",0.1,0.728,0.409,0.825,0.421,0.25,0.617,0.689,0.263,0.823,0.287,0.096,0.543,0.696,0.211,0.85,0.25,0.07,0.53
relu,"(175,)",0.01,0.773,0.354,0.9,0.429,0.309,0.627,0.727,0.221,0.887,0.281,0.139,0.554,0.709,0.211,0.867,0.258,0.092,0.539
relu,"(175,)",0.001,0.776,0.327,0.912,0.409,0.298,0.62,0.729,0.179,0.903,0.238,0.107,0.541,0.747,0.211,0.917,0.286,0.171,0.564
relu,"(175,)",0.0001,0.776,0.314,0.917,0.4,0.295,0.615,0.742,0.189,0.917,0.258,0.143,0.553,0.772,0.211,0.95,0.308,0.241,0.58
relu,"(200,)",0.1,0.728,0.38,0.833,0.391,0.223,0.607,0.711,0.242,0.86,0.278,0.111,0.551,0.608,0.105,0.767,0.114,-0.136,0.436
relu,"(200,)",0.01,0.767,0.355,0.892,0.418,0.288,0.623,0.711,0.179,0.88,0.232,0.079,0.529,0.709,0.211,0.867,0.258,0.092,0.539
relu,"(200,)",0.001,0.76,0.314,0.896,0.38,0.251,0.605,0.722,0.189,0.89,0.246,0.102,0.54,0.709,0.211,0.867,0.258,0.092,0.539
relu,"(200,)",0.0001,0.776,0.355,0.904,0.423,0.304,0.63,0.724,0.189,0.893,0.246,0.108,0.541,0.734,0.211,0.9,0.276,0.142,0.555
relu,"(225,)",0.1,0.731,0.421,0.825,0.412,0.24,0.623,0.706,0.263,0.847,0.294,0.115,0.555,0.671,0.211,0.817,0.235,0.03,0.514
relu,"(225,)",0.01,0.767,0.343,0.896,0.412,0.293,0.619,0.737,0.221,0.9,0.285,0.152,0.561,0.747,0.211,0.917,0.286,0.171,0.564
relu,"(225,)",0.001,0.76,0.315,0.896,0.386,0.269,0.606,0.744,0.2,0.917,0.273,0.159,0.558,0.747,0.158,0.933,0.231,0.137,0.546
relu,"(225,)",0.0001,0.767,0.342,0.896,0.411,0.285,0.619,0.747,0.221,0.913,0.294,0.176,0.567,0.759,0.158,0.95,0.24,0.174,0.554
relu,"(250,)",0.1,0.722,0.392,0.821,0.391,0.213,0.607,0.676,0.263,0.807,0.275,0.069,0.535,0.633,0.158,0.783,0.171,-0.063,0.471
relu,"(250,)",0.01,0.76,0.313,0.896,0.388,0.267,0.605,0.727,0.242,0.88,0.3,0.152,0.561,0.709,0.211,0.867,0.258,0.092,0.539
relu,"(250,)",0.001,0.754,0.247,0.908,0.324,0.219,0.578,0.754,0.263,0.91,0.343,0.225,0.587,0.747,0.211,0.917,0.286,0.171,0.564
relu,"(250,)",0.0001,0.757,0.247,0.912,0.323,0.219,0.58,0.765,0.284,0.917,0.37,0.259,0.6,0.747,0.263,0.9,0.333,0.201,0.582
relu,"(275,)",0.1,0.735,0.434,0.825,0.43,0.269,0.63,0.686,0.305,0.807,0.311,0.11,0.556,0.684,0.105,0.867,0.138,-0.036,0.486
relu,"(275,)",0.01,0.767,0.328,0.9,0.402,0.284,0.614,0.719,0.211,0.88,0.266,0.115,0.545,0.709,0.158,0.883,0.207,0.053,0.521
relu,"(275,)",0.001,0.773,0.328,0.908,0.407,0.3,0.618,0.727,0.168,0.903,0.225,0.092,0.536,0.734,0.211,0.9,0.276,0.142,0.555
relu,"(275,)",0.0001,0.779,0.341,0.912,0.425,0.318,0.627,0.739,0.168,0.92,0.232,0.117,0.544,0.722,0.158,0.9,0.214,0.078,0.529
relu,"(300,)",0.1,0.728,0.436,0.817,0.427,0.254,0.626,0.681,0.295,0.803,0.297,0.097,0.549,0.658,0.211,0.8,0.229,0.011,0.505
relu,"(300,)",0.01,0.767,0.302,0.908,0.38,0.275,0.605,0.711,0.2,0.873,0.253,0.096,0.537,0.709,0.211,0.867,0.258,0.092,0.539
relu,"(300,)",0.001,0.767,0.315,0.904,0.389,0.279,0.61,0.724,0.179,0.897,0.237,0.102,0.538,0.734,0.211,0.9,0.276,0.142,0.555
relu,"(300,)",0.0001,0.773,0.315,0.912,0.393,0.283,0.614,0.724,0.158,0.903,0.216,0.086,0.531,0.747,0.211,0.917,0.286,0.171,0.564
relu,"(25,5)",0.1,0.709,0.382,0.808,0.383,0.2,0.595,0.676,0.347,0.78,0.342,0.136,0.564,0.658,0.158,0.817,0.182,-0.028,0.487
relu,"(25,5)",0.01,0.741,0.274,0.883,0.331,0.196,0.579,0.711,0.189,0.877,0.236,0.078,0.533,0.696,0.105,0.883,0.143,-0.015,0.494
relu,"(25,5)",0.001,0.748,0.289,0.888,0.338,0.202,0.588,0.714,0.179,0.883,0.232,0.082,0.531,0.734,0.158,0.917,0.222,0.106,0.537
relu,"(25,5)",0.0001,0.754,0.289,0.896,0.343,0.215,0.592,0.714,0.158,0.89,0.209,0.064,0.524,0.671,0.105,0.85,0.133,-0.055,0.478
relu,"(50,10)",0.1,0.725,0.356,0.838,0.332,0.186,0.597,0.732,0.368,0.847,0.356,0.212,0.608,0.671,0.421,0.75,0.381,0.161,0.586
relu,"(50,10)",0.01,0.741,0.354,0.858,0.395,0.237,0.606,0.747,0.274,0.897,0.34,0.208,0.585,0.747,0.316,0.883,0.375,0.23,0.6
relu,"(50,10)",0.001,0.751,0.314,0.883,0.375,0.235,0.599,0.754,0.295,0.9,0.362,0.236,0.597,0.759,0.263,0.917,0.345,0.231,0.59
relu,"(50,10)",0.0001,0.757,0.313,0.892,0.378,0.244,0.602,0.752,0.284,0.9,0.354,0.225,0.592,0.759,0.263,0.917,0.345,0.231,0.59
relu,"(75,15)",0.1,0.706,0.26,0.842,0.279,0.105,0.551,0.689,0.221,0.837,0.252,0.067,0.529,0.671,0.211,0.817,0.235,0.03,0.514
relu,"(75,15)",0.01,0.751,0.316,0.883,0.381,0.256,0.6,0.724,0.179,0.897,0.239,0.102,0.538,0.696,0.105,0.883,0.143,-0.015,0.494
relu,"(75,15)",0.001,0.757,0.289,0.9,0.361,0.245,0.594,0.724,0.137,0.91,0.192,0.071,0.523,0.759,0.211,0.933,0.296,0.204,0.572
relu,"(75,15)",0.0001,0.767,0.289,0.912,0.37,0.265,0.601,0.734,0.126,0.927,0.186,0.087,0.526,0.734,0.105,0.933,0.16,0.062,0.519
relu,"(100,20)",0.1,0.716,0.386,0.817,0.342,0.19,0.601,0.686,0.295,0.81,0.281,0.104,0.552,0.532,0.684,0.483,0.413,0.144,0.584
relu,"(100,20)",0.01,0.76,0.314,0.896,0.383,0.255,0.605,0.716,0.211,0.877,0.262,0.105,0.544,0.696,0.211,0.85,0.25,0.07,0.53
relu,"(100,20)",0.001,0.757,0.259,0.908,0.334,0.221,0.584,0.754,0.242,0.917,0.313,0.204,0.579,0.759,0.368,0.883,0.424,0.282,0.626
relu,"(100,20)",0.0001,0.754,0.258,0.904,0.329,0.207,0.581,0.78,0.263,0.943,0.365,0.287,0.603,0.734,0.263,0.883,0.323,0.174,0.573
relu,"(125,25)",0.1,0.747,0.313,0.879,0.313,0.19,0.596,0.722,0.2,0.887,0.224,0.096,0.543,0.734,0.105,0.933,0.16,0.062,0.519
relu,"(125,25)",0.01,0.767,0.369,0.888,0.427,0.296,0.628,0.704,0.179,0.87,0.226,0.061,0.524,0.709,0.105,0.9,0.148,0.007,0.503
relu,"(125,25)",0.001,0.792,0.354,0.925,0.44,0.342,0.64,0.759,0.232,0.927,0.317,0.22,0.579,0.759,0.263,0.917,0.345,0.231,0.59
relu,"(125,25)",0.0001,0.802,0.37,0.933,0.466,0.381,0.651,0.762,0.221,0.933,0.309,0.222,0.577,0.772,0.263,0.933,0.357,0.264,0.598
relu,"(150,30)",0.1,0.693,0.33,0.804,0.288,0.155,0.567,0.711,0.337,0.83,0.322,0.171,0.583,0.772,0.158,0.967,0.25,0.219,0.562
relu,"(150,30)",0.01,0.741,0.33,0.867,0.376,0.231,0.598,0.729,0.221,0.89,0.271,0.127,0.556,0.722,0.158,0.9,0.214,0.078,0.529
relu,"(150,30)",0.001,0.757,0.315,0.892,0.381,0.257,0.603,0.737,0.147,0.923,0.203,0.088,0.535,0.734,0.105,0.933,0.16,0.062,0.519
relu,"(150,30)",0.0001,0.754,0.288,0.896,0.357,0.228,0.592,0.744,0.137,0.937,0.203,0.113,0.537,0.747,0.105,0.95,0.167,0.097,0.528
relu,"(175,35)",0.1,0.741,0.086,0.942,0.071,0.024,0.514,0.716,0.063,0.923,0.05,-0.012,0.493,0.759,0.0,1.0,0.0,0.0,0.5
relu,"(175,35)",0.01,0.747,0.341,0.871,0.389,0.243,0.606,0.709,0.221,0.863,0.267,0.099,0.542,0.684,0.158,0.85,0.194,0.009,0.504
relu,"(175,35)",0.001,0.786,0.341,0.921,0.43,0.327,0.631,0.734,0.179,0.91,0.243,0.12,0.544,0.734,0.158,0.917,0.222,0.106,0.537
relu,"(175,35)",0.0001,0.783,0.328,0.921,0.416,0.314,0.624,0.747,0.2,0.92,0.274,0.163,0.56,0.772,0.263,0.933,0.357,0.264,0.598
relu,"(200,40)",0.1,0.744,0.244,0.896,0.26,0.137,0.57,0.704,0.2,0.863,0.206,0.062,0.532,0.658,0.368,0.75,0.341,0.113,0.559
relu,"(200,40)",0.01,0.767,0.355,0.892,0.419,0.289,0.623,0.724,0.263,0.87,0.317,0.16,0.567,0.722,0.211,0.883,0.267,0.116,0.547
relu,"(200,40)",0.001,0.77,0.315,0.908,0.396,0.284,0.612,0.739,0.232,0.9,0.3,0.17,0.566,0.709,0.211,0.867,0.258,0.092,0.539
relu,"(200,40)",0.0001,0.76,0.303,0.9,0.373,0.248,0.601,0.749,0.232,0.913,0.308,0.195,0.572,0.734,0.211,0.9,0.276,0.142,0.555
relu,"(225,45)",0.1,0.767,0.027,0.992,0.042,0.032,0.509,0.759,0.0,1.0,0.0,0.0,0.5,0.759,0.0,1.0,0.0,0.0,0.5
relu,"(225,45)",0.01,0.763,0.342,0.892,0.408,0.277,0.617,0.696,0.179,0.86,0.218,0.043,0.519,0.684,0.105,0.867,0.138,-0.036,0.486
relu,"(225,45)",0.001,0.773,0.314,0.912,0.395,0.284,0.613,0.724,0.179,0.897,0.239,0.102,0.538,0.709,0.158,0.883,0.207,0.053,0.521
relu,"(225,45)",0.0001,0.763,0.301,0.904,0.374,0.255,0.603,0.737,0.168,0.917,0.236,0.122,0.543,0.734,0.105,0.933,0.16,0.062,0.519
relu,"(250,50)",0.1,0.764,0.028,0.988,0.05,0.05,0.508,0.759,0.011,0.997,0.019,0.02,0.504,0.759,0.0,1.0,0.0,0.0,0.5
relu,"(250,50)",0.01,0.757,0.342,0.883,0.399,0.262,0.613,0.709,0.253,0.853,0.295,0.122,0.553,0.722,0.263,0.867,0.312,0.15,0.565
relu,"(250,50)",0.001,0.754,0.275,0.9,0.337,0.214,0.588,0.752,0.242,0.913,0.32,0.204,0.578,0.734,0.263,0.883,0.323,0.174,0.573
relu,"(250,50)",0.0001,0.77,0.262,0.925,0.342,0.255,0.593,0.772,0.221,0.947,0.319,0.248,0.584,0.759,0.263,0.917,0.345,0.231,0.59
relu,"(275,55)",0.1,0.728,0.234,0.879,0.203,0.101,0.557,0.699,0.168,0.867,0.159,0.037,0.518,0.633,0.368,0.717,0.326,0.079,0.543
relu,"(275,55)",0.01,0.763,0.383,0.879,0.436,0.299,0.631,0.704,0.263,0.843,0.296,0.117,0.553,0.671,0.211,0.817,0.235,0.03,0.514
relu,"(275,55)",0.001,0.776,0.33,0.912,0.411,0.305,0.621,0.749,0.2,0.923,0.275,0.17,0.562,0.722,0.158,0.9,0.214,0.078,0.529
relu,"(275,55)",0.0001,0.776,0.302,0.921,0.387,0.291,0.611,0.749,0.179,0.93,0.256,0.159,0.554,0.722,0.105,0.917,0.154,0.033,0.511
relu,"(300,60)",0.1,0.757,0.174,0.933,0.192,0.125,0.554,0.719,0.116,0.91,0.134,0.022,0.513,0.658,0.316,0.767,0.308,0.081,0.541
relu,"(300,60)",0.01,0.731,0.301,0.862,0.348,0.191,0.582,0.722,0.274,0.863,0.317,0.153,0.569,0.684,0.105,0.867,0.138,-0.036,0.486
relu,"(300,60)",0.001,0.77,0.288,0.917,0.374,0.27,0.602,0.742,0.211,0.91,0.282,0.16,0.56,0.722,0.105,0.917,0.154,0.033,0.511
relu,"(300,60)",0.0001,0.776,0.301,0.921,0.391,0.292,0.611,0.759,0.211,0.933,0.298,0.207,0.572,0.722,0.105,0.917,0.154,0.033,0.511
relu,"(25,12)",0.1,0.712,0.37,0.817,0.357,0.188,0.593,0.706,0.295,0.837,0.288,0.138,0.566,0.646,0.368,0.733,0.333,0.096,0.551
relu,"(25,12)",0.01,0.76,0.355,0.883,0.406,0.266,0.619,0.684,0.147,0.853,0.182,0.001,0.5,0.684,0.105,0.867,0.138,-0.036,0.486
relu,"(25,12)",0.001,0.76,0.37,0.879,0.417,0.278,0.624,0.684,0.147,0.853,0.184,0.003,0.5,0.671,0.053,0.867,0.071,-0.109,0.46
relu,"(25,12)",0.0001,0.77,0.343,0.9,0.41,0.286,0.621,0.681,0.137,0.853,0.171,-0.01,0.495,0.684,0.053,0.883,0.074,-0.091,0.468
relu,"(50,25)",0.1,0.706,0.344,0.817,0.348,0.171,0.58,0.696,0.316,0.817,0.315,0.144,0.566,0.671,0.263,0.8,0.278,0.066,0.532
relu,"(50,25)",0.01,0.757,0.343,0.883,0.399,0.258,0.613,0.696,0.232,0.843,0.268,0.085,0.537,0.696,0.316,0.817,0.333,0.138,0.566
relu,"(50,25)",0.001,0.77,0.301,0.912,0.381,0.267,0.607,0.719,0.242,0.87,0.294,0.133,0.556,0.709,0.211,0.867,0.258,0.092,0.539
relu,"(50,25)",0.0001,0.757,0.26,0.908,0.326,0.203,0.584,0.724,0.221,0.883,0.277,0.128,0.552,0.722,0.211,0.883,0.267,0.116,0.547
relu,"(75,37)",0.1,0.738,0.353,0.854,0.375,0.24,0.604,0.724,0.263,0.87,0.279,0.139,0.567,0.696,0.526,0.75,0.455,0.254,0.638
relu,"(75,37)",0.01,0.757,0.356,0.879,0.41,0.271,0.618,0.704,0.179,0.87,0.228,0.066,0.524,0.684,0.158,0.85,0.194,0.009,0.504
relu,"(75,37)",0.001,0.76,0.288,0.904,0.36,0.241,0.596,0.706,0.179,0.873,0.23,0.072,0.526,0.684,0.158,0.85,0.194,0.009,0.504
relu,"(75,37)",0.0001,0.764,0.314,0.9,0.382,0.254,0.607,0.724,0.168,0.9,0.228,0.096,0.534,0.722,0.211,0.883,0.267,0.116,0.547
relu,"(100,50)",0.1,0.734,0.306,0.867,0.276,0.166,0.586,0.681,0.232,0.823,0.201,0.039,0.527,0.759,0.0,1.0,0.0,0.0,0.5
relu,"(100,50)",0.01,0.741,0.314,0.871,0.366,0.217,0.593,0.716,0.263,0.86,0.306,0.139,0.562,0.722,0.263,0.867,0.312,0.15,0.565
relu,"(100,50)",0.001,0.767,0.302,0.908,0.376,0.258,0.605,0.727,0.232,0.883,0.286,0.137,0.557,0.722,0.263,0.867,0.312,0.15,0.565
relu,"(100,50)",0.0001,0.76,0.287,0.904,0.353,0.229,0.595,0.737,0.232,0.897,0.294,0.16,0.564,0.734,0.263,0.883,0.323,0.174,0.573
relu,"(125,62)",0.1,0.731,0.192,0.896,0.181,0.116,0.544,0.709,0.179,0.877,0.15,0.038,0.528,0.759,0.0,1.0,0.0,0.0,0.5
relu,"(125,62)",0.01,0.741,0.328,0.867,0.373,0.22,0.597,0.711,0.242,0.86,0.288,0.12,0.551,0.747,0.211,0.917,0.286,0.171,0.564
relu,"(125,62)",0.001,0.757,0.313,0.892,0.376,0.24,0.602,0.739,0.2,0.91,0.268,0.146,0.555,0.734,0.158,0.917,0.222,0.106,0.537
relu,"(125,62)",0.0001,0.76,0.299,0.9,0.369,0.24,0.6,0.742,0.168,0.923,0.237,0.134,0.546,0.734,0.158,0.917,0.222,0.106,0.537
relu,"(150,75)",0.1,0.767,0.0,1.0,0.0,0.0,0.5,0.759,0.0,1.0,0.0,0.0,0.5,0.759,0.0,1.0,0.0,0.0,0.5
relu,"(150,75)",0.01,0.751,0.356,0.871,0.405,0.26,0.614,0.719,0.179,0.89,0.236,0.095,0.534,0.709,0.158,0.883,0.207,0.053,0.521
relu,"(150,75)",0.001,0.77,0.314,0.908,0.39,0.273,0.611,0.777,0.263,0.94,0.358,0.276,0.602,0.759,0.211,0.933,0.296,0.204,0.572
relu,"(150,75)",0.0001,0.76,0.274,0.908,0.347,0.227,0.591,0.767,0.2,0.947,0.29,0.218,0.573,0.759,0.211,0.933,0.296,0.204,0.572
relu,"(175,87)",0.1,0.741,0.099,0.938,0.105,0.018,0.518,0.747,0.095,0.953,0.131,0.127,0.524,0.671,0.316,0.783,0.316,0.099,0.55
relu,"(175,87)",0.01,0.757,0.342,0.883,0.4,0.263,0.613,0.701,0.211,0.857,0.254,0.081,0.534,0.684,0.158,0.85,0.194,0.009,0.504
relu,"(175,87)",0.001,0.76,0.286,0.904,0.362,0.249,0.595,0.742,0.2,0.913,0.271,0.153,0.557,0.747,0.211,0.917,0.286,0.171,0.564
relu,"(175,87)",0.0001,0.767,0.271,0.917,0.354,0.251,0.594,0.747,0.2,0.92,0.275,0.164,0.56,0.747,0.211,0.917,0.286,0.171,0.564
relu,"(200,100)",0.1,0.744,0.053,0.954,0.059,-0.012,0.504,0.757,0.095,0.967,0.097,0.053,0.531,0.759,0.0,1.0,0.0,0.0,0.5
relu,"(200,100)",0.01,0.747,0.343,0.871,0.391,0.245,0.607,0.714,0.2,0.877,0.251,0.096,0.538,0.722,0.211,0.883,0.267,0.116,0.547
relu,"(200,100)",0.001,0.76,0.26,0.912,0.338,0.226,0.586,0.711,0.179,0.88,0.228,0.074,0.529,0.722,0.211,0.883,0.267,0.116,0.547
relu,"(200,100)",0.0001,0.767,0.273,0.917,0.353,0.241,0.595,0.732,0.189,0.903,0.254,0.126,0.546,0.722,0.211,0.883,0.267,0.116,0.547
relu,"(225,112)",0.1,0.744,0.129,0.933,0.092,0.053,0.531,0.729,0.095,0.93,0.073,0.022,0.512,0.759,0.0,1.0,0.0,0.0,0.5
relu,"(225,112)",0.01,0.751,0.382,0.862,0.424,0.273,0.622,0.691,0.242,0.833,0.272,0.083,0.538,0.696,0.158,0.867,0.2,0.03,0.512
relu,"(225,112)",0.001,0.76,0.287,0.904,0.363,0.244,0.595,0.759,0.2,0.937,0.283,0.204,0.568,0.772,0.211,0.95,0.308,0.241,0.58
relu,"(225,112)",0.0001,0.77,0.287,0.917,0.373,0.27,0.602,0.757,0.189,0.937,0.269,0.19,0.563,0.772,0.211,0.95,0.308,0.241,0.58
relu,"(250,125)",0.1,0.767,0.0,1.0,0.0,0.0,0.5,0.754,0.0,0.993,0.0,-0.025,0.497,0.747,0.0,0.983,0.0,-0.064,0.492
relu,"(250,125)",0.01,0.741,0.355,0.858,0.403,0.251,0.607,0.701,0.242,0.847,0.28,0.1,0.544,0.709,0.211,0.867,0.258,0.092,0.539
relu,"(250,125)",0.001,0.751,0.247,0.904,0.322,0.208,0.575,0.727,0.232,0.883,0.292,0.145,0.557,0.722,0.211,0.883,0.267,0.116,0.547
relu,"(250,125)",0.0001,0.754,0.233,0.912,0.311,0.205,0.573,0.739,0.242,0.897,0.311,0.177,0.569,0.734,0.211,0.9,0.276,0.142,0.555
relu,"(275,137)",0.1,0.735,0.208,0.896,0.229,0.122,0.552,0.724,0.2,0.89,0.208,0.098,0.545,0.747,0.0,0.983,0.0,-0.064,0.492
relu,"(275,137)",0.01,0.751,0.37,0.867,0.406,0.26,0.619,0.701,0.221,0.853,0.265,0.091,0.537,0.658,0.053,0.85,0.069,-0.125,0.451
relu,"(275,137)",0.001,0.77,0.288,0.917,0.368,0.265,0.602,0.739,0.179,0.917,0.247,0.131,0.548,0.722,0.105,0.917,0.154,0.033,0.511
relu,"(275,137)",0.0001,0.773,0.274,0.925,0.36,0.265,0.6,0.742,0.158,0.927,0.225,0.122,0.542,0.759,0.158,0.95,0.24,0.174,0.554
relu,"(300,150)",0.1,0.77,0.127,0.967,0.159,0.165,0.547,0.747,0.074,0.96,0.08,0.008,0.517,0.759,0.0,1.0,0.0,0.0,0.5
relu,"(300,150)",0.01,0.747,0.37,0.862,0.411,0.262,0.616,0.714,0.263,0.857,0.302,0.134,0.56,0.734,0.105,0.933,0.16,0.062,0.519
relu,"(300,150)",0.001,0.773,0.301,0.917,0.386,0.282,0.609,0.767,0.284,0.92,0.367,0.262,0.602,0.759,0.263,0.917,0.345,0.231,0.59
relu,"(300,150)",0.0001,0.776,0.3,0.921,0.39,0.291,0.61,0.767,0.263,0.927,0.348,0.247,0.595,0.772,0.263,0.933,0.357,0.264,0.598
relu,"(25,25)",0.1,0.735,0.421,0.829,0.414,0.245,0.625,0.691,0.253,0.83,0.266,0.084,0.541,0.633,0.263,0.75,0.256,0.013,0.507
relu,"(25,25)",0.01,0.754,0.316,0.888,0.377,0.245,0.602,0.706,0.232,0.857,0.273,0.1,0.544,0.684,0.211,0.833,0.242,0.049,0.522
relu,"(25,25)",0.001,0.763,0.357,0.888,0.409,0.278,0.622,0.737,0.221,0.9,0.288,0.159,0.561,0.709,0.211,0.867,0.258,0.092,0.539
relu,"(25,25)",0.0001,0.76,0.302,0.9,0.368,0.243,0.601,0.757,0.232,0.923,0.315,0.211,0.577,0.722,0.158,0.9,0.214,0.078,0.529
relu,"(50,50)",0.1,0.738,0.394,0.842,0.411,0.248,0.618,0.704,0.326,0.823,0.336,0.152,0.575,0.684,0.263,0.817,0.286,0.085,0.54
relu,"(50,50)",0.01,0.748,0.342,0.871,0.391,0.243,0.606,0.704,0.232,0.853,0.269,0.093,0.542,0.658,0.158,0.817,0.182,-0.028,0.487
relu,"(50,50)",0.001,0.744,0.287,0.883,0.345,0.201,0.585,0.719,0.221,0.877,0.27,0.114,0.549,0.709,0.211,0.867,0.258,0.092,0.539
relu,"(50,50)",0.0001,0.754,0.287,0.896,0.354,0.223,0.591,0.729,0.211,0.893,0.268,0.128,0.552,0.709,0.211,0.867,0.258,0.092,0.539
relu,"(75,75)",0.1,0.716,0.392,0.812,0.376,0.203,0.602,0.686,0.379,0.783,0.343,0.154,0.581,0.696,0.263,0.833,0.294,0.105,0.548
relu,"(75,75)",0.01,0.751,0.355,0.871,0.403,0.263,0.613,0.719,0.232,0.873,0.28,0.123,0.552,0.709,0.158,0.883,0.207,0.053,0.521
relu,"(75,75)",0.001,0.744,0.26,0.892,0.324,0.195,0.576,0.699,0.179,0.863,0.217,0.046,0.521,0.696,0.211,0.85,0.25,0.07,0.53
relu,"(75,75)",0.0001,0.76,0.287,0.904,0.358,0.244,0.595,0.706,0.158,0.88,0.204,0.047,0.519,0.684,0.158,0.85,0.194,0.009,0.504
relu,"(100,100)",0.1,0.764,0.014,0.992,0.024,0.012,0.503,0.762,0.011,1.0,0.02,0.04,0.505,0.759,0.0,1.0,0.0,0.0,0.5
relu,"(100,100)",0.01,0.747,0.369,0.862,0.403,0.249,0.616,0.714,0.284,0.85,0.323,0.15,0.567,0.696,0.263,0.833,0.294,0.105,0.548
relu,"(100,100)",0.001,0.76,0.343,0.888,0.399,0.263,0.615,0.742,0.263,0.893,0.328,0.193,0.578,0.709,0.158,0.883,0.207,0.053,0.521
