activation,layers,learning_rate,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
relu,"(25,)",0.1,0.789,0.508,0.875,0.524,0.392,0.691,0.742,0.453,0.833,0.458,0.289,0.643,0.747,0.368,0.867,0.412,0.256,0.618
relu,"(25,)",0.01,0.783,0.479,0.875,0.505,0.369,0.677,0.744,0.389,0.857,0.42,0.261,0.623,0.747,0.316,0.883,0.375,0.23,0.6
relu,"(25,)",0.001,0.789,0.48,0.883,0.51,0.381,0.682,0.742,0.358,0.863,0.399,0.24,0.611,0.722,0.263,0.867,0.312,0.15,0.565
relu,"(25,)",0.0001,0.786,0.397,0.904,0.463,0.347,0.651,0.709,0.263,0.85,0.302,0.126,0.557,0.747,0.263,0.9,0.333,0.201,0.582
relu,"(50,)",0.1,0.805,0.59,0.871,0.582,0.457,0.73,0.747,0.453,0.84,0.461,0.298,0.646,0.696,0.421,0.783,0.4,0.198,0.602
relu,"(50,)",0.01,0.789,0.573,0.854,0.556,0.42,0.714,0.732,0.347,0.853,0.38,0.216,0.6,0.709,0.316,0.833,0.343,0.159,0.575
relu,"(50,)",0.001,0.802,0.561,0.875,0.565,0.438,0.718,0.749,0.347,0.877,0.397,0.25,0.612,0.734,0.316,0.867,0.364,0.204,0.591
relu,"(50,)",0.0001,0.798,0.52,0.883,0.544,0.419,0.702,0.77,0.379,0.893,0.44,0.308,0.636,0.785,0.368,0.917,0.452,0.339,0.643
relu,"(75,)",0.1,0.779,0.589,0.838,0.557,0.416,0.713,0.742,0.484,0.823,0.474,0.303,0.654,0.759,0.474,0.85,0.486,0.33,0.662
relu,"(75,)",0.01,0.789,0.547,0.862,0.544,0.413,0.705,0.724,0.358,0.84,0.379,0.207,0.599,0.747,0.316,0.883,0.375,0.23,0.6
relu,"(75,)",0.001,0.782,0.519,0.862,0.528,0.389,0.691,0.744,0.347,0.87,0.391,0.238,0.609,0.759,0.368,0.883,0.424,0.282,0.626
relu,"(75,)",0.0001,0.802,0.506,0.892,0.546,0.427,0.699,0.749,0.347,0.877,0.4,0.251,0.612,0.759,0.368,0.883,0.424,0.282,0.626
relu,"(100,)",0.1,0.767,0.535,0.838,0.511,0.362,0.686,0.719,0.4,0.82,0.404,0.223,0.61,0.722,0.421,0.817,0.421,0.238,0.619
relu,"(100,)",0.01,0.77,0.492,0.854,0.503,0.355,0.673,0.752,0.379,0.87,0.423,0.272,0.624,0.734,0.316,0.867,0.364,0.204,0.591
relu,"(100,)",0.001,0.77,0.466,0.862,0.489,0.346,0.664,0.749,0.337,0.88,0.39,0.243,0.608,0.759,0.316,0.9,0.387,0.257,0.608
relu,"(100,)",0.0001,0.763,0.398,0.875,0.44,0.301,0.637,0.737,0.284,0.88,0.339,0.189,0.582,0.759,0.316,0.9,0.387,0.257,0.608
relu,"(125,)",0.1,0.748,0.48,0.829,0.47,0.307,0.655,0.719,0.411,0.817,0.41,0.228,0.614,0.734,0.421,0.833,0.432,0.259,0.627
relu,"(125,)",0.01,0.792,0.532,0.871,0.546,0.415,0.702,0.737,0.337,0.863,0.377,0.222,0.6,0.722,0.263,0.867,0.312,0.15,0.565
relu,"(125,)",0.001,0.798,0.561,0.871,0.566,0.439,0.716,0.722,0.284,0.86,0.329,0.167,0.572,0.722,0.263,0.867,0.312,0.15,0.565
relu,"(125,)",0.0001,0.805,0.521,0.892,0.555,0.436,0.706,0.734,0.263,0.883,0.32,0.172,0.573,0.734,0.211,0.9,0.276,0.142,0.555
relu,"(150,)",0.1,0.767,0.521,0.842,0.513,0.361,0.681,0.744,0.453,0.837,0.463,0.298,0.645,0.734,0.368,0.85,0.4,0.232,0.609
relu,"(150,)",0.01,0.792,0.52,0.875,0.537,0.414,0.698,0.739,0.4,0.847,0.422,0.259,0.623,0.722,0.368,0.833,0.389,0.21,0.601
relu,"(150,)",0.001,0.779,0.492,0.867,0.512,0.375,0.68,0.749,0.389,0.863,0.425,0.272,0.626,0.759,0.368,0.883,0.424,0.282,0.626
relu,"(150,)",0.0001,0.799,0.508,0.888,0.539,0.419,0.698,0.749,0.337,0.88,0.391,0.244,0.608,0.772,0.368,0.9,0.438,0.309,0.634
relu,"(175,)",0.1,0.741,0.451,0.829,0.447,0.279,0.64,0.744,0.453,0.837,0.458,0.293,0.645,0.734,0.368,0.85,0.4,0.232,0.609
relu,"(175,)",0.01,0.792,0.52,0.875,0.537,0.405,0.698,0.732,0.347,0.853,0.383,0.218,0.6,0.734,0.368,0.85,0.4,0.232,0.609
relu,"(175,)",0.001,0.783,0.507,0.867,0.521,0.383,0.687,0.737,0.337,0.863,0.377,0.221,0.6,0.734,0.316,0.867,0.364,0.204,0.591
relu,"(175,)",0.0001,0.786,0.453,0.888,0.497,0.369,0.67,0.749,0.305,0.89,0.367,0.228,0.598,0.759,0.316,0.9,0.387,0.257,0.608
relu,"(200,)",0.1,0.751,0.466,0.838,0.465,0.303,0.652,0.722,0.453,0.807,0.434,0.257,0.63,0.747,0.474,0.833,0.474,0.307,0.654
relu,"(200,)",0.01,0.786,0.492,0.875,0.517,0.383,0.684,0.727,0.337,0.85,0.369,0.201,0.593,0.722,0.368,0.833,0.389,0.21,0.601
relu,"(200,)",0.001,0.795,0.547,0.871,0.552,0.421,0.709,0.739,0.347,0.863,0.389,0.232,0.605,0.747,0.368,0.867,0.412,0.256,0.618
relu,"(200,)",0.0001,0.795,0.492,0.888,0.529,0.404,0.69,0.749,0.316,0.887,0.375,0.234,0.601,0.759,0.368,0.883,0.424,0.282,0.626
