activation,layers,learning_rate,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
relu,"(25,)",0.1,0.786,0.615,0.838,0.576,0.444,0.726,0.676,0.368,0.773,0.35,0.137,0.571,0.671,0.368,0.767,0.35,0.131,0.568
relu,"(25,)",0.01,0.77,0.507,0.85,0.504,0.356,0.678,0.711,0.4,0.81,0.402,0.212,0.605,0.709,0.421,0.8,0.41,0.217,0.611
relu,"(25,)",0.001,0.757,0.494,0.838,0.484,0.327,0.666,0.724,0.421,0.82,0.424,0.244,0.621,0.684,0.368,0.783,0.359,0.149,0.576
relu,"(25,)",0.0001,0.76,0.424,0.862,0.45,0.3,0.643,0.734,0.379,0.847,0.407,0.241,0.613,0.759,0.421,0.867,0.457,0.306,0.644
relu,"(50,)",0.1,0.77,0.561,0.833,0.531,0.388,0.697,0.681,0.442,0.757,0.399,0.189,0.599,0.646,0.263,0.767,0.263,0.03,0.515
relu,"(50,)",0.01,0.777,0.564,0.842,0.537,0.392,0.703,0.694,0.358,0.8,0.359,0.16,0.579,0.671,0.316,0.783,0.316,0.099,0.55
relu,"(50,)",0.001,0.789,0.578,0.854,0.559,0.423,0.716,0.691,0.337,0.803,0.343,0.143,0.57,0.696,0.368,0.8,0.368,0.168,0.584
relu,"(50,)",0.0001,0.786,0.538,0.862,0.534,0.399,0.7,0.706,0.295,0.837,0.324,0.141,0.566,0.709,0.316,0.833,0.343,0.159,0.575
relu,"(75,)",0.1,0.738,0.493,0.812,0.472,0.302,0.653,0.699,0.463,0.773,0.419,0.225,0.618,0.696,0.421,0.783,0.4,0.198,0.602
relu,"(75,)",0.01,0.783,0.562,0.85,0.546,0.404,0.706,0.706,0.368,0.813,0.376,0.187,0.591,0.684,0.316,0.8,0.324,0.118,0.558
relu,"(75,)",0.001,0.783,0.591,0.842,0.558,0.417,0.717,0.706,0.368,0.813,0.378,0.188,0.591,0.759,0.421,0.867,0.457,0.306,0.644
relu,"(75,)",0.0001,0.783,0.578,0.846,0.552,0.412,0.712,0.716,0.347,0.833,0.372,0.192,0.59,0.747,0.421,0.85,0.444,0.282,0.636
relu,"(100,)",0.1,0.758,0.537,0.825,0.511,0.355,0.681,0.686,0.4,0.777,0.373,0.17,0.588,0.709,0.421,0.8,0.41,0.217,0.611
relu,"(100,)",0.01,0.748,0.494,0.825,0.479,0.314,0.66,0.696,0.411,0.787,0.395,0.195,0.599,0.696,0.421,0.783,0.4,0.198,0.602
relu,"(100,)",0.001,0.77,0.52,0.846,0.511,0.362,0.683,0.704,0.358,0.813,0.369,0.179,0.586,0.709,0.368,0.817,0.378,0.189,0.593
relu,"(100,)",0.0001,0.783,0.479,0.875,0.508,0.372,0.677,0.722,0.368,0.833,0.389,0.212,0.601,0.747,0.421,0.85,0.444,0.282,0.636
relu,"(125,)",0.1,0.78,0.561,0.846,0.543,0.401,0.703,0.699,0.516,0.757,0.45,0.257,0.636,0.658,0.368,0.75,0.341,0.113,0.559
relu,"(125,)",0.01,0.796,0.548,0.871,0.553,0.422,0.709,0.711,0.421,0.803,0.411,0.224,0.612,0.684,0.316,0.8,0.324,0.118,0.558
relu,"(125,)",0.001,0.786,0.535,0.862,0.538,0.399,0.699,0.689,0.347,0.797,0.35,0.147,0.572,0.671,0.316,0.783,0.316,0.099,0.55
relu,"(125,)",0.0001,0.789,0.48,0.883,0.515,0.385,0.682,0.709,0.337,0.827,0.357,0.171,0.582,0.658,0.211,0.8,0.229,0.011,0.505
relu,"(150,)",0.1,0.757,0.479,0.842,0.481,0.33,0.66,0.686,0.432,0.767,0.393,0.19,0.599,0.696,0.368,0.8,0.368,0.168,0.584
relu,"(150,)",0.01,0.783,0.534,0.858,0.533,0.393,0.696,0.719,0.432,0.81,0.424,0.24,0.621,0.709,0.368,0.817,0.378,0.189,0.593
relu,"(150,)",0.001,0.78,0.535,0.854,0.528,0.386,0.695,0.727,0.389,0.833,0.407,0.232,0.611,0.722,0.368,0.833,0.389,0.21,0.601
relu,"(150,)",0.0001,0.786,0.521,0.867,0.529,0.393,0.694,0.739,0.411,0.843,0.431,0.264,0.627,0.722,0.368,0.833,0.389,0.21,0.601
relu,"(175,)",0.1,0.764,0.574,0.821,0.531,0.379,0.698,0.694,0.547,0.74,0.463,0.267,0.644,0.709,0.474,0.783,0.439,0.245,0.629
relu,"(175,)",0.01,0.773,0.508,0.854,0.51,0.364,0.681,0.694,0.379,0.793,0.369,0.169,0.586,0.658,0.263,0.783,0.27,0.047,0.523
relu,"(175,)",0.001,0.773,0.549,0.842,0.529,0.381,0.695,0.694,0.358,0.8,0.359,0.159,0.579,0.671,0.316,0.783,0.316,0.099,0.55
relu,"(175,)",0.0001,0.786,0.534,0.862,0.536,0.398,0.698,0.714,0.379,0.82,0.387,0.203,0.599,0.684,0.368,0.783,0.359,0.149,0.576
relu,"(200,)",0.1,0.745,0.561,0.8,0.507,0.346,0.68,0.673,0.495,0.73,0.421,0.208,0.612,0.747,0.579,0.8,0.524,0.357,0.689
relu,"(200,)",0.01,0.78,0.534,0.854,0.53,0.387,0.694,0.711,0.411,0.807,0.405,0.218,0.609,0.684,0.316,0.8,0.324,0.118,0.558
relu,"(200,)",0.001,0.792,0.534,0.871,0.544,0.412,0.703,0.716,0.389,0.82,0.399,0.215,0.605,0.696,0.316,0.817,0.333,0.138,0.566
relu,"(200,)",0.0001,0.783,0.48,0.875,0.506,0.372,0.678,0.722,0.358,0.837,0.379,0.203,0.597,0.709,0.316,0.833,0.343,0.159,0.575
relu,"(225,)",0.1,0.799,0.589,0.862,0.578,0.448,0.726,0.663,0.421,0.74,0.375,0.152,0.581,0.696,0.474,0.767,0.429,0.226,0.62
relu,"(225,)",0.01,0.776,0.549,0.846,0.532,0.387,0.697,0.691,0.368,0.793,0.362,0.16,0.581,0.709,0.421,0.8,0.41,0.217,0.611
relu,"(225,)",0.001,0.77,0.549,0.838,0.528,0.378,0.693,0.709,0.389,0.81,0.391,0.201,0.6,0.722,0.421,0.817,0.421,0.238,0.619
relu,"(225,)",0.0001,0.757,0.4,0.867,0.428,0.279,0.633,0.722,0.368,0.833,0.389,0.21,0.601,0.722,0.421,0.817,0.421,0.238,0.619
relu,"(250,)",0.1,0.783,0.63,0.829,0.575,0.437,0.729,0.686,0.432,0.767,0.397,0.189,0.599,0.722,0.421,0.817,0.421,0.238,0.619
relu,"(250,)",0.01,0.786,0.562,0.854,0.549,0.411,0.708,0.701,0.411,0.793,0.394,0.2,0.602,0.696,0.421,0.783,0.4,0.198,0.602
relu,"(250,)",0.001,0.773,0.534,0.846,0.521,0.374,0.69,0.706,0.368,0.813,0.376,0.186,0.591,0.709,0.368,0.817,0.378,0.189,0.593
relu,"(250,)",0.0001,0.773,0.508,0.854,0.512,0.365,0.681,0.719,0.368,0.83,0.387,0.207,0.599,0.709,0.368,0.817,0.378,0.189,0.593
relu,"(275,)",0.1,0.77,0.55,0.838,0.521,0.376,0.694,0.686,0.453,0.76,0.41,0.205,0.606,0.709,0.368,0.817,0.378,0.189,0.593
relu,"(275,)",0.01,0.78,0.521,0.858,0.522,0.381,0.69,0.704,0.337,0.82,0.348,0.16,0.578,0.671,0.316,0.783,0.316,0.099,0.55
relu,"(275,)",0.001,0.773,0.522,0.85,0.516,0.37,0.686,0.714,0.379,0.82,0.389,0.204,0.599,0.734,0.421,0.833,0.432,0.259,0.627
relu,"(275,)",0.0001,0.77,0.508,0.85,0.507,0.358,0.679,0.722,0.368,0.833,0.387,0.209,0.601,0.747,0.421,0.85,0.444,0.282,0.636
relu,"(300,)",0.1,0.773,0.478,0.862,0.495,0.355,0.67,0.671,0.358,0.77,0.343,0.125,0.564,0.722,0.421,0.817,0.421,0.238,0.619
relu,"(300,)",0.01,0.789,0.534,0.867,0.539,0.404,0.7,0.696,0.389,0.793,0.382,0.182,0.591,0.684,0.316,0.8,0.324,0.118,0.558
relu,"(300,)",0.001,0.793,0.55,0.867,0.55,0.418,0.708,0.704,0.305,0.83,0.33,0.144,0.568,0.709,0.263,0.85,0.303,0.127,0.557
relu,"(300,)",0.0001,0.789,0.481,0.883,0.508,0.38,0.682,0.722,0.284,0.86,0.329,0.163,0.572,0.734,0.368,0.85,0.4,0.232,0.609
relu,"(25,5)",0.1,0.748,0.616,0.788,0.535,0.375,0.702,0.689,0.495,0.75,0.436,0.23,0.622,0.696,0.526,0.75,0.455,0.254,0.638
relu,"(25,5)",0.01,0.77,0.575,0.829,0.538,0.389,0.702,0.673,0.368,0.77,0.353,0.139,0.569,0.684,0.421,0.767,0.39,0.179,0.594
relu,"(25,5)",0.001,0.757,0.561,0.817,0.518,0.359,0.689,0.684,0.4,0.773,0.37,0.166,0.587,0.684,0.474,0.75,0.419,0.208,0.612
relu,"(25,5)",0.0001,0.77,0.562,0.833,0.534,0.385,0.698,0.704,0.432,0.79,0.406,0.213,0.611,0.722,0.474,0.8,0.45,0.265,0.637
relu,"(50,10)",0.1,0.741,0.532,0.804,0.485,0.326,0.668,0.691,0.432,0.773,0.398,0.199,0.602,0.747,0.579,0.8,0.524,0.357,0.689
relu,"(50,10)",0.01,0.776,0.479,0.867,0.496,0.356,0.673,0.684,0.484,0.747,0.426,0.216,0.615,0.722,0.526,0.783,0.476,0.291,0.655
relu,"(50,10)",0.001,0.786,0.521,0.867,0.529,0.393,0.694,0.691,0.432,0.773,0.402,0.197,0.602,0.684,0.421,0.767,0.39,0.179,0.594
relu,"(50,10)",0.0001,0.783,0.465,0.879,0.495,0.365,0.672,0.701,0.358,0.81,0.363,0.171,0.584,0.722,0.421,0.817,0.421,0.238,0.619
relu,"(75,15)",0.1,0.751,0.602,0.796,0.53,0.371,0.699,0.658,0.421,0.733,0.373,0.146,0.577,0.734,0.632,0.767,0.533,0.362,0.699
relu,"(75,15)",0.01,0.796,0.549,0.871,0.557,0.428,0.71,0.696,0.389,0.793,0.384,0.184,0.591,0.696,0.368,0.8,0.368,0.168,0.584
relu,"(75,15)",0.001,0.789,0.508,0.875,0.523,0.393,0.691,0.747,0.463,0.837,0.469,0.304,0.65,0.696,0.316,0.817,0.333,0.138,0.566
relu,"(75,15)",0.0001,0.776,0.438,0.879,0.472,0.338,0.659,0.759,0.474,0.85,0.486,0.332,0.662,0.747,0.421,0.85,0.444,0.282,0.636
relu,"(100,20)",0.1,0.76,0.562,0.821,0.518,0.373,0.691,0.709,0.442,0.793,0.403,0.225,0.618,0.747,0.579,0.8,0.524,0.357,0.689
relu,"(100,20)",0.01,0.757,0.55,0.821,0.513,0.357,0.685,0.694,0.453,0.77,0.414,0.212,0.611,0.684,0.368,0.783,0.359,0.149,0.576
relu,"(100,20)",0.001,0.757,0.454,0.85,0.459,0.307,0.652,0.704,0.379,0.807,0.378,0.187,0.593,0.696,0.316,0.817,0.333,0.138,0.566
relu,"(100,20)",0.0001,0.77,0.455,0.867,0.475,0.332,0.661,0.709,0.337,0.827,0.355,0.17,0.582,0.722,0.316,0.85,0.353,0.181,0.583
relu,"(125,25)",0.1,0.77,0.578,0.829,0.482,0.36,0.704,0.686,0.516,0.74,0.415,0.251,0.628,0.709,0.421,0.8,0.41,0.217,0.611
relu,"(125,25)",0.01,0.78,0.535,0.854,0.53,0.387,0.695,0.704,0.432,0.79,0.408,0.217,0.611,0.734,0.421,0.833,0.432,0.259,0.627
relu,"(125,25)",0.001,0.799,0.508,0.888,0.54,0.414,0.698,0.673,0.253,0.807,0.271,0.064,0.53,0.696,0.263,0.833,0.294,0.105,0.548
relu,"(125,25)",0.0001,0.805,0.466,0.908,0.525,0.416,0.687,0.673,0.232,0.813,0.256,0.05,0.522,0.696,0.211,0.85,0.25,0.07,0.53
relu,"(150,30)",0.1,0.757,0.029,0.979,0.038,0.01,0.504,0.744,0.021,0.973,0.028,-0.007,0.497,0.759,0.0,1.0,0.0,0.0,0.5
relu,"(150,30)",0.01,0.786,0.508,0.871,0.525,0.389,0.689,0.701,0.421,0.79,0.403,0.208,0.606,0.709,0.368,0.817,0.378,0.189,0.593
relu,"(150,30)",0.001,0.802,0.52,0.888,0.55,0.427,0.704,0.691,0.284,0.82,0.3,0.108,0.552,0.696,0.263,0.833,0.294,0.105,0.548
relu,"(150,30)",0.0001,0.792,0.478,0.888,0.515,0.389,0.683,0.699,0.263,0.837,0.292,0.107,0.55,0.696,0.211,0.85,0.25,0.07,0.53
relu,"(175,35)",0.1,0.748,0.321,0.875,0.314,0.195,0.598,0.701,0.274,0.837,0.26,0.109,0.555,0.722,0.474,0.8,0.45,0.265,0.637
