activation,layers,learning_rate,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
relu,"(25,)",0.1,0.776,0.492,0.862,0.509,0.366,0.677,0.711,0.463,0.79,0.435,0.244,0.627,0.684,0.316,0.8,0.324,0.118,0.558
relu,"(25,)",0.01,0.783,0.495,0.871,0.513,0.378,0.683,0.704,0.347,0.817,0.36,0.17,0.582,0.722,0.368,0.833,0.389,0.21,0.601
relu,"(25,)",0.001,0.77,0.454,0.867,0.471,0.334,0.66,0.719,0.347,0.837,0.371,0.195,0.592,0.709,0.368,0.817,0.378,0.189,0.593
relu,"(25,)",0.0001,0.792,0.467,0.892,0.508,0.389,0.679,0.744,0.379,0.86,0.414,0.257,0.619,0.747,0.368,0.867,0.412,0.256,0.618
relu,"(50,)",0.1,0.779,0.573,0.842,0.547,0.405,0.708,0.711,0.432,0.8,0.414,0.228,0.616,0.722,0.421,0.817,0.421,0.238,0.619
relu,"(50,)",0.01,0.786,0.479,0.879,0.503,0.379,0.679,0.729,0.4,0.833,0.414,0.241,0.617,0.747,0.421,0.85,0.444,0.282,0.636
relu,"(50,)",0.001,0.776,0.479,0.867,0.494,0.355,0.673,0.729,0.379,0.84,0.401,0.232,0.609,0.734,0.368,0.85,0.4,0.232,0.609
relu,"(50,)",0.0001,0.792,0.467,0.892,0.501,0.379,0.679,0.749,0.389,0.863,0.423,0.271,0.626,0.734,0.368,0.85,0.4,0.232,0.609
relu,"(75,)",0.1,0.744,0.506,0.817,0.477,0.313,0.661,0.689,0.4,0.78,0.381,0.176,0.59,0.696,0.421,0.783,0.4,0.198,0.602
relu,"(75,)",0.01,0.776,0.466,0.871,0.492,0.354,0.668,0.714,0.316,0.84,0.345,0.167,0.578,0.709,0.263,0.85,0.303,0.127,0.557
relu,"(75,)",0.001,0.783,0.454,0.883,0.489,0.361,0.669,0.719,0.274,0.86,0.319,0.152,0.567,0.722,0.263,0.867,0.312,0.15,0.565
relu,"(75,)",0.0001,0.796,0.453,0.9,0.507,0.391,0.677,0.742,0.295,0.883,0.355,0.211,0.589,0.734,0.263,0.883,0.323,0.174,0.573
relu,"(100,)",0.1,0.757,0.493,0.838,0.488,0.33,0.665,0.691,0.368,0.793,0.369,0.167,0.581,0.709,0.526,0.767,0.465,0.272,0.646
relu,"(100,)",0.01,0.776,0.453,0.875,0.483,0.348,0.664,0.704,0.305,0.83,0.329,0.144,0.568,0.646,0.158,0.8,0.176,-0.046,0.479
