Kernel,C,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
linear,1,-9.6,8.1,3.3,0.813,0.142,0.988,0.23,0.261,0.565,0.789,0.109,0.967,0.166,0.13,0.538,0.83,0.364,0.952,0.471,0.404,0.658
linear,5,-9.6,8.3,3.3,0.813,0.142,0.988,0.23,0.261,0.565,0.789,0.109,0.967,0.166,0.13,0.538,0.83,0.364,0.952,0.471,0.404,0.658
linear,10,-9.6,8.3,3.3,0.813,0.142,0.988,0.23,0.261,0.565,0.789,0.109,0.967,0.166,0.13,0.538,0.83,0.364,0.952,0.471,0.404,0.658
linear,15,-9.6,8.3,3.3,0.813,0.142,0.988,0.23,0.261,0.565,0.789,0.109,0.967,0.166,0.13,0.538,0.83,0.364,0.952,0.471,0.404,0.658
