Kernel,C,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
linear,1,-17.8,17.2,2.0,0.823,0.372,0.94,0.44,0.365,0.656,0.811,0.382,0.924,0.458,0.364,0.653,0.83,0.364,0.952,0.471,0.404,0.658
linear,5,-30.5,34.6,0.9,0.789,0.508,0.861,0.472,0.362,0.685,0.747,0.418,0.833,0.405,0.249,0.626,0.736,0.455,0.81,0.417,0.249,0.632
linear,10,-35.0,38.1,-1.7,0.708,0.597,0.735,0.442,0.286,0.666,0.638,0.491,0.676,0.36,0.143,0.584,0.604,0.455,0.643,0.323,0.081,0.549
linear,15,-36.0,38.1,2.7,0.794,0.414,0.891,0.429,0.314,0.653,0.755,0.327,0.867,0.352,0.214,0.597,0.774,0.364,0.881,0.4,0.264,0.622
