Kernel,C,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
linear,1,-13.9,14.6,3.0,0.799,0.206,0.952,0.267,0.219,0.579,0.808,0.255,0.952,0.343,0.301,0.603,0.774,0.273,0.905,0.333,0.213,0.589
linear,5,-17.3,18.3,4.5,0.818,0.233,0.97,0.312,0.278,0.602,0.785,0.145,0.952,0.207,0.144,0.549,0.811,0.364,0.929,0.444,0.35,0.646
linear,10,-17.3,18.3,4.5,0.818,0.233,0.97,0.312,0.278,0.602,0.785,0.145,0.952,0.207,0.144,0.549,0.792,0.273,0.929,0.353,0.258,0.601
linear,15,-17.3,18.3,4.5,0.818,0.233,0.97,0.312,0.278,0.602,0.785,0.145,0.952,0.207,0.144,0.549,0.792,0.273,0.929,0.353,0.258,0.601
