Kernel,C,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
linear,1,-10.9,3.7,1.9,0.799,0.183,0.958,0.254,0.2,0.57,0.781,0.2,0.933,0.277,0.196,0.567,0.83,0.273,0.976,0.4,0.382,0.624
linear,5,-25.1,7.1,1.1,0.751,0.347,0.855,0.361,0.216,0.601,0.728,0.291,0.843,0.31,0.15,0.567,0.755,0.364,0.857,0.381,0.229,0.61
linear,10,-26.9,7.0,0.9,0.746,0.369,0.843,0.366,0.215,0.606,0.713,0.364,0.805,0.348,0.167,0.584,0.717,0.364,0.81,0.348,0.168,0.587
linear,15,-26.9,7.0,1.0,0.746,0.347,0.85,0.357,0.209,0.598,0.721,0.364,0.814,0.354,0.18,0.589,0.717,0.364,0.81,0.348,0.168,0.587
