activation,layers,learning_rate,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
relu,"(25,)",0.1,0.898,0.864,0.931,0.893,0.803,0.898,0.731,0.275,0.933,0.378,0.294,0.604,0.731,0.375,0.889,0.462,0.309,0.632
relu,"(25,)",0.01,0.946,0.946,0.946,0.946,0.893,0.946,0.777,0.4,0.944,0.524,0.438,0.672,0.769,0.375,0.944,0.5,0.409,0.66
relu,"(25,)",0.001,0.925,0.919,0.932,0.924,0.855,0.926,0.808,0.4,0.989,0.561,0.535,0.694,0.808,0.375,1.0,0.545,0.542,0.688
relu,"(25,)",0.0001,0.919,0.878,0.96,0.914,0.846,0.919,0.815,0.425,0.989,0.584,0.557,0.707,0.808,0.375,1.0,0.545,0.542,0.688
relu,"(50,)",0.1,0.905,0.864,0.947,0.898,0.82,0.905,0.792,0.475,0.933,0.584,0.479,0.704,0.808,0.5,0.944,0.615,0.52,0.722
relu,"(50,)",0.01,0.953,0.932,0.973,0.952,0.91,0.953,0.831,0.525,0.967,0.653,0.585,0.746,0.808,0.5,0.944,0.615,0.52,0.722
relu,"(50,)",0.001,0.96,0.947,0.973,0.959,0.923,0.96,0.862,0.625,0.967,0.736,0.667,0.796,0.846,0.625,0.944,0.714,0.624,0.785
relu,"(50,)",0.0001,0.953,0.933,0.973,0.951,0.911,0.953,0.854,0.625,0.956,0.725,0.645,0.79,0.846,0.625,0.944,0.714,0.624,0.785
relu,"(75,)",0.1,0.925,0.931,0.918,0.925,0.853,0.925,0.8,0.525,0.922,0.617,0.504,0.724,0.808,0.5,0.944,0.615,0.52,0.722
relu,"(75,)",0.01,0.946,0.932,0.96,0.945,0.896,0.946,0.815,0.4,1.0,0.57,0.561,0.7,0.808,0.375,1.0,0.545,0.542,0.688
relu,"(75,)",0.001,0.952,0.959,0.945,0.953,0.906,0.952,0.831,0.45,1.0,0.618,0.6,0.725,0.808,0.375,1.0,0.545,0.542,0.688
relu,"(75,)",0.0001,0.939,0.946,0.931,0.939,0.88,0.939,0.846,0.525,0.989,0.672,0.635,0.757,0.808,0.375,1.0,0.545,0.542,0.688
relu,"(100,)",0.1,0.891,0.877,0.905,0.888,0.789,0.891,0.777,0.425,0.933,0.524,0.422,0.679,0.769,0.375,0.944,0.5,0.409,0.66
relu,"(100,)",0.01,0.946,0.919,0.973,0.945,0.898,0.946,0.792,0.4,0.967,0.541,0.484,0.683,0.808,0.375,1.0,0.545,0.542,0.688
relu,"(100,)",0.001,0.959,0.932,0.987,0.958,0.922,0.96,0.8,0.425,0.967,0.564,0.507,0.696,0.769,0.375,0.944,0.5,0.409,0.66
relu,"(100,)",0.0001,0.946,0.919,0.973,0.944,0.896,0.946,0.8,0.475,0.944,0.592,0.498,0.71,0.769,0.375,0.944,0.5,0.409,0.66
relu,"(125,)",0.1,0.905,0.93,0.878,0.905,0.816,0.904,0.8,0.625,0.878,0.651,0.522,0.751,0.769,0.5,0.889,0.571,0.426,0.694
relu,"(125,)",0.01,0.939,0.919,0.96,0.938,0.883,0.94,0.792,0.425,0.956,0.555,0.48,0.69,0.769,0.375,0.944,0.5,0.409,0.66
relu,"(125,)",0.001,0.959,0.946,0.973,0.959,0.923,0.96,0.815,0.4,1.0,0.57,0.561,0.7,0.808,0.375,1.0,0.545,0.542,0.688
relu,"(125,)",0.0001,0.959,0.946,0.973,0.959,0.922,0.96,0.823,0.425,1.0,0.594,0.581,0.712,0.808,0.375,1.0,0.545,0.542,0.688
relu,"(150,)",0.1,0.891,0.904,0.875,0.894,0.785,0.89,0.8,0.65,0.867,0.659,0.529,0.758,0.846,0.75,0.889,0.75,0.639,0.819
relu,"(150,)",0.01,0.932,0.919,0.947,0.932,0.872,0.933,0.792,0.425,0.956,0.555,0.48,0.69,0.769,0.375,0.944,0.5,0.409,0.66
relu,"(150,)",0.001,0.953,0.932,0.973,0.952,0.91,0.953,0.838,0.5,0.989,0.652,0.617,0.744,0.846,0.5,1.0,0.667,0.64,0.75
