activation,layers,learning_rate,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
relu,"(25,)",0.1,0.946,0.973,0.919,0.947,0.894,0.946,0.846,0.725,0.9,0.742,0.633,0.812,0.808,0.625,0.889,0.667,0.535,0.757
relu,"(25,)",0.01,0.96,0.973,0.946,0.96,0.92,0.96,0.838,0.55,0.967,0.675,0.609,0.758,0.808,0.5,0.944,0.615,0.52,0.722
relu,"(25,)",0.001,0.953,0.973,0.932,0.954,0.908,0.953,0.8,0.45,0.956,0.579,0.5,0.703,0.769,0.375,0.944,0.5,0.409,0.66
relu,"(25,)",0.0001,0.913,0.92,0.906,0.913,0.83,0.913,0.815,0.525,0.944,0.632,0.539,0.735,0.808,0.5,0.944,0.615,0.52,0.722
relu,"(50,)",0.1,0.925,0.959,0.89,0.928,0.854,0.925,0.823,0.65,0.9,0.69,0.572,0.775,0.808,0.625,0.889,0.667,0.535,0.757
relu,"(50,)",0.01,0.932,0.946,0.919,0.934,0.869,0.932,0.815,0.525,0.944,0.636,0.547,0.735,0.808,0.5,0.944,0.615,0.52,0.722
relu,"(50,)",0.001,0.932,0.946,0.919,0.934,0.868,0.932,0.831,0.525,0.967,0.656,0.589,0.746,0.846,0.5,1.0,0.667,0.64,0.75
relu,"(50,)",0.0001,0.939,0.946,0.932,0.939,0.88,0.939,0.854,0.625,0.956,0.727,0.649,0.79,0.846,0.625,0.944,0.714,0.624,0.785
relu,"(75,)",0.1,0.879,0.932,0.824,0.886,0.762,0.878,0.815,0.575,0.922,0.652,0.545,0.749,0.846,0.625,0.944,0.714,0.624,0.785
relu,"(75,)",0.01,0.946,0.972,0.919,0.948,0.896,0.946,0.831,0.525,0.967,0.656,0.589,0.746,0.808,0.5,0.944,0.615,0.52,0.722
relu,"(75,)",0.001,0.959,0.972,0.946,0.96,0.92,0.959,0.846,0.525,0.989,0.676,0.636,0.757,0.846,0.5,1.0,0.667,0.64,0.75
relu,"(75,)",0.0001,0.959,0.972,0.946,0.96,0.92,0.959,0.846,0.525,0.989,0.676,0.636,0.757,0.885,0.625,1.0,0.769,0.732,0.812
relu,"(100,)",0.1,0.912,0.972,0.85,0.918,0.834,0.911,0.815,0.625,0.9,0.654,0.546,0.762,0.846,0.75,0.889,0.75,0.639,0.819
relu,"(100,)",0.01,0.939,0.959,0.919,0.941,0.883,0.939,0.823,0.575,0.933,0.665,0.565,0.754,0.846,0.625,0.944,0.714,0.624,0.785
relu,"(100,)",0.001,0.953,0.972,0.932,0.954,0.908,0.952,0.838,0.55,0.967,0.676,0.607,0.758,0.885,0.625,1.0,0.769,0.732,0.812
relu,"(100,)",0.0001,0.96,0.986,0.932,0.961,0.922,0.959,0.838,0.575,0.956,0.684,0.606,0.765,0.846,0.625,0.944,0.714,0.624,0.785
relu,"(125,)",0.1,0.885,0.959,0.81,0.894,0.782,0.884,0.838,0.7,0.9,0.725,0.619,0.8,0.808,0.625,0.889,0.667,0.535,0.757
relu,"(125,)",0.01,0.959,0.972,0.946,0.96,0.92,0.959,0.823,0.525,0.956,0.646,0.571,0.74,0.846,0.5,1.0,0.667,0.64,0.75
relu,"(125,)",0.001,0.953,0.972,0.932,0.954,0.908,0.952,0.838,0.525,0.978,0.663,0.618,0.751,0.846,0.5,1.0,0.667,0.64,0.75
relu,"(125,)",0.0001,0.946,0.972,0.919,0.948,0.896,0.946,0.823,0.55,0.944,0.656,0.567,0.747,0.808,0.5,0.944,0.615,0.52,0.722
relu,"(150,)",0.1,0.932,0.946,0.918,0.933,0.869,0.932,0.792,0.575,0.889,0.612,0.488,0.732,0.808,0.625,0.889,0.667,0.535,0.757
relu,"(150,)",0.01,0.953,0.959,0.946,0.953,0.906,0.952,0.831,0.525,0.967,0.656,0.589,0.746,0.808,0.5,0.944,0.615,0.52,0.722
relu,"(150,)",0.001,0.946,0.959,0.932,0.946,0.892,0.946,0.823,0.5,0.967,0.633,0.566,0.733,0.846,0.5,1.0,0.667,0.64,0.75
relu,"(150,)",0.0001,0.946,0.959,0.932,0.946,0.892,0.946,0.823,0.525,0.956,0.645,0.565,0.74,0.808,0.5,0.944,0.615,0.52,0.722
relu,"(175,)",0.1,0.858,0.932,0.783,0.87,0.726,0.858,0.777,0.475,0.911,0.554,0.437,0.693,0.692,0.25,0.889,0.333,0.178,0.569
relu,"(175,)",0.01,0.932,0.959,0.906,0.934,0.868,0.932,0.823,0.575,0.933,0.665,0.565,0.754,0.808,0.5,0.944,0.615,0.52,0.722
relu,"(175,)",0.001,0.939,0.972,0.906,0.943,0.885,0.939,0.815,0.5,0.956,0.624,0.548,0.728,0.769,0.375,0.944,0.5,0.409,0.66
relu,"(175,)",0.0001,0.939,0.972,0.906,0.943,0.885,0.939,0.785,0.525,0.9,0.6,0.466,0.712,0.769,0.5,0.889,0.571,0.426,0.694
relu,"(200,)",0.1,0.926,0.932,0.918,0.927,0.852,0.925,0.8,0.575,0.9,0.626,0.506,0.737,0.808,0.625,0.889,0.667,0.535,0.757
relu,"(200,)",0.01,0.939,0.946,0.932,0.94,0.881,0.939,0.815,0.55,0.933,0.645,0.544,0.742,0.808,0.5,0.944,0.615,0.52,0.722
relu,"(200,)",0.001,0.946,0.972,0.919,0.948,0.896,0.946,0.831,0.525,0.967,0.656,0.589,0.746,0.808,0.5,0.944,0.615,0.52,0.722
relu,"(200,)",0.0001,0.939,0.972,0.906,0.942,0.884,0.939,0.831,0.55,0.956,0.667,0.589,0.753,0.846,0.625,0.944,0.714,0.624,0.785
relu,"(225,)",0.1,0.898,0.959,0.837,0.904,0.803,0.898,0.823,0.65,0.9,0.69,0.574,0.775,0.808,0.625,0.889,0.667,0.535,0.757
relu,"(225,)",0.01,0.946,0.959,0.932,0.947,0.894,0.946,0.823,0.55,0.944,0.655,0.562,0.747,0.808,0.5,0.944,0.615,0.52,0.722
relu,"(225,)",0.001,0.953,0.972,0.932,0.954,0.908,0.952,0.792,0.4,0.967,0.538,0.478,0.683,0.808,0.375,1.0,0.545,0.542,0.688
relu,"(225,)",0.0001,0.946,0.959,0.932,0.947,0.894,0.946,0.792,0.4,0.967,0.538,0.478,0.683,0.769,0.375,0.944,0.5,0.409,0.66
relu,"(250,)",0.1,0.898,0.932,0.864,0.903,0.799,0.898,0.808,0.65,0.878,0.675,0.541,0.764,0.846,0.75,0.889,0.75,0.639,0.819
relu,"(250,)",0.01,0.939,0.946,0.932,0.94,0.881,0.939,0.808,0.475,0.956,0.598,0.523,0.715,0.769,0.375,0.944,0.5,0.409,0.66
relu,"(250,)",0.001,0.953,0.959,0.946,0.953,0.906,0.952,0.823,0.525,0.956,0.646,0.571,0.74,0.846,0.5,1.0,0.667,0.64,0.75
relu,"(250,)",0.0001,0.953,0.959,0.946,0.953,0.906,0.952,0.838,0.575,0.956,0.686,0.61,0.765,0.846,0.625,0.944,0.714,0.624,0.785
relu,"(275,)",0.1,0.885,0.959,0.809,0.893,0.781,0.884,0.854,0.775,0.889,0.763,0.659,0.832,0.846,0.75,0.889,0.75,0.639,0.819
relu,"(275,)",0.01,0.939,0.946,0.932,0.94,0.88,0.939,0.815,0.525,0.944,0.635,0.541,0.735,0.808,0.5,0.944,0.615,0.52,0.722
relu,"(275,)",0.001,0.953,0.972,0.932,0.954,0.908,0.952,0.831,0.525,0.967,0.656,0.589,0.746,0.808,0.5,0.944,0.615,0.52,0.722
relu,"(275,)",0.0001,0.926,0.959,0.892,0.928,0.856,0.926,0.815,0.525,0.944,0.637,0.546,0.735,0.808,0.5,0.944,0.615,0.52,0.722
relu,"(300,)",0.1,0.885,0.959,0.81,0.894,0.784,0.885,0.831,0.75,0.867,0.723,0.609,0.808,0.846,0.75,0.889,0.75,0.639,0.819
relu,"(300,)",0.01,0.932,0.932,0.932,0.932,0.865,0.932,0.815,0.525,0.944,0.635,0.541,0.735,0.808,0.5,0.944,0.615,0.52,0.722
relu,"(300,)",0.001,0.953,0.972,0.932,0.954,0.908,0.952,0.831,0.525,0.967,0.656,0.589,0.746,0.808,0.5,0.944,0.615,0.52,0.722
relu,"(300,)",0.0001,0.946,0.972,0.919,0.948,0.896,0.946,0.823,0.525,0.956,0.646,0.571,0.74,0.846,0.5,1.0,0.667,0.64,0.75
relu,"(25,5)",0.1,0.912,0.932,0.891,0.914,0.827,0.912,0.831,0.625,0.922,0.692,0.588,0.774,0.885,0.625,1.0,0.769,0.732,0.812
relu,"(25,5)",0.01,0.939,0.959,0.919,0.941,0.881,0.939,0.854,0.625,0.956,0.724,0.649,0.79,0.885,0.625,1.0,0.769,0.732,0.812
