n_estimators,max_depth,max_features,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
200,None,0.25,0.817,0.433,0.973,0.547,0.507,0.703,0.769,0.4,0.933,0.518,0.436,0.667,0.769,0.375,0.944,0.5,0.409,0.66
200,None,0.5,0.797,0.367,0.973,0.46,0.431,0.67,0.754,0.375,0.922,0.487,0.379,0.649,0.769,0.375,0.944,0.5,0.409,0.66
200,None,0.75,0.74,0.333,0.907,0.372,0.257,0.62,0.754,0.375,0.922,0.479,0.381,0.649,0.769,0.375,0.944,0.5,0.409,0.66
200,None,None,0.75,0.367,0.907,0.437,0.332,0.637,0.731,0.325,0.911,0.427,0.317,0.618,0.731,0.375,0.889,0.462,0.309,0.632
400,None,0.25,0.817,0.433,0.973,0.547,0.507,0.703,0.754,0.35,0.933,0.472,0.38,0.642,0.769,0.375,0.944,0.5,0.409,0.66
400,None,0.5,0.797,0.4,0.96,0.477,0.437,0.68,0.762,0.4,0.922,0.508,0.403,0.661,0.769,0.375,0.944,0.5,0.409,0.66
400,None,0.75,0.74,0.333,0.907,0.403,0.303,0.62,0.762,0.375,0.933,0.487,0.401,0.654,0.769,0.375,0.944,0.5,0.409,0.66
400,None,None,0.74,0.4,0.88,0.466,0.347,0.64,0.731,0.325,0.911,0.427,0.317,0.618,0.731,0.375,0.889,0.462,0.309,0.632
600,None,0.25,0.817,0.433,0.973,0.547,0.507,0.703,0.762,0.375,0.933,0.496,0.406,0.654,0.769,0.375,0.944,0.5,0.409,0.66
600,None,0.5,0.788,0.367,0.96,0.45,0.413,0.663,0.769,0.4,0.933,0.516,0.419,0.667,0.769,0.375,0.944,0.5,0.409,0.66
600,None,0.75,0.74,0.267,0.933,0.333,0.251,0.6,0.754,0.35,0.933,0.466,0.377,0.642,0.769,0.375,0.944,0.5,0.409,0.66
600,None,None,0.731,0.4,0.867,0.463,0.335,0.633,0.746,0.375,0.911,0.472,0.367,0.643,0.731,0.375,0.889,0.462,0.309,0.632
800,None,0.25,0.817,0.4,0.987,0.528,0.523,0.693,0.769,0.375,0.944,0.504,0.426,0.66,0.769,0.375,0.944,0.5,0.409,0.66
800,None,0.5,0.778,0.333,0.96,0.393,0.342,0.647,0.769,0.4,0.933,0.516,0.419,0.667,0.769,0.375,0.944,0.5,0.409,0.66
800,None,0.75,0.73,0.267,0.92,0.333,0.24,0.593,0.754,0.35,0.933,0.466,0.377,0.642,0.769,0.375,0.944,0.5,0.409,0.66
800,None,None,0.721,0.367,0.867,0.406,0.264,0.617,0.746,0.375,0.911,0.472,0.367,0.643,0.731,0.375,0.889,0.462,0.309,0.632
1000,None,0.25,0.817,0.4,0.987,0.528,0.523,0.693,0.785,0.4,0.956,0.532,0.465,0.678,0.769,0.375,0.944,0.5,0.409,0.66
1000,None,0.5,0.797,0.367,0.973,0.46,0.431,0.67,0.762,0.375,0.933,0.494,0.395,0.654,0.769,0.375,0.944,0.5,0.409,0.66
1000,None,0.75,0.74,0.333,0.907,0.38,0.261,0.62,0.746,0.35,0.922,0.458,0.358,0.636,0.769,0.375,0.944,0.5,0.409,0.66
1000,None,None,0.721,0.367,0.867,0.406,0.264,0.617,0.746,0.375,0.911,0.472,0.367,0.643,0.731,0.375,0.889,0.462,0.309,0.632
