n_estimators,max_depth,max_features,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
200,None,0.25,0.75,0.167,0.987,0.233,0.203,0.577,0.769,0.35,0.956,0.481,0.42,0.653,0.808,0.375,1.0,0.545,0.542,0.688
200,None,0.5,0.769,0.233,0.987,0.317,0.289,0.61,0.754,0.275,0.967,0.405,0.378,0.621,0.769,0.375,0.944,0.5,0.409,0.66
200,None,0.75,0.749,0.2,0.972,0.283,0.232,0.586,0.738,0.275,0.944,0.394,0.331,0.61,0.731,0.25,0.944,0.364,0.281,0.597
200,None,None,0.75,0.2,0.973,0.272,0.229,0.587,0.738,0.275,0.944,0.392,0.316,0.61,0.731,0.25,0.944,0.364,0.281,0.597
400,None,0.25,0.75,0.167,0.987,0.233,0.203,0.577,0.769,0.325,0.967,0.461,0.425,0.646,0.769,0.375,0.944,0.5,0.409,0.66
400,None,0.5,0.759,0.2,0.987,0.283,0.262,0.593,0.769,0.325,0.967,0.461,0.425,0.646,0.769,0.375,0.944,0.5,0.409,0.66
400,None,0.75,0.74,0.2,0.959,0.272,0.199,0.58,0.746,0.275,0.956,0.399,0.347,0.615,0.769,0.375,0.944,0.5,0.409,0.66
400,None,None,0.74,0.2,0.96,0.272,0.2,0.58,0.754,0.3,0.956,0.425,0.373,0.628,0.731,0.25,0.944,0.364,0.281,0.597
600,None,0.25,0.75,0.167,0.987,0.233,0.203,0.577,0.769,0.325,0.967,0.461,0.425,0.646,0.769,0.375,0.944,0.5,0.409,0.66
600,None,0.5,0.759,0.2,0.987,0.267,0.23,0.593,0.769,0.325,0.967,0.461,0.425,0.646,0.769,0.375,0.944,0.5,0.409,0.66
600,None,0.75,0.73,0.167,0.959,0.233,0.145,0.563,0.762,0.325,0.956,0.452,0.398,0.64,0.769,0.375,0.944,0.5,0.409,0.66
600,None,None,0.74,0.2,0.96,0.272,0.2,0.58,0.762,0.325,0.956,0.452,0.398,0.64,0.769,0.375,0.944,0.5,0.409,0.66
800,None,0.25,0.75,0.167,0.987,0.233,0.203,0.577,0.769,0.325,0.967,0.461,0.425,0.646,0.808,0.375,1.0,0.545,0.542,0.688
800,None,0.5,0.759,0.2,0.987,0.267,0.23,0.593,0.762,0.3,0.967,0.436,0.399,0.633,0.808,0.375,1.0,0.545,0.542,0.688
800,None,0.75,0.74,0.167,0.973,0.233,0.175,0.57,0.754,0.325,0.944,0.445,0.379,0.635,0.769,0.375,0.944,0.5,0.409,0.66
800,None,None,0.74,0.2,0.96,0.272,0.2,0.58,0.762,0.325,0.956,0.452,0.398,0.64,0.769,0.375,0.944,0.5,0.409,0.66
1000,None,0.25,0.75,0.167,0.987,0.233,0.203,0.577,0.769,0.325,0.967,0.461,0.425,0.646,0.808,0.375,1.0,0.545,0.542,0.688
1000,None,0.5,0.749,0.2,0.972,0.267,0.2,0.586,0.754,0.3,0.956,0.427,0.372,0.628,0.769,0.375,0.944,0.5,0.409,0.66
1000,None,0.75,0.73,0.167,0.959,0.233,0.145,0.563,0.762,0.325,0.956,0.452,0.398,0.64,0.769,0.375,0.944,0.5,0.409,0.66
1000,None,None,0.75,0.2,0.973,0.283,0.234,0.587,0.762,0.325,0.956,0.452,0.398,0.64,0.769,0.375,0.944,0.5,0.409,0.66
