n_estimators,max_depth,max_features,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
200,None,0.25,0.778,0.233,1.0,0.348,0.373,0.617,0.754,0.275,0.967,0.408,0.373,0.621,0.808,0.375,1.0,0.545,0.542,0.688
200,None,0.5,0.778,0.233,1.0,0.317,0.327,0.617,0.754,0.3,0.956,0.427,0.372,0.628,0.808,0.375,1.0,0.545,0.542,0.688
200,None,0.75,0.75,0.233,0.96,0.303,0.231,0.597,0.769,0.35,0.956,0.474,0.422,0.653,0.731,0.25,0.944,0.364,0.281,0.597
200,None,None,0.76,0.267,0.96,0.356,0.295,0.613,0.754,0.3,0.956,0.425,0.373,0.628,0.731,0.25,0.944,0.364,0.281,0.597
400,None,0.25,0.769,0.233,0.987,0.337,0.339,0.61,0.746,0.3,0.944,0.422,0.348,0.622,0.769,0.25,1.0,0.4,0.433,0.625
400,None,0.5,0.759,0.2,0.987,0.283,0.262,0.593,0.762,0.3,0.967,0.436,0.399,0.633,0.769,0.375,0.944,0.5,0.409,0.66
400,None,0.75,0.75,0.233,0.96,0.303,0.231,0.597,0.754,0.3,0.956,0.425,0.373,0.628,0.769,0.375,0.944,0.5,0.409,0.66
400,None,None,0.73,0.2,0.947,0.263,0.178,0.573,0.754,0.3,0.956,0.425,0.373,0.628,0.731,0.25,0.944,0.364,0.281,0.597
600,None,0.25,0.769,0.233,0.987,0.337,0.339,0.61,0.754,0.3,0.956,0.428,0.379,0.628,0.808,0.375,1.0,0.545,0.542,0.688
600,None,0.5,0.75,0.2,0.973,0.283,0.234,0.587,0.738,0.275,0.944,0.393,0.326,0.61,0.769,0.375,0.944,0.5,0.409,0.66
600,None,0.75,0.75,0.233,0.96,0.303,0.231,0.597,0.746,0.3,0.944,0.418,0.342,0.622,0.769,0.375,0.944,0.5,0.409,0.66
600,None,None,0.74,0.2,0.96,0.272,0.2,0.58,0.738,0.275,0.944,0.392,0.316,0.61,0.769,0.375,0.944,0.5,0.409,0.66
800,None,0.25,0.788,0.3,0.987,0.413,0.398,0.643,0.762,0.3,0.967,0.434,0.4,0.633,0.808,0.375,1.0,0.545,0.542,0.688
800,None,0.5,0.75,0.2,0.973,0.283,0.234,0.587,0.754,0.3,0.956,0.427,0.372,0.628,0.769,0.375,0.944,0.5,0.409,0.66
800,None,0.75,0.74,0.2,0.96,0.272,0.2,0.58,0.762,0.325,0.956,0.452,0.398,0.64,0.769,0.375,0.944,0.5,0.409,0.66
800,None,None,0.74,0.2,0.96,0.272,0.2,0.58,0.738,0.275,0.944,0.392,0.316,0.61,0.769,0.375,0.944,0.5,0.409,0.66
1000,None,0.25,0.778,0.267,0.987,0.356,0.327,0.627,0.762,0.3,0.967,0.434,0.4,0.633,0.808,0.375,1.0,0.545,0.542,0.688
1000,None,0.5,0.759,0.2,0.987,0.283,0.262,0.593,0.754,0.3,0.956,0.427,0.372,0.628,0.769,0.375,0.944,0.5,0.409,0.66
1000,None,0.75,0.75,0.233,0.96,0.303,0.231,0.597,0.746,0.3,0.944,0.419,0.352,0.622,0.769,0.375,0.944,0.5,0.409,0.66
1000,None,None,0.74,0.2,0.96,0.272,0.2,0.58,0.731,0.275,0.933,0.386,0.296,0.604,0.769,0.375,0.944,0.5,0.409,0.66
