Kernel,C,degree,gamma,coef0,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
poly,1,2,0.1,0,-2.5,5.9,-0.5,0.813,0.622,0.862,0.575,0.464,0.742,0.796,0.8,0.795,0.62,0.516,0.798,0.811,0.818,0.81,0.643,0.545,0.814
poly,1,2,0.1,1,-1.8,6.1,-0.4,0.818,0.506,0.898,0.524,0.417,0.702,0.815,0.8,0.819,0.637,0.542,0.81,0.774,0.818,0.762,0.6,0.491,0.79
poly,1,2,0.1,2,-2.1,5.8,-0.4,0.809,0.55,0.873,0.533,0.419,0.712,0.804,0.745,0.819,0.606,0.498,0.782,0.774,0.727,0.786,0.571,0.446,0.756
poly,1,2,0.1,3,-2.3,5.7,-0.4,0.809,0.55,0.873,0.533,0.419,0.712,0.789,0.727,0.805,0.584,0.466,0.766,0.774,0.727,0.786,0.571,0.446,0.756
poly,1,2,0.1,4,-2.5,5.7,-0.4,0.804,0.572,0.861,0.535,0.419,0.717,0.781,0.727,0.795,0.575,0.455,0.761,0.755,0.727,0.762,0.552,0.419,0.745
poly,1,2,0.01,0,-1.1,2.5,-0.8,0.756,0.717,0.765,0.545,0.418,0.741,0.679,0.855,0.633,0.528,0.399,0.744,0.642,0.909,0.571,0.513,0.39,0.74
poly,1,2,0.01,1,-3.0,3.9,-0.2,0.79,0.528,0.855,0.498,0.368,0.692,0.751,0.727,0.757,0.542,0.412,0.742,0.717,0.727,0.714,0.516,0.369,0.721
poly,1,2,0.01,2,-4.3,4.3,-0.2,0.775,0.55,0.831,0.49,0.354,0.691,0.702,0.655,0.714,0.468,0.31,0.684,0.717,0.636,0.738,0.483,0.321,0.687
poly,1,2,0.01,3,-4.7,4.6,-0.0,0.79,0.481,0.867,0.472,0.346,0.674,0.747,0.655,0.771,0.512,0.369,0.713,0.755,0.727,0.762,0.552,0.419,0.745
poly,1,2,0.01,4,-5.0,4.5,0.2,0.809,0.458,0.898,0.488,0.377,0.678,0.777,0.582,0.829,0.515,0.38,0.705,0.774,0.727,0.786,0.571,0.446,0.756
poly,1,2,0.001,0,-0.9,-0.2,-0.9,0.334,0.803,0.206,0.316,0.033,0.504,0.347,0.818,0.224,0.357,0.043,0.521,0.208,1.0,0.0,0.344,0.0,0.5
poly,1,2,0.001,1,-1.3,0.9,-0.3,0.775,0.6,0.819,0.524,0.391,0.709,0.74,0.855,0.71,0.577,0.467,0.782,0.717,0.909,0.667,0.571,0.469,0.788
poly,1,2,0.001,2,-1.6,1.5,-0.3,0.737,0.606,0.771,0.483,0.331,0.688,0.717,0.818,0.69,0.547,0.422,0.754,0.717,0.909,0.667,0.571,0.469,0.788
poly,1,2,0.001,3,-2.0,2.0,-0.2,0.751,0.583,0.795,0.488,0.341,0.689,0.74,0.8,0.724,0.562,0.438,0.762,0.717,0.818,0.69,0.545,0.419,0.754
poly,1,2,0.001,4,-2.2,2.6,-0.3,0.727,0.678,0.741,0.502,0.357,0.709,0.672,0.818,0.633,0.51,0.369,0.726,0.679,0.818,0.643,0.514,0.376,0.731
poly,1,3,0.1,0,-2.0,10.3,-0.8,0.804,0.528,0.873,0.513,0.396,0.701,0.777,0.709,0.795,0.565,0.44,0.752,0.811,0.818,0.81,0.643,0.545,0.814
poly,1,3,0.1,1,-1.4,7.8,-0.7,0.79,0.669,0.819,0.567,0.445,0.744,0.762,0.818,0.748,0.585,0.475,0.783,0.774,0.818,0.762,0.6,0.491,0.79
poly,1,3,0.1,2,-1.5,7.2,-0.6,0.79,0.553,0.849,0.514,0.387,0.701,0.762,0.782,0.757,0.576,0.457,0.769,0.774,0.818,0.762,0.6,0.491,0.79
poly,1,3,0.1,3,-1.7,6.8,-0.7,0.766,0.689,0.783,0.54,0.416,0.736,0.691,0.8,0.662,0.515,0.378,0.731,0.698,0.818,0.667,0.529,0.397,0.742
poly,1,3,0.1,4,-1.9,6.6,-0.6,0.785,0.619,0.825,0.53,0.409,0.722,0.736,0.764,0.729,0.54,0.411,0.746,0.774,0.818,0.762,0.6,0.491,0.79
poly,1,3,0.01,0,-1.2,1.3,-0.9,0.785,0.436,0.873,0.451,0.331,0.655,0.766,0.655,0.795,0.532,0.397,0.725,0.755,0.818,0.738,0.581,0.465,0.778
