Kernel,C,degree,gamma,coef0,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
poly,1,2,0.1,0,-1.4,2.1,-0.7,0.737,0.625,0.765,0.493,0.34,0.695,0.683,0.691,0.681,0.474,0.309,0.686,0.698,0.636,0.714,0.467,0.297,0.675
poly,1,2,0.1,1,-1.7,2.1,-0.8,0.708,0.864,0.668,0.551,0.434,0.766,0.589,0.745,0.548,0.43,0.238,0.647,0.604,0.818,0.548,0.462,0.297,0.683
poly,1,2,0.1,2,-1.9,2.1,-0.7,0.728,0.703,0.735,0.511,0.368,0.719,0.702,0.782,0.681,0.522,0.382,0.731,0.679,0.818,0.643,0.514,0.376,0.731
poly,1,2,0.1,3,-2.0,2.1,-0.7,0.718,0.703,0.723,0.505,0.357,0.713,0.694,0.745,0.681,0.503,0.352,0.713,0.717,0.818,0.69,0.545,0.419,0.754
poly,1,2,0.1,4,-2.1,2.0,-0.8,0.67,0.75,0.65,0.484,0.328,0.7,0.642,0.764,0.61,0.471,0.305,0.687,0.679,0.818,0.643,0.514,0.376,0.731
poly,1,2,0.01,0,-1.2,2.1,-0.7,0.742,0.603,0.777,0.489,0.336,0.69,0.698,0.691,0.7,0.486,0.327,0.695,0.679,0.818,0.643,0.514,0.376,0.731
poly,1,2,0.01,1,-2.7,1.8,-0.8,0.67,0.775,0.644,0.492,0.341,0.709,0.645,0.745,0.619,0.468,0.298,0.682,0.66,0.636,0.667,0.437,0.251,0.652
poly,1,2,0.01,2,-3.1,2.0,-0.9,0.67,0.728,0.656,0.475,0.315,0.692,0.63,0.782,0.59,0.467,0.302,0.686,0.679,0.818,0.643,0.514,0.376,0.731
poly,1,2,0.01,3,-3.7,2.3,-1.1,0.646,0.797,0.608,0.478,0.327,0.703,0.596,0.782,0.548,0.445,0.268,0.665,0.623,0.727,0.595,0.444,0.262,0.661
poly,1,2,0.01,4,-4.2,2.5,-1.0,0.66,0.75,0.638,0.473,0.315,0.694,0.649,0.764,0.619,0.474,0.312,0.691,0.698,0.727,0.69,0.5,0.346,0.709
