Kernel,C,degree,gamma,coef0,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
poly,1,2,0.1,0,-1.5,4.1,-0.6,0.784,0.667,0.814,0.554,0.433,0.74,0.706,0.691,0.71,0.495,0.338,0.7,0.717,0.727,0.714,0.516,0.369,0.721
poly,1,2,0.1,1,-1.7,4.1,-0.5,0.794,0.506,0.868,0.495,0.37,0.687,0.74,0.727,0.743,0.533,0.397,0.735,0.736,0.636,0.762,0.5,0.346,0.699
poly,1,2,0.1,2,-2.0,3.9,-0.4,0.813,0.436,0.91,0.486,0.38,0.673,0.762,0.655,0.79,0.535,0.395,0.723,0.755,0.636,0.786,0.519,0.373,0.711
poly,1,2,0.1,3,-2.3,3.7,-0.4,0.799,0.436,0.892,0.47,0.355,0.664,0.755,0.618,0.79,0.513,0.366,0.704,0.717,0.636,0.738,0.483,0.321,0.687
poly,1,2,0.1,4,-2.5,3.6,-0.3,0.799,0.411,0.898,0.449,0.337,0.654,0.755,0.564,0.805,0.488,0.336,0.684,0.736,0.545,0.786,0.462,0.298,0.666
poly,1,2,0.01,0,-1.1,2.1,-0.8,0.732,0.744,0.729,0.534,0.401,0.737,0.645,0.836,0.595,0.495,0.351,0.716,0.604,0.818,0.548,0.462,0.297,0.683
poly,1,2,0.01,1,-2.9,3.1,0.3,0.818,0.275,0.958,0.375,0.338,0.616,0.826,0.455,0.924,0.522,0.43,0.689,0.792,0.455,0.881,0.476,0.348,0.668
poly,1,2,0.01,2,-3.9,3.6,-0.5,0.713,0.669,0.722,0.48,0.333,0.696,0.615,0.655,0.605,0.411,0.213,0.63,0.604,0.636,0.595,0.4,0.189,0.616
poly,1,2,0.01,3,-4.7,3.5,-0.2,0.77,0.461,0.849,0.446,0.306,0.655,0.709,0.618,0.733,0.467,0.301,0.676,0.679,0.545,0.714,0.414,0.222,0.63
poly,1,2,0.01,4,-5.2,3.4,-0.2,0.77,0.461,0.849,0.445,0.308,0.655,0.698,0.618,0.719,0.458,0.286,0.669,0.698,0.636,0.714,0.467,0.297,0.675
poly,1,2,0.001,0,-0.9,-0.3,-0.9,0.339,0.925,0.182,0.402,0.107,0.554,0.313,0.945,0.148,0.386,0.039,0.547,0.208,1.0,0.0,0.344,0.0,0.5
poly,1,2,0.001,1,-1.4,1.4,-0.1,0.795,0.467,0.879,0.486,0.365,0.673,0.838,0.945,0.81,0.709,0.646,0.877,0.83,0.909,0.81,0.69,0.615,0.859
poly,1,2,0.001,2,-2.0,1.6,-0.2,0.737,0.581,0.777,0.479,0.32,0.679,0.747,0.909,0.705,0.599,0.505,0.807,0.736,1.0,0.667,0.611,0.542,0.833
poly,1,2,0.001,3,-2.3,1.8,0.5,0.818,0.253,0.964,0.351,0.328,0.608,0.868,0.6,0.938,0.651,0.579,0.769,0.906,0.909,0.905,0.8,0.749,0.907
poly,1,2,0.001,4,-2.7,2.2,0.7,0.823,0.231,0.976,0.343,0.339,0.603,0.864,0.491,0.962,0.601,0.545,0.726,0.887,0.636,0.952,0.7,0.636,0.794
poly,1,3,0.1,0,-1.7,5.5,-0.7,0.789,0.392,0.892,0.418,0.302,0.642,0.774,0.491,0.848,0.472,0.33,0.669,0.774,0.545,0.833,0.5,0.357,0.689
poly,1,3,0.1,1,-1.4,4.7,-0.6,0.789,0.414,0.886,0.439,0.315,0.65,0.789,0.618,0.833,0.549,0.419,0.726,0.736,0.545,0.786,0.462,0.298,0.666
poly,1,3,0.1,2,-1.5,4.4,-0.4,0.809,0.344,0.928,0.414,0.322,0.636,0.792,0.527,0.862,0.515,0.384,0.695,0.774,0.545,0.833,0.5,0.357,0.689
poly,1,3,0.1,3,-1.7,4.3,-0.4,0.809,0.389,0.916,0.446,0.345,0.652,0.785,0.545,0.848,0.515,0.38,0.697,0.774,0.545,0.833,0.5,0.357,0.689
poly,1,3,0.1,4,-1.9,4.2,-0.4,0.804,0.389,0.91,0.44,0.333,0.649,0.766,0.582,0.814,0.509,0.364,0.698,0.755,0.545,0.81,0.48,0.327,0.677
poly,1,3,0.01,0,-1.3,1.5,-0.9,0.766,0.556,0.819,0.496,0.355,0.687,0.709,0.727,0.705,0.51,0.361,0.716,0.679,0.818,0.643,0.514,0.376,0.731
poly,1,3,0.01,1,-2.8,3.7,-0.7,0.708,0.647,0.722,0.475,0.32,0.685,0.6,0.655,0.586,0.403,0.197,0.62,0.604,0.636,0.595,0.4,0.189,0.616
poly,1,3,0.01,2,-3.4,3.1,0.0,0.813,0.342,0.934,0.415,0.331,0.638,0.758,0.418,0.848,0.415,0.266,0.633,0.717,0.364,0.81,0.348,0.168,0.587
poly,1,3,0.01,3,-4.3,3.3,-0.1,0.79,0.369,0.898,0.415,0.301,0.633,0.736,0.509,0.795,0.443,0.28,0.652,0.66,0.364,0.738,0.308,0.092,0.551
poly,1,3,0.01,4,-5.1,3.4,-0.2,0.785,0.436,0.873,0.441,0.317,0.655,0.736,0.6,0.771,0.484,0.328,0.686,0.642,0.273,0.738,0.24,0.01,0.505
poly,1,3,0.001,0,-1.0,0.6,-1.0,0.206,1.0,0.0,0.341,0.0,0.5,0.208,1.0,0.0,0.344,0.0,0.5,0.208,1.0,0.0,0.344,0.0,0.5
poly,1,3,0.001,1,-1.7,1.4,-0.3,0.723,0.65,0.741,0.494,0.338,0.695,0.713,0.927,0.657,0.574,0.476,0.792,0.717,1.0,0.643,0.595,0.522,0.821
poly,1,3,0.001,2,-3.3,2.3,-0.3,0.718,0.653,0.735,0.484,0.33,0.694,0.694,0.836,0.657,0.532,0.404,0.747,0.66,0.818,0.619,0.5,0.355,0.719
poly,1,3,0.001,3,-5.1,2.7,-0.5,0.684,0.764,0.662,0.496,0.354,0.713,0.623,0.782,0.581,0.464,0.297,0.681,0.528,0.727,0.476,0.39,0.166,0.602
poly,1,3,0.001,4,-5.8,3.1,0.1,0.785,0.508,0.855,0.487,0.354,0.682,0.74,0.618,0.771,0.495,0.341,0.695,0.755,0.636,0.786,0.519,0.373,0.711
poly,5,2,0.1,0,-1.5,4.1,-0.6,0.784,0.667,0.814,0.554,0.433,0.74,0.706,0.691,0.71,0.495,0.338,0.7,0.717,0.727,0.714,0.516,0.369,0.721
poly,5,2,0.1,1,-1.7,4.1,-0.5,0.794,0.506,0.868,0.495,0.37,0.687,0.74,0.727,0.743,0.533,0.397,0.735,0.736,0.636,0.762,0.5,0.346,0.699
poly,5,2,0.1,2,-2.0,3.9,-0.4,0.813,0.436,0.91,0.486,0.38,0.673,0.762,0.655,0.79,0.535,0.395,0.723,0.755,0.636,0.786,0.519,0.373,0.711
