Kernel,C,degree,gamma,coef0,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
poly,1,2,0.1,0,-2.5,1.4,-0.8,0.798,0.667,0.851,0.648,0.537,0.759,0.8,0.625,0.878,0.649,0.522,0.751,0.808,0.625,0.889,0.667,0.535,0.757
poly,1,2,0.1,1,-1.5,1.6,-0.7,0.866,0.8,0.892,0.755,0.701,0.846,0.838,0.725,0.889,0.732,0.621,0.807,0.808,0.625,0.889,0.667,0.535,0.757
poly,1,2,0.1,2,-1.7,1.7,-0.7,0.856,0.767,0.892,0.738,0.671,0.83,0.823,0.75,0.856,0.722,0.595,0.803,0.846,0.875,0.833,0.778,0.672,0.854
poly,1,2,0.1,3,-1.8,1.7,-0.4,0.847,0.6,0.947,0.66,0.624,0.773,0.846,0.55,0.978,0.686,0.631,0.764,0.846,0.5,1.0,0.667,0.64,0.75
poly,1,2,0.1,4,-1.9,1.7,-0.4,0.847,0.6,0.947,0.66,0.624,0.773,0.862,0.6,0.978,0.727,0.67,0.789,0.846,0.5,1.0,0.667,0.64,0.75
poly,1,2,0.01,0,-1.1,0.7,-0.9,0.827,0.833,0.825,0.729,0.632,0.829,0.831,0.825,0.833,0.75,0.634,0.829,0.808,0.75,0.833,0.706,0.566,0.792
poly,1,2,0.01,1,-1.7,2.0,-0.2,0.866,0.6,0.973,0.689,0.657,0.787,0.8,0.525,0.922,0.618,0.509,0.724,0.808,0.375,1.0,0.545,0.542,0.688
poly,1,2,0.01,2,-2.2,3.2,-0.3,0.846,0.633,0.931,0.669,0.609,0.782,0.777,0.7,0.811,0.662,0.503,0.756,0.654,0.375,0.778,0.4,0.159,0.576
poly,1,2,0.01,3,-2.6,4.1,-0.3,0.827,0.567,0.931,0.623,0.556,0.749,0.754,0.65,0.8,0.618,0.451,0.725,0.654,0.375,0.778,0.4,0.159,0.576
poly,1,2,0.01,4,-2.8,4.5,-0.3,0.827,0.567,0.931,0.623,0.556,0.749,0.738,0.6,0.8,0.587,0.405,0.7,0.654,0.375,0.778,0.4,0.159,0.576
