Kernel,C,degree,gamma,coef0,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
poly,1,2,0.1,0,-1.8,5.5,-0.2,0.769,0.367,0.932,0.476,0.385,0.65,0.823,0.425,1.0,0.574,0.571,0.712,0.846,0.5,1.0,0.667,0.64,0.75
poly,1,2,0.1,1,-2.2,4.8,0.6,0.798,0.333,0.986,0.479,0.472,0.66,0.815,0.4,1.0,0.56,0.557,0.7,0.769,0.25,1.0,0.4,0.433,0.625
poly,1,2,0.1,2,-2.4,5.5,0.6,0.798,0.367,0.972,0.499,0.469,0.67,0.808,0.425,0.978,0.572,0.524,0.701,0.731,0.25,0.944,0.364,0.281,0.597
poly,1,2,0.1,3,-2.7,6.9,0.5,0.788,0.4,0.946,0.52,0.446,0.673,0.815,0.475,0.967,0.61,0.542,0.721,0.731,0.25,0.944,0.364,0.281,0.597
poly,1,2,0.1,4,-2.9,7.7,0.5,0.798,0.433,0.946,0.547,0.47,0.69,0.8,0.425,0.967,0.55,0.484,0.696,0.731,0.25,0.944,0.364,0.281,0.597
poly,1,2,0.01,0,-1.0,0.3,-0.9,0.884,0.733,0.945,0.778,0.719,0.839,0.885,0.75,0.944,0.8,0.723,0.847,0.885,0.75,0.944,0.8,0.723,0.847
poly,1,2,0.01,1,-1.7,3.0,-0.5,0.845,0.767,0.875,0.743,0.655,0.821,0.723,0.85,0.667,0.658,0.484,0.758,0.692,0.875,0.611,0.636,0.45,0.743
poly,1,2,0.01,2,-2.0,3.9,-0.5,0.816,0.8,0.821,0.717,0.616,0.81,0.677,0.875,0.589,0.629,0.433,0.732,0.654,0.875,0.556,0.609,0.402,0.715
poly,1,2,0.01,3,-2.3,4.3,-0.3,0.826,0.733,0.863,0.706,0.602,0.798,0.731,0.8,0.7,0.647,0.468,0.75,0.769,0.875,0.722,0.7,0.553,0.799
poly,1,2,0.01,4,-2.6,4.8,-0.3,0.807,0.7,0.85,0.675,0.558,0.775,0.746,0.825,0.711,0.669,0.503,0.768,0.769,0.875,0.722,0.7,0.553,0.799
poly,1,2,0.001,0,0.7,0.9,0.7,0.484,0.7,0.4,0.424,0.173,0.55,0.515,0.775,0.4,0.525,0.236,0.588,0.692,0.0,1.0,0.0,0.0,0.5
poly,1,2,0.001,1,-1.2,1.1,-0.5,0.864,0.667,0.944,0.727,0.664,0.805,0.862,0.7,0.933,0.761,0.68,0.817,0.885,0.75,0.944,0.8,0.723,0.847
poly,1,2,0.001,2,-1.4,2.0,-0.2,0.855,0.533,0.987,0.644,0.63,0.76,0.877,0.6,1.0,0.749,0.713,0.8,0.885,0.625,1.0,0.769,0.732,0.812
poly,1,2,0.001,3,-1.5,2.6,-0.2,0.875,0.6,0.987,0.7,0.68,0.793,0.9,0.7,0.989,0.811,0.764,0.844,0.923,0.75,1.0,0.857,0.822,0.875
poly,1,2,0.001,4,-1.6,2.8,-0.2,0.884,0.633,0.987,0.718,0.703,0.81,0.908,0.725,0.989,0.829,0.782,0.857,0.885,0.75,0.944,0.8,0.723,0.847
poly,1,3,0.1,0,-7.8,4.2,0.3,0.759,0.167,1.0,0.271,0.315,0.583,0.769,0.25,1.0,0.4,0.433,0.625,0.769,0.25,1.0,0.4,0.433,0.625
poly,1,3,0.1,1,-1.9,1.8,0.1,0.769,0.3,0.959,0.424,0.378,0.63,0.8,0.35,1.0,0.505,0.513,0.675,0.808,0.375,1.0,0.545,0.542,0.688
