Kernel,C,degree,gamma,coef0,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
poly,1,2,0.1,0,-1.7,10.9,-0.6,0.798,0.567,0.892,0.617,0.502,0.73,0.8,0.625,0.878,0.655,0.519,0.751,0.808,0.625,0.889,0.667,0.535,0.757
poly,1,2,0.1,1,-1.8,10.9,-0.4,0.808,0.6,0.892,0.637,0.523,0.746,0.831,0.7,0.889,0.718,0.599,0.794,0.846,0.75,0.889,0.75,0.639,0.819
poly,1,2,0.1,2,-1.9,11.2,-0.4,0.817,0.633,0.892,0.655,0.546,0.763,0.823,0.7,0.878,0.708,0.583,0.789,0.846,0.75,0.889,0.75,0.639,0.819
poly,1,2,0.1,3,-1.9,11.5,-0.4,0.808,0.567,0.907,0.618,0.515,0.737,0.8,0.7,0.844,0.683,0.539,0.772,0.808,0.75,0.833,0.706,0.566,0.792
poly,1,2,0.1,4,-2.0,11.7,-0.3,0.808,0.567,0.907,0.618,0.515,0.737,0.8,0.7,0.844,0.681,0.54,0.772,0.808,0.75,0.833,0.706,0.566,0.792
poly,1,2,0.01,0,-1.0,0.2,-0.9,0.846,0.6,0.946,0.636,0.552,0.773,0.8,0.625,0.878,0.66,0.522,0.751,0.769,0.625,0.833,0.625,0.458,0.729
poly,1,2,0.01,1,-1.3,3.1,-0.0,0.865,0.567,0.987,0.635,0.605,0.777,0.762,0.425,0.911,0.523,0.394,0.668,0.769,0.5,0.889,0.571,0.426,0.694
poly,1,2,0.01,2,-1.4,4.9,0.3,0.865,0.533,1.0,0.63,0.611,0.767,0.731,0.375,0.889,0.459,0.31,0.632,0.731,0.375,0.889,0.462,0.309,0.632
poly,1,2,0.01,3,-1.5,5.1,0.7,0.856,0.5,1.0,0.608,0.588,0.75,0.769,0.375,0.944,0.496,0.405,0.66,0.769,0.375,0.944,0.5,0.409,0.66
poly,1,2,0.01,4,-1.5,5.2,0.3,0.856,0.633,0.947,0.68,0.635,0.79,0.746,0.425,0.889,0.505,0.362,0.657,0.731,0.375,0.889,0.462,0.309,0.632
poly,1,2,0.001,0,0.9,1.0,0.9,0.289,1.0,0.0,0.448,0.0,0.5,0.308,1.0,0.0,0.471,0.0,0.5,0.692,0.0,1.0,0.0,0.0,0.5
poly,1,2,0.001,1,-1.0,0.7,-0.6,0.866,0.667,0.946,0.672,0.619,0.806,0.8,0.6,0.889,0.646,0.519,0.744,0.769,0.625,0.833,0.625,0.458,0.729
poly,1,2,0.001,2,-1.0,1.5,-0.4,0.865,0.6,0.973,0.645,0.609,0.787,0.792,0.525,0.911,0.602,0.498,0.718,0.808,0.75,0.833,0.706,0.566,0.792
poly,1,2,0.001,3,-1.1,2.2,-0.3,0.865,0.6,0.973,0.645,0.609,0.787,0.792,0.6,0.878,0.634,0.501,0.739,0.808,0.75,0.833,0.706,0.566,0.792
poly,1,2,0.001,4,-1.2,2.5,-0.3,0.865,0.633,0.959,0.658,0.607,0.796,0.792,0.675,0.844,0.663,0.516,0.76,0.808,0.75,0.833,0.706,0.566,0.792
poly,1,3,0.1,0,-4.1,12.4,-0.7,0.808,0.533,0.919,0.611,0.513,0.726,0.792,0.55,0.9,0.612,0.491,0.725,0.808,0.625,0.889,0.667,0.535,0.757
poly,1,3,0.1,1,-3.6,9.3,0.4,0.789,0.333,0.973,0.442,0.399,0.653,0.862,0.575,0.989,0.707,0.673,0.782,0.885,0.75,0.944,0.8,0.723,0.847
poly,1,3,0.1,2,-3.5,13.3,0.2,0.75,0.333,0.919,0.413,0.288,0.626,0.854,0.65,0.944,0.73,0.648,0.797,0.885,0.75,0.944,0.8,0.723,0.847
poly,1,3,0.1,3,-3.5,24.2,-0.4,0.721,0.5,0.811,0.511,0.322,0.656,0.815,0.7,0.867,0.696,0.572,0.783,0.808,0.75,0.833,0.706,0.566,0.792
poly,1,3,0.1,4,-3.5,32.5,-0.1,0.75,0.467,0.865,0.518,0.359,0.666,0.777,0.6,0.856,0.613,0.467,0.728,0.731,0.5,0.833,0.533,0.347,0.667
