Kernel,C,degree,gamma,coef0,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
poly,1,2,0.1,0,-2.0,2.8,-0.6,0.837,0.533,0.96,0.634,0.595,0.747,0.838,0.5,0.989,0.652,0.617,0.744,0.885,0.625,1.0,0.769,0.732,0.812
poly,1,2,0.1,1,-1.9,2.6,-0.6,0.837,0.633,0.918,0.659,0.602,0.776,0.815,0.675,0.878,0.693,0.574,0.776,0.808,0.625,0.889,0.667,0.535,0.757
poly,1,2,0.1,2,-2.2,2.5,-0.3,0.846,0.533,0.973,0.631,0.613,0.753,0.838,0.475,1.0,0.639,0.619,0.738,0.846,0.5,1.0,0.667,0.64,0.75
poly,1,2,0.1,3,-2.3,2.5,-0.3,0.836,0.567,0.946,0.636,0.584,0.756,0.815,0.475,0.967,0.608,0.547,0.721,0.808,0.5,0.944,0.615,0.52,0.722
poly,1,2,0.1,4,-2.5,2.5,-0.3,0.817,0.533,0.932,0.6,0.54,0.733,0.8,0.475,0.944,0.587,0.504,0.71,0.808,0.5,0.944,0.615,0.52,0.722
poly,1,2,0.01,0,-1.0,0.9,-0.8,0.856,0.6,0.96,0.691,0.655,0.78,0.877,0.8,0.911,0.801,0.713,0.856,0.885,0.875,0.889,0.824,0.741,0.882
poly,1,2,0.01,1,-1.7,2.3,-0.4,0.845,0.6,0.945,0.66,0.606,0.772,0.831,0.7,0.889,0.721,0.606,0.794,0.846,0.625,0.944,0.714,0.624,0.785
poly,1,2,0.01,2,-2.2,3.1,-0.3,0.817,0.533,0.931,0.602,0.531,0.732,0.769,0.6,0.844,0.615,0.454,0.722,0.769,0.625,0.833,0.625,0.458,0.729
poly,1,2,0.01,3,-2.6,3.9,0.0,0.807,0.433,0.958,0.521,0.492,0.696,0.792,0.475,0.933,0.572,0.474,0.704,0.846,0.625,0.944,0.714,0.624,0.785
poly,1,2,0.01,4,-3.0,4.7,0.0,0.797,0.4,0.958,0.494,0.467,0.679,0.777,0.475,0.911,0.554,0.437,0.693,0.846,0.625,0.944,0.714,0.624,0.785
poly,1,2,0.001,0,0.3,0.8,0.7,0.759,0.167,1.0,0.182,0.177,0.583,0.731,0.125,1.0,0.154,0.146,0.562,0.692,0.0,1.0,0.0,0.0,0.5
poly,1,2,0.001,1,-1.5,1.3,-0.3,0.874,0.6,0.987,0.709,0.685,0.793,0.9,0.75,0.967,0.819,0.758,0.858,0.885,0.75,0.944,0.8,0.723,0.847
poly,1,2,0.001,2,-1.7,2.3,-0.4,0.855,0.7,0.917,0.723,0.65,0.809,0.862,0.825,0.878,0.785,0.686,0.851,0.885,0.875,0.889,0.824,0.741,0.882
poly,1,2,0.001,3,-1.8,2.7,-0.4,0.855,0.7,0.917,0.723,0.65,0.809,0.846,0.825,0.856,0.769,0.662,0.84,0.846,0.875,0.833,0.778,0.672,0.854
poly,1,2,0.001,4,-1.8,3.0,-0.4,0.846,0.733,0.89,0.714,0.64,0.812,0.823,0.85,0.811,0.748,0.627,0.831,0.769,0.75,0.778,0.667,0.501,0.764
poly,1,3,0.1,0,-3.2,0.7,-0.8,0.74,0.267,0.933,0.37,0.326,0.6,0.823,0.425,1.0,0.594,0.581,0.712,0.885,0.625,1.0,0.769,0.732,0.812
poly,1,3,0.1,1,-1.4,0.3,-0.9,0.769,0.733,0.784,0.641,0.492,0.759,0.792,0.75,0.811,0.692,0.545,0.781,0.808,0.875,0.778,0.737,0.61,0.826
poly,1,3,0.1,2,-1.6,0.5,-0.6,0.817,0.467,0.96,0.574,0.544,0.713,0.854,0.55,0.989,0.691,0.651,0.769,0.885,0.625,1.0,0.769,0.732,0.812
