Kernel,C,degree,gamma,coef0,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
poly,1,2,0.1,0,-1.9,5.4,-0.4,0.78,0.256,0.915,0.327,0.222,0.585,0.721,0.418,0.8,0.382,0.205,0.609,0.698,0.273,0.81,0.273,0.082,0.541
poly,1,2,0.1,1,-1.6,5.3,-0.5,0.751,0.372,0.849,0.382,0.247,0.61,0.755,0.636,0.786,0.519,0.374,0.711,0.717,0.545,0.762,0.444,0.272,0.654
poly,1,2,0.1,2,-1.9,5.2,-0.5,0.761,0.461,0.837,0.438,0.307,0.649,0.736,0.636,0.762,0.5,0.347,0.699,0.755,0.727,0.762,0.552,0.419,0.745
poly,1,2,0.1,3,-2.3,5.3,-0.6,0.732,0.553,0.776,0.46,0.311,0.664,0.653,0.709,0.638,0.463,0.287,0.674,0.66,0.727,0.643,0.471,0.303,0.685
poly,1,2,0.1,4,-2.6,5.3,-0.3,0.785,0.369,0.891,0.417,0.306,0.63,0.826,0.618,0.881,0.595,0.487,0.75,0.83,0.727,0.857,0.64,0.538,0.792
poly,1,2,0.01,0,-1.2,5.7,-0.0,0.813,0.136,0.988,0.217,0.253,0.562,0.834,0.309,0.971,0.431,0.401,0.64,0.849,0.364,0.976,0.5,0.471,0.67
poly,1,2,0.01,1,-2.9,5.2,-0.3,0.761,0.436,0.843,0.421,0.294,0.639,0.777,0.6,0.824,0.533,0.396,0.712,0.792,0.636,0.833,0.56,0.432,0.735
poly,1,2,0.01,2,-3.8,5.9,0.6,0.823,0.183,0.988,0.289,0.3,0.586,0.834,0.236,0.99,0.355,0.381,0.613,0.868,0.364,1.0,0.533,0.558,0.682
poly,1,2,0.01,3,-4.4,6.2,0.0,0.804,0.369,0.915,0.436,0.339,0.642,0.838,0.473,0.933,0.54,0.466,0.703,0.83,0.636,0.881,0.609,0.501,0.759
poly,1,2,0.01,4,-4.8,6.5,-0.0,0.804,0.369,0.915,0.436,0.341,0.642,0.826,0.473,0.919,0.526,0.444,0.696,0.83,0.636,0.881,0.609,0.501,0.759
poly,1,2,0.001,0,-1.0,0.6,-0.9,0.813,0.111,0.994,0.179,0.207,0.553,0.887,0.527,0.981,0.656,0.622,0.754,0.887,0.545,0.976,0.667,0.625,0.761
poly,1,2,0.001,1,-1.8,2.9,0.3,0.823,0.386,0.933,0.447,0.417,0.66,0.902,0.764,0.938,0.764,0.703,0.851,0.868,0.727,0.905,0.696,0.612,0.816
poly,1,2,0.001,2,-2.4,3.2,0.1,0.804,0.486,0.885,0.518,0.414,0.685,0.909,0.927,0.905,0.811,0.765,0.916,0.887,0.909,0.881,0.769,0.711,0.895
