Kernel,C,degree,gamma,coef0,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
poly,1,2,0.1,0,-3.0,4.1,0.6,0.828,0.161,1.0,0.265,0.323,0.581,0.804,0.236,0.952,0.322,0.268,0.594,0.792,0.273,0.929,0.353,0.258,0.601
poly,1,2,0.1,1,-2.2,4.7,0.0,0.837,0.3,0.976,0.419,0.423,0.638,0.785,0.436,0.876,0.458,0.325,0.656,0.811,0.455,0.905,0.5,0.388,0.68
poly,1,2,0.1,2,-2.7,4.8,0.0,0.833,0.322,0.964,0.424,0.398,0.643,0.804,0.473,0.89,0.499,0.38,0.682,0.792,0.455,0.881,0.476,0.348,0.668
poly,1,2,0.1,3,-3.1,4.7,0.0,0.828,0.322,0.958,0.418,0.386,0.64,0.804,0.455,0.895,0.49,0.373,0.675,0.811,0.455,0.905,0.5,0.388,0.68
poly,1,2,0.1,4,-3.8,4.7,0.2,0.823,0.275,0.964,0.378,0.354,0.619,0.823,0.455,0.919,0.517,0.418,0.687,0.792,0.364,0.905,0.421,0.304,0.634
poly,1,2,0.01,0,-1.2,3.7,-0.1,0.832,0.203,0.994,0.304,0.341,0.598,0.849,0.273,1.0,0.425,0.476,0.636,0.83,0.182,1.0,0.308,0.387,0.591
poly,1,2,0.01,1,-3.4,4.1,-0.1,0.79,0.483,0.867,0.482,0.374,0.675,0.8,0.6,0.852,0.555,0.432,0.726,0.792,0.545,0.857,0.522,0.39,0.701
poly,1,2,0.01,2,-4.2,4.6,-0.9,0.66,0.836,0.614,0.504,0.372,0.725,0.626,0.873,0.562,0.493,0.354,0.717,0.623,0.909,0.548,0.5,0.372,0.728
poly,1,2,0.01,3,-5.9,5.6,-0.1,0.78,0.506,0.849,0.477,0.355,0.677,0.74,0.6,0.776,0.489,0.335,0.688,0.755,0.636,0.786,0.519,0.373,0.711
poly,1,2,0.01,4,-6.9,6.1,-0.7,0.699,0.694,0.698,0.487,0.337,0.696,0.642,0.782,0.605,0.477,0.315,0.693,0.679,0.909,0.619,0.541,0.428,0.764
poly,1,2,0.001,0,-1.0,-0.2,-0.9,0.687,0.267,0.8,0.178,0.145,0.533,0.728,0.455,0.8,0.448,0.411,0.627,0.208,1.0,0.0,0.344,0.0,0.5
poly,1,2,0.001,1,-1.6,2.5,0.1,0.809,0.525,0.879,0.523,0.45,0.702,0.872,0.945,0.852,0.757,0.703,0.899,0.849,1.0,0.81,0.733,0.685,0.905
poly,1,2,0.001,2,-2.1,2.9,-0.5,0.675,0.903,0.613,0.541,0.431,0.758,0.581,1.0,0.471,0.499,0.396,0.736,0.566,1.0,0.452,0.489,0.383,0.726
poly,1,2,0.001,3,-2.5,2.9,0.3,0.828,0.456,0.921,0.504,0.443,0.688,0.894,0.8,0.919,0.757,0.692,0.86,0.887,0.818,0.905,0.75,0.681,0.861
poly,1,2,0.001,4,-2.6,3.2,-0.3,0.742,0.761,0.734,0.557,0.436,0.747,0.717,0.945,0.657,0.583,0.49,0.801,0.717,1.0,0.643,0.595,0.522,0.821
poly,1,3,0.1,0,-2.3,8.5,-0.5,0.818,0.344,0.939,0.429,0.388,0.642,0.83,0.691,0.867,0.627,0.523,0.779,0.811,0.636,0.857,0.583,0.465,0.747
poly,1,3,0.1,1,-1.7,7.2,-0.3,0.833,0.322,0.964,0.427,0.422,0.643,0.792,0.545,0.857,0.52,0.389,0.701,0.755,0.455,0.833,0.435,0.279,0.644
poly,1,3,0.1,2,-1.9,6.2,-0.2,0.842,0.3,0.982,0.426,0.438,0.641,0.796,0.509,0.871,0.508,0.38,0.69,0.736,0.455,0.81,0.417,0.249,0.632
poly,1,3,0.1,3,-2.2,5.6,-0.2,0.828,0.3,0.964,0.405,0.38,0.632,0.789,0.509,0.862,0.498,0.365,0.685,0.736,0.455,0.81,0.417,0.249,0.632
poly,1,3,0.1,4,-2.4,5.2,-0.2,0.818,0.344,0.94,0.416,0.374,0.642,0.789,0.509,0.862,0.498,0.365,0.685,0.736,0.455,0.81,0.417,0.249,0.632
poly,1,3,0.01,0,-1.1,3.4,-0.8,0.837,0.314,0.97,0.386,0.375,0.642,0.898,0.927,0.89,0.79,0.739,0.909,0.887,1.0,0.857,0.786,0.745,0.929
poly,1,3,0.01,1,-3.1,4.5,-0.4,0.775,0.6,0.818,0.524,0.407,0.709,0.709,0.636,0.729,0.476,0.311,0.682,0.66,0.455,0.714,0.357,0.147,0.584
poly,1,3,0.01,2,-6.1,4.9,-0.5,0.766,0.531,0.825,0.485,0.353,0.678,0.653,0.564,0.676,0.404,0.202,0.62,0.623,0.455,0.667,0.333,0.103,0.561
poly,1,3,0.01,3,-7.4,5.4,-1.2,0.636,0.764,0.602,0.464,0.301,0.683,0.574,0.618,0.562,0.377,0.147,0.59,0.528,0.545,0.524,0.324,0.056,0.535
poly,1,3,0.01,4,-8.6,5.7,-1.0,0.699,0.622,0.716,0.456,0.291,0.669,0.626,0.582,0.638,0.392,0.182,0.61,0.604,0.455,0.643,0.323,0.081,0.549
poly,1,3,0.001,0,-1.0,0.3,-0.9,0.682,0.244,0.8,0.145,0.12,0.522,0.675,0.2,0.8,0.069,0.0,0.5,0.208,1.0,0.0,0.344,0.0,0.5
