Kernel,C,degree,gamma,coef0,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
poly,1,2,0.1,0,-1.5,5.6,-0.4,0.784,0.278,0.915,0.357,0.267,0.596,0.758,0.418,0.848,0.414,0.264,0.633,0.755,0.364,0.857,0.381,0.229,0.61
poly,1,2,0.1,1,-1.4,5.4,-0.4,0.78,0.3,0.903,0.365,0.261,0.602,0.792,0.527,0.862,0.512,0.383,0.695,0.792,0.545,0.857,0.522,0.39,0.701
poly,1,2,0.1,2,-1.6,5.2,-0.4,0.789,0.367,0.897,0.41,0.315,0.632,0.781,0.527,0.848,0.497,0.361,0.687,0.774,0.545,0.833,0.5,0.357,0.689
poly,1,2,0.1,3,-1.9,5.1,-0.3,0.804,0.344,0.921,0.403,0.33,0.633,0.796,0.491,0.876,0.499,0.374,0.684,0.811,0.545,0.881,0.545,0.426,0.713
poly,1,2,0.1,4,-2.2,5.1,-0.4,0.799,0.439,0.891,0.465,0.36,0.665,0.789,0.582,0.843,0.53,0.4,0.712,0.792,0.636,0.833,0.56,0.432,0.735
poly,1,2,0.01,0,-1.2,5.8,-0.1,0.808,0.136,0.982,0.218,0.231,0.559,0.819,0.291,0.957,0.394,0.343,0.624,0.83,0.364,0.952,0.471,0.404,0.658
poly,1,2,0.01,1,-2.8,5.1,0.0,0.818,0.3,0.952,0.387,0.353,0.626,0.819,0.327,0.948,0.421,0.362,0.637,0.83,0.455,0.929,0.526,0.434,0.692
poly,1,2,0.01,2,-3.5,4.9,0.5,0.832,0.231,0.988,0.347,0.377,0.609,0.834,0.236,0.99,0.355,0.385,0.613,0.811,0.182,0.976,0.286,0.277,0.579
poly,1,2,0.01,3,-3.9,5.0,-0.1,0.823,0.392,0.934,0.47,0.395,0.663,0.815,0.418,0.919,0.469,0.378,0.669,0.849,0.636,0.905,0.636,0.541,0.771
poly,1,2,0.01,4,-4.2,5.1,0.0,0.828,0.392,0.94,0.477,0.411,0.666,0.819,0.4,0.929,0.463,0.379,0.664,0.83,0.545,0.905,0.571,0.467,0.725
poly,1,2,0.001,0,-1.0,0.7,-0.9,0.818,0.225,0.97,0.295,0.298,0.597,0.849,0.6,0.914,0.62,0.55,0.757,0.887,0.636,0.952,0.7,0.636,0.794
poly,1,2,0.001,1,-1.9,2.8,0.0,0.809,0.55,0.873,0.542,0.447,0.711,0.86,0.836,0.867,0.714,0.638,0.852,0.887,0.909,0.881,0.769,0.711,0.895
poly,1,2,0.001,2,-2.5,3.2,-0.3,0.761,0.669,0.783,0.541,0.408,0.726,0.777,0.945,0.733,0.641,0.563,0.839,0.792,0.909,0.762,0.645,0.561,0.835
poly,1,2,0.001,3,-2.9,3.6,0.6,0.847,0.25,1.0,0.376,0.408,0.625,0.872,0.4,0.995,0.56,0.57,0.698,0.868,0.364,1.0,0.533,0.558,0.682
poly,1,2,0.001,4,-3.3,4.0,0.7,0.847,0.25,1.0,0.376,0.408,0.625,0.842,0.255,0.995,0.387,0.433,0.625,0.868,0.364,1.0,0.533,0.558,0.682
poly,1,3,0.1,0,-1.7,4.8,-0.7,0.775,0.389,0.873,0.409,0.281,0.631,0.834,0.673,0.876,0.625,0.522,0.774,0.811,0.636,0.857,0.583,0.465,0.747
poly,1,3,0.1,1,-1.8,5.8,-0.6,0.784,0.322,0.903,0.382,0.279,0.613,0.804,0.582,0.862,0.552,0.431,0.722,0.774,0.545,0.833,0.5,0.357,0.689
poly,1,3,0.1,2,-1.8,6.0,-0.6,0.765,0.367,0.867,0.394,0.272,0.617,0.77,0.582,0.819,0.51,0.369,0.7,0.755,0.545,0.81,0.48,0.327,0.677
poly,1,3,0.1,3,-1.8,5.9,-0.5,0.784,0.344,0.897,0.398,0.294,0.621,0.785,0.473,0.867,0.473,0.341,0.67,0.774,0.545,0.833,0.5,0.357,0.689
poly,1,3,0.1,4,-1.9,5.8,-0.4,0.784,0.3,0.909,0.367,0.268,0.605,0.781,0.4,0.881,0.423,0.293,0.64,0.755,0.455,0.833,0.435,0.279,0.644
poly,1,3,0.01,0,-1.4,7.4,-0.8,0.78,0.411,0.873,0.422,0.314,0.642,0.853,0.836,0.857,0.703,0.624,0.847,0.849,0.909,0.833,0.714,0.645,0.871
poly,1,3,0.01,1,-2.4,5.2,-0.3,0.804,0.367,0.915,0.414,0.329,0.641,0.789,0.436,0.881,0.455,0.331,0.659,0.755,0.364,0.857,0.381,0.229,0.61
poly,1,3,0.01,2,-2.8,4.9,-0.1,0.818,0.322,0.945,0.41,0.367,0.634,0.815,0.382,0.929,0.448,0.365,0.655,0.811,0.364,0.929,0.444,0.35,0.646
poly,1,3,0.01,3,-3.0,4.9,0.2,0.823,0.278,0.964,0.383,0.364,0.621,0.842,0.273,0.99,0.389,0.4,0.632,0.811,0.273,0.952,0.375,0.312,0.613
poly,1,3,0.01,4,-3.4,4.9,-0.1,0.818,0.369,0.934,0.448,0.375,0.651,0.819,0.418,0.924,0.471,0.382,0.671,0.849,0.545,0.929,0.6,0.512,0.737
