Kernel,C,degree,gamma,coef0,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
poly,1,2,0.1,0,-2.6,4.4,0.0,0.823,0.189,0.988,0.293,0.309,0.588,0.808,0.382,0.919,0.451,0.348,0.65,0.811,0.364,0.929,0.444,0.35,0.646
poly,1,2,0.1,1,-2.2,5.0,-0.2,0.818,0.256,0.964,0.354,0.333,0.61,0.826,0.6,0.886,0.587,0.481,0.743,0.811,0.636,0.857,0.583,0.465,0.747
poly,1,2,0.1,2,-2.6,5.1,0.1,0.818,0.164,0.988,0.271,0.318,0.576,0.853,0.473,0.952,0.572,0.507,0.713,0.811,0.364,0.929,0.444,0.35,0.646
poly,1,2,0.1,3,-3.0,5.1,-0.1,0.813,0.256,0.958,0.359,0.318,0.607,0.83,0.545,0.905,0.571,0.471,0.725,0.811,0.364,0.929,0.444,0.35,0.646
poly,1,2,0.1,4,-3.3,5.1,-0.8,0.694,0.697,0.692,0.484,0.328,0.695,0.619,0.764,0.581,0.454,0.281,0.672,0.642,0.818,0.595,0.486,0.335,0.707
poly,1,2,0.01,0,-1.2,6.9,-0.7,0.798,0.506,0.873,0.519,0.404,0.689,0.789,0.836,0.776,0.622,0.521,0.806,0.774,0.909,0.738,0.625,0.537,0.824
poly,1,2,0.01,1,-3.2,5.1,-0.5,0.727,0.6,0.758,0.47,0.327,0.679,0.732,0.764,0.724,0.542,0.408,0.744,0.717,0.818,0.69,0.545,0.419,0.754
poly,1,2,0.01,2,-4.3,5.3,-0.1,0.799,0.461,0.885,0.478,0.365,0.673,0.808,0.564,0.871,0.548,0.428,0.718,0.774,0.455,0.857,0.455,0.312,0.656
poly,1,2,0.01,3,-5.1,6.0,-0.0,0.794,0.414,0.891,0.45,0.337,0.653,0.792,0.527,0.862,0.513,0.39,0.695,0.774,0.545,0.833,0.5,0.357,0.689
poly,1,2,0.01,4,-6.2,6.5,0.5,0.813,0.319,0.94,0.401,0.324,0.63,0.842,0.455,0.943,0.543,0.476,0.699,0.849,0.455,0.952,0.556,0.487,0.703
poly,1,2,0.001,0,-1.0,-0.1,-0.9,0.809,0.067,1.0,0.113,0.145,0.533,0.872,0.382,1.0,0.546,0.57,0.691,0.887,0.455,1.0,0.625,0.631,0.727
poly,1,2,0.001,1,-1.7,2.7,0.2,0.823,0.458,0.915,0.503,0.447,0.687,0.902,0.891,0.905,0.789,0.736,0.898,0.906,0.909,0.905,0.8,0.749,0.907
poly,1,2,0.001,2,-2.1,3.0,0.1,0.799,0.528,0.867,0.515,0.406,0.697,0.86,0.855,0.862,0.72,0.648,0.858,0.849,0.909,0.833,0.714,0.645,0.871
poly,1,2,0.001,3,-2.4,3.3,-0.3,0.742,0.739,0.74,0.55,0.423,0.739,0.698,0.927,0.638,0.562,0.46,0.783,0.698,0.909,0.643,0.556,0.448,0.776
poly,1,2,0.001,4,-2.7,3.5,-0.3,0.737,0.764,0.728,0.552,0.426,0.746,0.74,0.927,0.69,0.597,0.506,0.809,0.717,0.909,0.667,0.571,0.469,0.788
poly,1,3,0.1,0,-2.0,8.0,-0.6,0.813,0.389,0.921,0.437,0.355,0.655,0.845,0.745,0.871,0.667,0.577,0.808,0.849,0.818,0.857,0.692,0.608,0.838
poly,1,3,0.1,1,-2.0,7.2,-0.4,0.818,0.3,0.952,0.386,0.323,0.626,0.834,0.618,0.89,0.604,0.504,0.754,0.83,0.636,0.881,0.609,0.501,0.759
poly,1,3,0.1,2,-1.9,6.7,-0.3,0.823,0.278,0.964,0.372,0.335,0.621,0.826,0.582,0.89,0.581,0.475,0.736,0.811,0.545,0.881,0.545,0.426,0.713
poly,1,3,0.1,3,-2.1,6.3,-0.1,0.823,0.208,0.982,0.318,0.346,0.595,0.826,0.455,0.924,0.52,0.428,0.689,0.792,0.455,0.881,0.476,0.348,0.668
poly,1,3,0.1,4,-2.3,6.0,-0.2,0.823,0.275,0.964,0.372,0.342,0.619,0.826,0.491,0.914,0.54,0.441,0.703,0.792,0.455,0.881,0.476,0.348,0.668
poly,1,3,0.01,0,-1.2,7.8,-0.9,0.804,0.594,0.855,0.543,0.452,0.725,0.808,0.945,0.771,0.674,0.604,0.858,0.811,1.0,0.762,0.688,0.632,0.881
poly,1,3,0.01,1,-3.2,6.8,-0.7,0.694,0.7,0.692,0.489,0.332,0.696,0.634,0.727,0.61,0.454,0.275,0.668,0.566,0.636,0.548,0.378,0.149,0.592
poly,1,3,0.01,2,-4.5,6.7,-0.4,0.79,0.533,0.855,0.505,0.385,0.694,0.721,0.545,0.767,0.447,0.277,0.656,0.623,0.364,0.69,0.286,0.047,0.527
poly,1,3,0.01,3,-5.3,6.3,-0.1,0.813,0.486,0.897,0.513,0.404,0.692,0.781,0.473,0.862,0.469,0.339,0.667,0.755,0.364,0.857,0.381,0.229,0.61
poly,1,3,0.01,4,-5.8,6.2,-0.0,0.828,0.464,0.921,0.525,0.437,0.693,0.785,0.436,0.876,0.459,0.336,0.656,0.736,0.364,0.833,0.364,0.197,0.598
poly,1,3,0.001,0,-1.0,-0.5,-0.9,0.804,0.044,1.0,0.08,0.12,0.522,0.792,0.0,1.0,0.0,0.0,0.5,0.792,0.0,1.0,0.0,0.0,0.5
poly,1,3,0.001,1,-1.9,3.1,0.1,0.804,0.506,0.879,0.51,0.412,0.692,0.875,0.855,0.881,0.743,0.676,0.868,0.887,0.909,0.881,0.769,0.711,0.895
poly,1,3,0.001,2,-3.0,4.1,-0.5,0.704,0.811,0.674,0.536,0.409,0.743,0.66,0.909,0.595,0.528,0.411,0.752,0.698,1.0,0.619,0.579,0.502,0.81
poly,1,3,0.001,3,-4.2,5.2,0.8,0.837,0.275,0.982,0.377,0.368,0.628,0.868,0.436,0.981,0.575,0.551,0.709,0.887,0.545,0.976,0.667,0.625,0.761
poly,1,3,0.001,4,-4.9,6.0,0.4,0.808,0.367,0.922,0.428,0.33,0.644,0.811,0.527,0.886,0.537,0.429,0.706,0.849,0.636,0.905,0.636,0.541,0.771
