Kernel,C,gamma,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
RBF,1,0.1,-1.1,1.1,-0.2,0.938,0.921,0.954,0.936,0.876,0.938,0.737,0.116,0.933,0.167,0.065,0.525,0.734,0.053,0.95,0.087,0.005,0.501
RBF,1,0.01,-2.0,1.7,0.0,0.904,0.892,0.917,0.903,0.809,0.904,0.729,0.274,0.873,0.329,0.174,0.574,0.709,0.211,0.867,0.258,0.092,0.539
RBF,1,0.001,-1.7,1.4,0.1,0.781,0.629,0.933,0.741,0.591,0.781,0.754,0.305,0.897,0.375,0.242,0.601,0.734,0.316,0.867,0.364,0.204,0.591
RBF,1,0.0001,-0.6,0.6,-0.3,0.692,0.742,0.642,0.705,0.387,0.692,0.658,0.695,0.647,0.495,0.295,0.671,0.722,0.579,0.767,0.5,0.318,0.673
RBF,1,1e-05,-0.1,0.1,0.0,0.608,0.262,0.954,0.4,0.3,0.608,0.747,0.179,0.927,0.253,0.151,0.553,0.747,0.158,0.933,0.231,0.137,0.546
RBF,5,0.1,-1.0,1.1,-0.1,0.915,0.846,0.983,0.907,0.838,0.915,0.739,0.011,0.97,0.018,-0.059,0.49,0.747,0.0,0.983,0.0,-0.064,0.492
RBF,5,0.01,-2.7,2.1,0.2,0.944,0.925,0.962,0.942,0.89,0.944,0.701,0.147,0.877,0.19,0.03,0.512,0.696,0.105,0.883,0.143,-0.015,0.494
RBF,5,0.001,-3.0,2.5,-0.1,0.865,0.875,0.854,0.866,0.73,0.865,0.686,0.4,0.777,0.381,0.173,0.588,0.684,0.421,0.767,0.39,0.179,0.594
RBF,5,0.0001,-1.4,1.5,-0.1,0.735,0.588,0.883,0.688,0.494,0.735,0.737,0.4,0.843,0.421,0.253,0.622,0.734,0.421,0.833,0.432,0.259,0.627
RBF,5,1e-05,-0.3,0.3,-0.2,0.683,0.912,0.454,0.742,0.414,0.683,0.458,0.737,0.37,0.397,0.095,0.553,0.658,0.632,0.667,0.471,0.26,0.649
RBF,10,0.1,-1.0,1.1,-0.1,0.915,0.846,0.983,0.907,0.838,0.915,0.739,0.011,0.97,0.018,-0.059,0.49,0.747,0.0,0.983,0.0,-0.064,0.492
RBF,10,0.01,-2.9,2.4,0.4,0.952,0.917,0.988,0.95,0.908,0.952,0.716,0.116,0.907,0.165,0.035,0.511,0.722,0.105,0.917,0.154,0.033,0.511
RBF,10,0.001,-3.9,3.2,0.0,0.877,0.879,0.875,0.877,0.755,0.877,0.699,0.421,0.787,0.402,0.203,0.604,0.709,0.421,0.8,0.41,0.217,0.611
RBF,10,0.0001,-2.0,2.0,-0.3,0.783,0.829,0.738,0.794,0.57,0.783,0.661,0.537,0.7,0.431,0.211,0.618,0.646,0.474,0.7,0.391,0.157,0.587
RBF,10,1e-05,-0.6,0.7,-0.4,0.683,0.912,0.454,0.742,0.414,0.683,0.458,0.737,0.37,0.397,0.095,0.553,0.658,0.632,0.667,0.471,0.26,0.649
