Kernel,C,gamma,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
RBF,1,0.1,-1.7,1.2,0.4,0.762,0.671,0.854,0.738,0.536,0.762,0.653,0.211,0.793,0.222,0.001,0.502,0.633,0.158,0.783,0.171,-0.063,0.471
RBF,1,0.01,-1.9,2.0,0.5,0.64,0.308,0.971,0.46,0.372,0.64,0.782,0.158,0.98,0.259,0.264,0.569,0.797,0.158,1.0,0.273,0.353,0.579
RBF,1,0.001,-1.5,1.5,0.0,0.644,0.375,0.912,0.512,0.34,0.644,0.797,0.347,0.94,0.452,0.372,0.644,0.772,0.368,0.9,0.438,0.309,0.634
RBF,1,0.0001,-0.3,0.3,0.0,0.638,0.362,0.912,0.498,0.329,0.638,0.785,0.347,0.923,0.438,0.34,0.635,0.785,0.316,0.933,0.414,0.32,0.625
RBF,1,1e-05,-0.0,0.0,-0.0,0.64,0.362,0.917,0.499,0.335,0.64,0.785,0.347,0.923,0.438,0.34,0.635,0.785,0.316,0.933,0.414,0.32,0.625
RBF,5,0.1,-2.7,1.9,0.0,0.806,0.908,0.704,0.824,0.629,0.806,0.597,0.411,0.657,0.328,0.06,0.534,0.62,0.474,0.667,0.375,0.124,0.57
RBF,5,0.01,-3.0,2.8,0.5,0.66,0.354,0.967,0.508,0.408,0.66,0.772,0.168,0.963,0.261,0.224,0.566,0.759,0.158,0.95,0.24,0.174,0.554
RBF,5,0.001,-3.4,2.7,0.3,0.635,0.333,0.938,0.477,0.339,0.635,0.787,0.242,0.96,0.353,0.31,0.601,0.81,0.316,0.967,0.444,0.4,0.641
RBF,5,0.0001,-1.2,1.2,0.1,0.615,0.254,0.975,0.392,0.33,0.615,0.823,0.316,0.983,0.462,0.45,0.65,0.823,0.316,0.983,0.462,0.45,0.65
RBF,5,1e-05,-0.1,0.2,0.0,0.64,0.362,0.917,0.499,0.335,0.64,0.785,0.347,0.923,0.438,0.34,0.635,0.785,0.316,0.933,0.414,0.32,0.625
RBF,10,0.1,-3.6,2.3,-0.1,0.802,0.917,0.688,0.822,0.626,0.802,0.575,0.442,0.617,0.334,0.052,0.529,0.57,0.474,0.6,0.346,0.064,0.537
RBF,10,0.01,-4.2,3.4,-0.3,0.727,0.854,0.6,0.759,0.47,0.727,0.592,0.726,0.55,0.462,0.237,0.638,0.557,0.684,0.517,0.426,0.172,0.6
RBF,10,0.001,-5.0,3.3,0.5,0.64,0.321,0.958,0.47,0.361,0.64,0.777,0.179,0.967,0.278,0.248,0.573,0.772,0.158,0.967,0.25,0.219,0.562
RBF,10,0.0001,-1.7,1.6,0.0,0.642,0.362,0.921,0.502,0.341,0.642,0.805,0.347,0.95,0.461,0.392,0.649,0.785,0.368,0.917,0.452,0.339,0.643
RBF,10,1e-05,-0.3,0.3,0.0,0.64,0.362,0.917,0.499,0.335,0.64,0.785,0.347,0.923,0.438,0.34,0.635,0.785,0.316,0.933,0.414,0.32,0.625
