Kernel,C,gamma,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
RBF,1,0.1,-0.7,1.1,-0.2,0.923,0.85,0.996,0.916,0.856,0.923,0.762,0.032,0.993,0.058,0.079,0.512,0.759,0.0,1.0,0.0,0.0,0.5
RBF,1,0.01,-1.7,1.5,0.1,0.927,0.896,0.958,0.925,0.856,0.927,0.684,0.053,0.883,0.074,-0.09,0.468,0.684,0.053,0.883,0.074,-0.091,0.468
RBF,1,0.001,-1.6,1.4,-0.1,0.842,0.858,0.825,0.845,0.685,0.842,0.641,0.242,0.767,0.245,0.01,0.504,0.62,0.211,0.75,0.211,-0.039,0.48
RBF,1,0.0001,-0.8,0.9,-0.4,0.683,0.962,0.404,0.753,0.443,0.683,0.425,0.832,0.297,0.411,0.126,0.564,0.62,0.632,0.617,0.444,0.214,0.624
RBF,1,1e-05,-0.1,0.1,0.0,0.635,0.375,0.896,0.505,0.319,0.635,0.78,0.4,0.9,0.464,0.339,0.65,0.785,0.421,0.9,0.485,0.359,0.661
RBF,5,0.1,-0.7,1.1,-0.1,0.89,0.779,1.0,0.875,0.799,0.89,0.759,0.0,1.0,0.0,0.0,0.5,0.759,0.0,1.0,0.0,0.0,0.5
RBF,5,0.01,-1.9,1.7,0.1,0.956,0.958,0.954,0.956,0.913,0.956,0.701,0.074,0.9,0.106,-0.037,0.487,0.696,0.053,0.9,0.077,-0.071,0.476
RBF,5,0.001,-2.9,2.8,0.1,0.888,0.896,0.879,0.889,0.777,0.888,0.661,0.168,0.817,0.193,-0.016,0.493,0.671,0.158,0.833,0.187,-0.01,0.496
RBF,5,0.0001,-1.8,1.5,-0.3,0.798,0.892,0.704,0.816,0.608,0.798,0.643,0.516,0.683,0.409,0.177,0.6,0.646,0.526,0.683,0.417,0.186,0.605
RBF,5,1e-05,-0.4,0.5,-0.2,0.681,0.962,0.4,0.752,0.44,0.681,0.423,0.811,0.3,0.404,0.104,0.555,0.608,0.632,0.6,0.436,0.199,0.616
RBF,10,0.1,-0.7,1.1,-0.1,0.89,0.779,1.0,0.875,0.799,0.89,0.759,0.0,1.0,0.0,0.0,0.5,0.759,0.0,1.0,0.0,0.0,0.5
RBF,10,0.01,-2.0,1.7,0.3,0.958,0.946,0.971,0.958,0.918,0.958,0.732,0.053,0.947,0.087,0.007,0.5,0.747,0.053,0.967,0.091,0.043,0.51
RBF,10,0.001,-3.9,4.0,0.4,0.896,0.858,0.933,0.892,0.796,0.896,0.673,0.074,0.863,0.097,-0.083,0.469,0.671,0.053,0.867,0.071,-0.109,0.46
RBF,10,0.0001,-2.4,1.8,-0.2,0.827,0.875,0.779,0.835,0.659,0.827,0.648,0.389,0.73,0.347,0.112,0.56,0.62,0.316,0.717,0.286,0.031,0.516
RBF,10,1e-05,-0.8,0.9,-0.4,0.681,0.962,0.4,0.752,0.44,0.681,0.423,0.811,0.3,0.404,0.104,0.555,0.608,0.579,0.617,0.415,0.169,0.598
