Index,position,attribute,meanImp,medianImp,minImp,maxImp,normHits,decision
13746,1,SMC1B,7.25320820183842,7.41638055748371,-1.00100150250438,9.59927030982698,0.964,Confirmed
1195,2,AURKC,7.05102282226229,7.20130141364231,0,9.58789790372296,0.962,Confirmed
2865,3,CLIC2,6.9800083394463,7.0997484311796,-1.00100150250438,9.39207266721458,0.967,Confirmed
10252,4,OSBPL1A,6.9701803697123,7.04863320290547,-1.00100150250438,9.60017783342187,0.964,Confirmed
5010,5,FCGR3A,6.78316506261962,6.89587274106812,-1.00100150250438,8.89793081326112,0.962,Confirmed
8678,6,MOCS1,6.76490918745572,6.87905562994583,-1.35626349931439,9.87912731386655,0.961,Confirmed
2063,7,CBX5,5.82503429162438,5.9253099072115,-1.71158502046946,8.48626901140701,0.933,Confirmed
3860,8,DICER1,5.6100566094422,5.69726652369105,-1.00100150250438,8.4016681215582,0.924,Confirmed
3714,9,DDX55,5.46513664113861,5.54315286011684,-0.512711142806535,8.46351578320623,0.922,Confirmed
7098,10,KBTBD12,5.18270012835974,5.28132072378091,-0.103924595033289,7.7903847317676,0.917,Confirmed
13046,11,SEPSECS,5.17042736809448,5.25876855768894,-1.00100150250438,8.20726914473572,0.895,Confirmed
4638,12,EXOC5,5.00207417014283,5.1099268869941,-1.00100150250438,7.61622015297937,0.889,Confirmed
6072,13,GTPBP2,4.69053053738545,4.78455338424534,-1.00100150250438,7.31687007347065,0.867,Confirmed
1665,14,C1QC,4.44996432903508,4.52255679736566,-1.00100150250438,7.39445158205922,0.847,Confirmed
2548,15,CENPK,4.31707614674621,4.38545497825413,0,7.76009094880318,0.82,Confirmed
12483,16,RNF34,4.04589329720711,4.11610546907971,-1.00100150250438,7.2577260426815,0.794,Confirmed
9653,17,NSFL1C,3.85549773498576,3.95959913178086,-1.00100150250438,6.43328835840594,0.769,Confirmed
5329,18,FUT4,3.61306186176921,3.63933947047987,-1.00100150250438,6.68383718835404,0.721,Confirmed
5757,19,GNPDA2,3.33147215677867,3.37457509961265,-1.41499874541823,6.10602292425445,0.642,Confirmed
3205,20,CREBL2,3.24967598351303,3.28673323723189,-1.00100150250438,6.06491312866243,0.644,Confirmed
8851,21,MSC,3.21511912452368,3.27388348488263,-1.00100150250438,6.07896657923583,0.632,Confirmed
14349,22,STYXL1,2.91061223532679,3.00648342893084,-1.00100150250438,5.76151756779117,0.551,Tentative
14500,23,TACC3,2.14582543696843,2.25788402916984,-1.00100150250438,4.83899707759949,0.049,Rejected
3777,24,DENND2D,0.979052534369334,1.00100150250438,-0.0642163947172143,1.69247972335568,0,Rejected
11740,25,PTGES3,0.915572466883392,1.00100150250438,0,1.73686322461907,0,Rejected
779,26,APOL3,0.851079517036341,1.00100150250438,0,1.40131083873809,0,Rejected
15487,27,TRIM13,0.82306984441297,1.00100150250438,-1.00100150250438,1.60983201114369,0,Rejected
5719,28,GNAI1,0.811796737891422,1.00100150250438,-0.828171012912633,1.62244629775992,0,Rejected
4141,29,DUSP1,0.805477501912454,1.00100150250438,-1.3325037469909,1.6916490918496,0,Rejected
2903,30,CLSTN3,0.743309516758397,1.00100150250438,0,1.50348587382133,0,Rejected
11550,31,PRPF4B,0.739091349410435,1.00100150250438,-1.00100150250438,1.67096512078111,0,Rejected
17159,32,ZNF787,0.727340997508225,1.00100150250438,0,1.7349290362428,0,Rejected
12243,33,RFFL,0.72689737510414,1.00100150250438,0,1.71671299297045,0,Rejected
14608,34,TBC1D22B,0.72308970566802,1.00100150250438,0,1.72758118683873,0,Rejected
1357,35,BEND3,0.721014028478296,0.179681165533569,-1.00100150250438,2.82011692481819,0.004,Rejected
16473,36,YES1,0.704063029866193,1.00100150250438,-1.00100150250438,1.56223771938966,0,Rejected
9477,37,NMI,0.697833878129542,1.00100150250438,-1.00100150250438,1.94068684225899,0,Rejected
6282,38,HIP1R,0.670920562902462,1.00100150250438,0,1.57874544935173,0,Rejected
16008,39,UNC93A,0.648077093962401,1.00100150250438,0,1.40666517280464,0,Rejected
15809,40,TXNIP,0.647985654080013,1.00100150250438,-1.00100150250438,1.7354804624521,0,Rejected
