Index,position,attribute,meanImp,medianImp,minImp,maxImp,normHits,decision
1138,54,ATP6V0A1,0.496038234538969,0,0,1.41671443620535,0,Rejected
1589,55,C12orf45,0.490237010081151,0,-1.00100150250438,1.38359876707469,0,Rejected
10437,56,PARP3,0.488927810549516,1.00100150250438,-1.00100150250438,1.55729543493535,0,Rejected
15930,57,UCHL1,0.486093871557926,0.458760378804382,-0.708928313401103,1.41499874541823,0,Rejected
2354,58,CD86,0.48305508881805,0.435910915820226,-1.00100150250438,1.62560549891081,0,Rejected
5880,59,GPR180,0.479613247008676,0,-1.00100150250438,1.76306069250658,0,Rejected
3791,60,DERA,0.477785977348811,0.45876037880438,-1.00100150250438,1.42351475524821,0,Rejected
4014,61,DNMBP,0.475658029208987,0.460128587301394,-0.648230960719373,1.32614870308324,0,Rejected
16763,62,ZNF207,0.471532291698938,1.00100150250438,-1.00100150250438,1.4114981188588,0,Rejected
1286,63,BAZ1B,0.468617514265203,1.00100150250438,-1.00100150250438,1.64467735364025,0,Rejected
3958,64,DNAJB12,0.457935301039876,0,0,1.38942503594182,0,Rejected
702,65,AP1B1,0.447386615001092,0,-1.00100150250438,1.41634163524743,0,Rejected
298,66,ADH1B,0.444684982118063,1.00100150250438,-1.00100150250438,1.44200414271252,0,Rejected
4019,67,DNPEP,0.443297785820495,0,0,1.41564741305872,0,Rejected
998,68,ASAP3,0.443272350542096,1.00100150250438,-1.00100150250438,1.41516414276914,0,Rejected
16330,69,WDR75,0.441816483304987,0.422486523468188,-1.00100150250438,1.40055850645608,0,Rejected
2331,70,CD48,0.441136267395051,0,0,1.37457856297529,0,Rejected
6929,71,IRF1,0.43466453958634,0,0,1.3912780204011,0,Rejected
15602,72,TRPV2,0.429204584304387,0,-0.500604410498962,1.41459540782567,0,Rejected
11351,73,PPP1R3B,0.4214707412139,0,-1.00100150250438,1.36308946233658,0,Rejected
7014,74,ITM2A,0.412561120457165,0,-1.00100150250438,1.73651238160403,0,Rejected
10717,75,PEX16,0.412313516033398,0,-1.00100150250438,1.41620539683401,0,Rejected
1169,76,ATP9A,0.409610911741399,0,-1.00100150250438,1.90131282750684,0,Rejected
12492,77,RNF6,0.405151915925339,0,0,1.69187738755514,0,Rejected
11070,78,PLOD2,0.405070734025169,0,0,1.35116629265928,0,Rejected
6411,79,HOXC11,0.404512207439832,0,-1.00100150250438,1.56426355004787,0,Rejected
14516,80,TAF1A,0.404031089300537,0,0,1.02266143540797,0,Rejected
7208,81,KCTD14,0.403891790545749,0,-1.00100150250438,1.35177507784969,0,Rejected
9361,82,NFKBIE,0.402911338496469,0,-0.177679141366925,1.5313218116491,0,Rejected
8523,83,MFNG,0.39991747716894,0,-1.00100150250438,1.35646700825112,0,Rejected
16812,84,ZNF280B,0.395024987541965,0,-1.00100150250438,1.41120774204966,0,Rejected
14408,85,SVEP1,0.393154541766641,0,-0.34550102431442,1.39202649055364,0,Rejected
4199,86,E2F3,0.393105871551472,0,-1.00100150250438,1.68698616224339,0,Rejected
10890,87,PIK3IP1,0.391784244565282,0,-1.00100150250438,1.63152950934678,0,Rejected
16286,88,WDPCP,0.38986285297069,0,-1.00100150250438,1.5577686472352,0,Rejected
9288,89,NEDD1,0.388759270211707,0,0,1.38041711899614,0,Rejected
12960,90,SDHAF2,0.388513516921378,0,-1.00100150250438,1.37574780647989,0,Rejected
14507,91,TADA2A,0.387456704829152,0,0,1.35566837672759,0,Rejected
11624,92,PRTFDC1,0.386658089863852,0,-1.00100150250438,1.29222809790238,0,Rejected
7355,93,KLF16,0.385799196145226,0,-1.00100150250438,1.324175711733,0,Rejected
6414,94,HOXC4,0.385639657776779,0.411036337047434,-1.2581161384918,1.41676604054767,0,Rejected
8279,95,MAPK14,0.384639166520489,0,-1.00100150250438,1.41644740676817,0,Rejected
14316,96,STRN,0.383315534631581,0,-1.00100150250438,1.24624960286364,0,Rejected
12209,97,RELB,0.383231764185403,0.353425021222643,-1.00100150250438,1.41696460700847,0,Rejected
712,98,AP2B1,0.380932866030876,0,-1.00100150250438,1.33663577142719,0,Rejected
11845,99,PYGB,0.380658303895295,0,0,1.41671443620535,0,Rejected
2135,100,CCDC34,0.380593284390529,0,0,1.22526338839375,0,Rejected
2999,101,COG1,0.377443413406338,0,-1.00100150250438,1.4167285799706,0,Rejected
8504,102,METTL7A,0.376283843844839,0.602212605421655,-1.19289694017514,1.54857370499401,0,Rejected
3019,103,COL1A1,0.371952774349643,0,-0.544089290202847,1.41246757828475,0,Rejected
13339,104,SLC12A4,0.368790027238457,0,0,1.00100150250438,0,Rejected
15620,105,TSFM,0.368790027238457,0,0,1.00100150250438,0,Rejected
2110,106,CCDC150,0.367979745641115,0,0,1.57055865400082,0,Rejected
16488,107,YPEL1,0.367845428877231,0,-1.26301721078944,1.26693979201741,0,Rejected
2521,108,CEBPZ,0.36733977916514,0,-1.00100150250438,1.41705050316284,0,Rejected
4556,109,ERI1,0.365972758660192,0.312487097094697,-1.00100150250438,1.41499874541823,0,Rejected
5401,110,GAD1,0.362105192295352,0,-1.34406227991274,1.00100150250438,0,Rejected
1965,111,CAP2,0.36081240070764,0,-1.411069100511,1.25949419642548,0,Rejected
14110,112,SRC,0.360189447358556,9.61681630943812E-16,-1.00100150250438,1.66368062657695,0,Rejected
16725,113,ZNF133,0.360110489677585,0,-1.00100150250438,1.34406227991274,0,Rejected
524,114,ALPK3,0.354082552440952,0,-1.00100150250438,1.2749151357676,0,Rejected
7017,115,ITPA,0.353616193898359,0.0158890411005526,-1.44695815943721,1.49039155441252,0,Rejected
8861,116,MSL1,0.35253428147334,0,-1.00100150250438,1.69314383547155,0,Rejected
13046,117,SEPSECS,0.349010470560708,0,-1.00100150250438,1.62957385548718,0,Rejected
15393,118,TPD52L2,0.347415391492967,0,0,1.26301721078944,0,Rejected
12097,119,RBM11,0.346229481021177,0,-1.00100150250438,1.35646700825112,0,Rejected
1431,120,BMS1,0.34268664878724,0,-0.0984277607953787,1.6358858174274,0,Rejected
394,121,AHNAK,0.34245333818554,0,0,1.00100150250438,0,Rejected
14453,122,SYNPO2,0.341042238644315,0,-1.00100150250438,1.35145818933225,0,Rejected
8846,123,MS4A4A,0.33907282184151,0,0,1.00100150250438,0,Rejected
6989,124,ITGAL,0.338824396858619,0,-1.00100150250438,1.41146301823224,0,Rejected
8258,125,MAP3K7,0.338274964554998,0,-1.00100150250438,1.73204057515517,0,Rejected
15934,126,UCK2,0.336899078547106,0.0419878993195256,-1.41564741305872,1.47829042052755,0,Rejected
3412,127,CUL3,0.336390480922056,0,-1.00100150250438,1.40786221199556,0,Rejected
2285,128,CD1A,0.335122582246992,0,0,1.36232155017094,0,Rejected
2382,129,CDC42,0.333088940587292,0,0,1.6064155377343,0,Rejected
15121,130,TMEM203,0.331238320293041,0,-1.00100150250438,1.28852057304586,0,Rejected
7954,131,LRPPRC,0.32765924670742,0,-1.00100150250438,1.41698077291804,0,Rejected
5060,132,FGD3,0.326173691712044,0,-1.00100150250438,1.40060716715989,0,Rejected
1448,133,BOP1,0.324910775621009,0,-0.106147123445544,1.2744443477228,0,Rejected
14329,134,STX18,0.32423039293233,0,-1.60709440616656,1.3325037469909,0,Rejected
10339,135,PAAF1,0.322497297699624,0,-0.447303065060821,1.24612657520541,0,Rejected
1761,136,C3AR1,0.322303345897406,0,-1.35925207343156,1.41698837337418,0,Rejected
15931,137,UCHL3,0.320174357929362,0,-1.00100150250438,1.49069849225817,0,Rejected
1017,138,ASCC1,0.316105737632963,0,0,1.00100150250438,0,Rejected
1681,139,C1R,0.316105737632963,0,-1.00100150250438,1.00100150250438,0,Rejected
10947,140,PKIB,0.316105737632963,0,0,1.00100150250438,0,Rejected
14564,141,TAS2R14,0.316105737632963,0,-1.00100150250438,1.00100150250438,0,Rejected
14600,142,TBC1D15,0.316105737632963,0,0,1.00100150250438,0,Rejected
16233,143,VRK2,0.316105737632963,0,0,1.00100150250438,0,Rejected
16480,144,YIPF5,0.316105737632963,0,0,1.00100150250438,0,Rejected
4735,145,FAM122B,0.31517191549852,0,-1.00100150250438,1.41375504263398,0,Rejected
12468,146,RNF212,0.312144834022569,0,-1.00100150250438,1.34406227991274,0,Rejected
8565,147,MICALL2,0.308967390395133,0,-1.13663010002315,1.00100150250438,0,Rejected
3635,148,DCLRE1A,0.307491946586563,0,0,1.41375504263398,0,Rejected
12747,149,RWDD1,0.305470572778419,0,-1.61467333037519,1.63736449432718,0,Rejected
2275,150,CD14,0.305439191349249,0,-1.00100150250438,1.41696460700847,0,Rejected
12918,151,SCN5A,0.304723423911629,0,0,1.41705050316284,0,Rejected
7025,152,ITPRIP,0.303562635651997,0,0,1.00100150250438,0,Rejected
13678,153,SLC9A7,0.301825313486151,0,-1.00100150250438,1.3738702760057,0,Rejected
7405,154,KLHL6,0.299846117162357,0,-1.30993429144589,1.00100150250438,0,Rejected
16095,155,USP49,0.299671521007093,0,-1.00100150250438,1.00100150250438,0,Rejected
16528,156,ZBTB2,0.298076989100703,0,-1.00100150250438,1.41564741305872,0,Rejected
8122,157,LYSMD3,0.297947862165531,0,-1.00100150250438,1.00100150250438,0,Rejected
7950,158,LRP5L,0.297513167720227,0,-1.00100150250438,1.41537713405274,0,Rejected
8558,159,MIB1,0.297094099607563,0,-1.00100150250438,1.27050991399949,0,Rejected
14648,160,TBRG1,0.295730190808696,0,-1.34774720669074,1.00100150250438,0,Rejected
16822,161,ZNF292,0.293862978135849,0,0,1.5793905745636,0,Rejected
11975,162,RAD52,0.290663074407736,0,-1.00100150250438,1.00100150250438,0,Rejected
675,163,ANO9,0.290300458190793,0,-1.00100150250438,1.34767323857564,0,Rejected
5704,164,GMFG,0.287566731122437,0,-1.00100150250438,1.00100150250438,0,Rejected
16140,165,VASN,0.286999628684901,0,-1.00100150250438,1.00100150250438,0,Rejected
12469,166,RNF213,0.285591938800548,0,-1.36475591225471,1.84671266434893,0,Rejected
5318,167,FUCA1,0.285258931025738,0,-1.00100150250438,1.4159136794715,0,Rejected
17111,168,ZNF713,0.285223444996311,0,0,1.41523944491238,0,Rejected
6903,169,IQCC,0.285210776601882,0,-1.00100150250438,1.41499874541823,0,Rejected
12722,170,RTN4,0.284230095782209,0,0,1.39636580984444,0,Rejected
2342,171,CD69,0.284178827191155,0,-1.00100150250438,1.53449013535891,0,Rejected
14113,172,SRD5A1,0.284125201886963,0,0,1.39437282583476,0,Rejected
13323,173,SLAMF7,0.283928236716813,0,-1.00100150250438,1.34033157812888,0,Rejected
9830,174,OLFML1,0.283678601036463,0,-1.00100150250438,1.38588740967527,0,Rejected
6736,175,IL13RA2,0.282292931690515,0,-1.00100150250438,1.40973594482309,0,Rejected
5972,176,GRIK2,0.281969812666316,0,-1.00100150250438,1.41229511565547,0,Rejected
4786,177,FAM174B,0.281892101471686,0,-1.00100150250438,1.35194391794451,0,Rejected
4957,178,FBXO16,0.281851173825095,0,0,1.35116629265928,0,Rejected
2355,179,CD8A,0.281675277785957,0,-1.00100150250438,1.34782426791566,0,Rejected
9788,180,OAZ3,0.280760619155616,0,-0.544089290202848,1.4142798582953,0,Rejected
3396,181,CTSS,0.28035218894292,0,-1.00100150250438,1.32268557989795,0,Rejected
603,182,ANKLE2,0.280264335926513,0,-1.00100150250438,1.36539348079093,0,Rejected
3983,183,DNAJC25,0.279885259713342,0,-1.00100150250438,1.25568648158299,0,Rejected
16544,184,ZBTB42,0.279083905373115,0,0,1.29858819207164,0,Rejected
2923,185,CMTM1,0.277634445485601,0,-1.00100150250438,1.27104845420889,0,Rejected
6504,186,HSP90AA1,0.27720741181264,0,0,1.26293481442263,0,Rejected
6619,187,IFI30,0.276083156382638,0,0,1.51099471303875,0,Rejected
9357,188,NFKB2,0.275386761822636,0,-1.41375504263398,1.33020796648643,0,Rejected
10341,189,PABPC1L,0.273200638053071,0,-1.00100150250438,1.40131083873809,0,Rejected
6120,190,HAL,0.272894593759178,0,0,1.38346423120383,0,Rejected
8970,191,MUS81,0.271633635856576,0,0,1.37278532422708,0,Rejected
17252,192,ZSWIM6,0.27156104968641,0,-1.00100150250438,1.15565393402425,0,Rejected
4816,193,FAM20C,0.270645816752039,0,-0.480440665545301,1.6187051738165,0,Rejected
4896,194,FANCL,0.269275539977785,0,-1.00100150250438,1.24494502227287,0,Rejected
11034,195,PLEKHF1,0.266360606118742,0,-1.00100150250438,1.41705050316284,0,Rejected
14616,196,TBC1D30,0.265675941305622,0,0,1.00100150250438,0,Rejected
13005,197,SEH1L,0.264047913235066,0,-1.00100150250438,1.27104845420889,0,Rejected
364,198,AGFG1,0.263421448027469,0,0,1.00100150250438,0,Rejected
736,199,APC2,0.263421448027469,0,-1.00100150250438,1.00100150250438,0,Rejected
912,200,ARL15,0.263421448027469,0,-1.00100150250438,1.00100150250438,0,Rejected
2349,201,CD80,0.263421448027469,0,0,1.00100150250438,0,Rejected
2502,202,CDYL,0.263421448027469,0,-1.00100150250438,1.00100150250438,0,Rejected
3173,203,CPSF6,0.263421448027469,0,0,1.00100150250438,0,Rejected
4125,204,DTNBP1,0.263421448027469,0,0,1.00100150250438,0,Rejected
5158,205,FLT1,0.263421448027469,0,0,1.00100150250438,0,Rejected
5578,206,GGNBP2,0.263421448027469,0,0,1.00100150250438,0,Rejected
6322,207,HMBS,0.263421448027469,0,0,1.00100150250438,0,Rejected
6337,208,HMGN1,0.263421448027469,0,-1.00100150250438,1.00100150250438,0,Rejected
8492,209,METTL18,0.263421448027469,0,-1.00100150250438,1.00100150250438,0,Rejected
8931,210,MTO1,0.263421448027469,0,0,1.00100150250438,0,Rejected
9571,211,NPNT,0.263421448027469,0,0,1.00100150250438,0,Rejected
10441,212,PARP9,0.263421448027469,0,0,1.00100150250438,0,Rejected
10466,213,PAXIP1,0.263421448027469,0,0,1.00100150250438,0,Rejected
10826,214,PHLPP2,0.263421448027469,0,-1.00100150250438,1.00100150250438,0,Rejected
11672,215,PSMB8,0.263421448027469,0,-1.00100150250438,1.00100150250438,0,Rejected
13418,216,SLC23A1,0.263421448027469,0,0,1.00100150250438,0,Rejected
14534,217,TAGAP,0.263421448027469,0,0,1.00100150250438,0,Rejected
14728,218,TDRD3,0.263421448027469,0,-1.00100150250438,1.00100150250438,0,Rejected
15480,219,TRIAP1,0.263421448027469,0,0,1.00100150250438,0,Rejected
16947,220,ZNF512,0.263421448027469,0,-1.00100150250438,1.00100150250438,0,Rejected
17016,221,ZNF589,0.263421448027469,0,0,1.00100150250438,0,Rejected
11958,222,RAC2,0.26011659552539,0,-1.00100150250438,1.00100150250438,0,Rejected
7742,223,LEMD2,0.260112207684371,0,-1.00100150250438,1.40069829372277,0,Rejected
12843,224,SASH3,0.259636952266727,0,-1.00100150250438,1.67712316126853,0,Rejected
4636,225,EXOC3L4,0.25915074901788,0,-0.0811432811821974,1.00100150250438,0,Rejected
12852,226,SBDS,0.258605790913195,0,-1.00100150250438,1.00100150250438,0,Rejected
527,227,ALS2,0.256638704610564,0,-1.33274579130607,1.41675431502912,0,Rejected
7106,228,KCMF1,0.255922192112044,0,-1.00100150250438,1.60240250662826,0,Rejected
835,229,ARHGAP11B,0.25524864314368,0,-1.00100150250438,1.17516151948918,0,Rejected
1577,230,C11orf80,0.254223894300315,0,0,1.33578161943231,0,Rejected
8322,231,MAT2B,0.253811510026043,0,-1.00100150250438,1.41570766814705,0,Rejected
14791,232,TFAP2A,0.253535050383704,0,-1.00100150250438,1.00100150250438,0,Rejected
12432,233,RNF135,0.251839959620694,0,-1.41336030592839,1.72184851421025,0,Rejected
3853,234,DHX58,0.250044142640364,0,-1.00100150250438,1.41251955470294,0,Rejected
11510,235,PRLR,0.246395577056648,0,-1.00100150250438,1.00100150250438,0,Rejected
5571,236,GGA1,0.245309412858983,0,-1.34033157812888,1.2497830426088,0,Rejected
17051,237,ZNF638,0.244086195109965,0,-0.367369805432588,1.00100150250438,0,Rejected
6417,238,HOXC8,0.243104734003438,0,-1.00100150250438,1.64586714379796,0,Rejected
9544,239,NPAS2,0.242375397221546,0,-1.00100150250438,1.00100150250438,0,Rejected
15738,240,TTLL5,0.241821702018003,0,-1.00100150250438,1.4142798582953,0,Rejected
6287,241,HIRA,0.240334689319832,0,-1.00100150250438,1.00100150250438,0,Rejected
568,242,ANAPC1,0.240138285268476,0,-1.00100150250438,1.40296154634439,0,Rejected
16058,243,USP14,0.238679443238535,0,-1.00100150250438,1.32731259653775,0,Rejected
211,244,ACVR1,0.238340846493984,0,-1.41631084259087,1.38062136715865,0,Rejected
5632,245,GJC2,0.237793196135788,0,-1.00100150250438,1.00100150250438,0,Rejected
11980,246,RAD9B,0.237020624058242,0,-1.00100150250438,1.35519061673125,0,Rejected
8590,247,MITD1,0.236718860741462,0,-1.00100150250438,1.36399710751018,0,Rejected
7317,248,KIF4A,0.235034645560275,0,-1.00100150250438,1.16842448813856,0,Rejected
6345,249,HMMR,0.234072396026142,0,0,1.00100150250438,0,Rejected
16470,250,YDJC,0.232634474246105,0,0,1.41705050316284,0,Rejected
1960,251,CAND1,0.23263080423322,0,-1.00100150250438,1.41698077291804,0,Rejected
3005,252,COG7,0.2326167865115,0,-1.00100150250438,1.41671443620535,0,Rejected
4364,253,EIF4E3,0.232593816165487,0,-1.00100150250438,1.41627799963111,0,Rejected
5672,254,GLRA1,0.232530976606098,0,0,1.41508404800271,0,Rejected
14566,255,TAS2R19,0.232530976606098,0,-1.00100150250438,1.41508404800271,0,Rejected
2395,256,CDC6,0.232412660444089,0,0,1.00100150250438,0,Rejected
16718,257,ZNF114,0.232338947109969,0,-1.00100150250438,1.41143548757626,0,Rejected
9767,258,NXN,0.230275632438509,0,0,1.37223250881853,0,Rejected
2574,259,CEP55,0.230230154972012,0,-1.00100150250438,1.41696460700847,0,Rejected
8702,260,MOSPD1,0.230169461941669,0,0,1.37021526937856,0,Rejected
8465,261,MEIS2,0.229903247029256,0,0,1.36515718604271,0,Rejected
2266,262,CCT6A,0.229530394356259,0,-1.00100150250438,1.35807298525577,0,Rejected
10944,263,PKHD1,0.228972244430463,0,0,1.34746813666565,0,Rejected
8894,264,MTA3,0.228792988811889,0,-1.00100150250438,1.34406227991274,0,Rejected
17155,265,ZNF783,0.228385297787808,0,-1.00100150250438,1.33631615045521,0,Rejected
12017,266,RAP1A,0.228221328249632,0,-1.00100150250438,1.33320072922985,0,Rejected
12353,267,RIMBP2,0.228184644973897,0,0,1.3325037469909,0,Rejected
7291,268,KIF15,0.227931423988269,0,-1.00100150250438,1.32769254826397,0,Rejected
6748,269,IL17RD,0.22785131054304,0,-1.00100150250438,1.33989997709643,0,Rejected
15228,270,TMPO,0.224945594235681,0,-1.00100150250438,1.27096178296479,0,Rejected
14347,271,STYK1,0.224518599470002,0,-1.00100150250438,1.26284888241688,0,Rejected
6145,272,HAVCR1,0.224290045119395,0,-1.00100150250438,1.25850634975536,0,Rejected
6441,273,HPS3,0.224164045903693,0,-1.00100150250438,1.25611236465702,0,Rejected
1152,274,ATP6V1D,0.223850772814167,0,-1.00100150250438,1.25016017595602,0,Rejected
14125,275,SRGN,0.22324399382623,0,-1.00100150250438,1.41570766814705,0,Rejected
11063,276,PLK2,0.221496083449638,0,-1.00100150250438,1.41675431502912,0,Rejected
5177,277,FMR1,0.220883764659984,0,-0.139190898910262,1.33297791993682,0,Rejected
12671,278,RRBP1,0.219833312698191,0,-1.00100150250438,1.33999410403891,0,Rejected
4130,279,DTX3,0.217572637728211,0,-1.00100150250438,1.40798990269939,0,Rejected
12482,280,RNF32,0.217454467808861,0,-0.307507723862922,1.00100150250438,0,Rejected
10482,281,PCBP4,0.216879884432107,0,0,1.36741892898307,0,Rejected
7701,282,LCLAT1,0.216672853647085,0,0,1.00100150250438,0,Rejected
13180,283,SH2B3,0.215925714347977,0,-0.0294564163557183,1.00100150250438,0,Rejected
15494,284,TRIM21,0.215779264557473,0,-1.00100150250438,1.34406227991274,0,Rejected
15097,285,TMEM18,0.214408573216494,0,-1.00100150250438,1.67808678249578,0,Rejected
25,286,ABAT,0.214358619980471,0,-1.34753386563601,1.41634163524743,0,Rejected
1334,287,BCL6,0.213456886472093,0,-1.00100150250438,1.52233672118104,0,Rejected
14122,288,SRGAP1,0.212942048189046,0,-1.00100150250438,1.68196177854971,0,Rejected
10959,289,PKP4,0.212387055254847,0,-1.41695652774063,1.00100150250438,0,Rejected
1575,290,C11orf68,0.212287496124908,0,0,1.00100150250438,0,Rejected
8499,291,METTL2B,0.211612772102766,0,-1.00100150250438,1.00100150250438,0,Rejected
199,292,ACTR10,0.210737158421975,0,-1.00100150250438,1.00100150250438,0,Rejected
338,293,AFAP1,0.210737158421975,0,-1.00100150250438,1.00100150250438,0,Rejected
764,294,APOBEC3G,0.210737158421975,0,0,1.00100150250438,0,Rejected
1091,295,ATG9A,0.210737158421975,0,0,1.00100150250438,0,Rejected
1688,296,C1orf115,0.210737158421975,0,0,1.00100150250438,0,Rejected
1730,297,C21orf91,0.210737158421975,0,-1.00100150250438,1.00100150250438,0,Rejected
1867,298,CAB39,0.210737158421975,0,-1.00100150250438,1.00100150250438,0,Rejected
1931,299,CALML4,0.210737158421975,0,-1.00100150250438,1.00100150250438,0,Rejected
2067,300,CBY1,0.210737158421975,0,0,1.00100150250438,0,Rejected
2292,301,CD200R1,0.210737158421975,0,0,1.00100150250438,0,Rejected
2319,302,CD36,0.210737158421975,0,0,1.00100150250438,0,Rejected
2474,303,CDKN2AIP,0.210737158421975,0,0,1.00100150250438,0,Rejected
2777,304,CKAP2L,0.210737158421975,0,0,1.00100150250438,0,Rejected
3198,305,CREB3,0.210737158421975,0,-1.00100150250438,1.00100150250438,0,Rejected
3474,306,CYB5R3,0.210737158421975,0,0,1.00100150250438,0,Rejected
3657,307,DCUN1D4,0.210737158421975,0,0,1.00100150250438,0,Rejected
3673,308,DDIT4L,0.210737158421975,0,-1.00100150250438,1.00100150250438,0,Rejected
3852,309,DHX57,0.210737158421975,0,0,1.00100150250438,0,Rejected
4219,310,EBP,0.210737158421975,0,0,1.00100150250438,0,Rejected
4301,311,EGFR,0.210737158421975,0,0,1.00100150250438,0,Rejected
4613,312,ETV6,0.210737158421975,0,-1.00100150250438,1.00100150250438,0,Rejected
4720,313,FAM110C,0.210737158421975,0,0,1.00100150250438,0,Rejected
4868,314,FAM83E,0.210737158421975,0,0,1.00100150250438,0,Rejected
