Kernel,C,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
linear,1,-5.4,6.4,1.2,0.808,0.467,0.945,0.532,0.461,0.706,0.769,0.525,0.878,0.583,0.436,0.701,0.769,0.5,0.889,0.571,0.426,0.694
linear,5,-12.9,14.2,1.6,0.788,0.5,0.904,0.508,0.412,0.702,0.746,0.55,0.833,0.569,0.398,0.692,0.692,0.5,0.778,0.5,0.278,0.639
linear,10,-14.1,23.0,2.8,0.799,0.433,0.946,0.49,0.417,0.69,0.785,0.45,0.933,0.553,0.46,0.692,0.692,0.5,0.778,0.5,0.278,0.639
linear,15,-14.1,23.0,3.5,0.808,0.4,0.973,0.483,0.442,0.687,0.777,0.45,0.922,0.546,0.444,0.686,0.692,0.5,0.778,0.5,0.278,0.639
