activation,layers,learning_rate,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
relu,"(25,)",0.1,0.795,0.539,0.861,0.521,0.394,0.7,0.785,0.673,0.814,0.565,0.438,0.744,0.83,0.636,0.881,0.609,0.501,0.759
relu,"(25,)",0.01,0.776,0.419,0.868,0.444,0.307,0.644,0.789,0.564,0.848,0.526,0.394,0.706,0.792,0.455,0.881,0.476,0.348,0.668
relu,"(25,)",0.001,0.78,0.417,0.874,0.44,0.309,0.645,0.796,0.582,0.852,0.539,0.415,0.717,0.792,0.545,0.857,0.522,0.39,0.701
relu,"(25,)",0.0001,0.78,0.467,0.861,0.455,0.32,0.664,0.804,0.564,0.867,0.542,0.419,0.715,0.774,0.545,0.833,0.5,0.357,0.689
relu,"(50,)",0.1,0.77,0.442,0.855,0.445,0.303,0.648,0.781,0.6,0.829,0.531,0.395,0.714,0.811,0.727,0.833,0.615,0.505,0.78
relu,"(50,)",0.01,0.785,0.417,0.879,0.44,0.31,0.648,0.834,0.673,0.876,0.626,0.525,0.774,0.83,0.545,0.905,0.571,0.467,0.725
relu,"(50,)",0.001,0.814,0.394,0.921,0.468,0.375,0.658,0.864,0.491,0.962,0.598,0.543,0.726,0.849,0.455,0.952,0.556,0.487,0.703
relu,"(50,)",0.0001,0.809,0.35,0.927,0.437,0.347,0.639,0.875,0.418,0.995,0.581,0.586,0.707,0.849,0.364,0.976,0.5,0.471,0.67
relu,"(75,)",0.1,0.751,0.489,0.819,0.435,0.286,0.654,0.77,0.691,0.79,0.553,0.422,0.741,0.792,0.545,0.857,0.522,0.39,0.701
relu,"(75,)",0.01,0.77,0.394,0.867,0.415,0.275,0.631,0.826,0.618,0.881,0.595,0.487,0.75,0.792,0.636,0.833,0.56,0.432,0.735
relu,"(75,)",0.001,0.785,0.325,0.904,0.377,0.258,0.614,0.808,0.491,0.89,0.509,0.393,0.691,0.811,0.455,0.905,0.5,0.388,0.68
relu,"(75,)",0.0001,0.804,0.369,0.916,0.422,0.318,0.642,0.808,0.455,0.9,0.493,0.379,0.677,0.811,0.455,0.905,0.5,0.388,0.68
relu,"(100,)",0.1,0.766,0.514,0.831,0.471,0.33,0.672,0.796,0.673,0.829,0.576,0.456,0.751,0.811,0.545,0.881,0.545,0.426,0.713
relu,"(100,)",0.01,0.79,0.397,0.891,0.441,0.317,0.644,0.811,0.582,0.871,0.56,0.441,0.727,0.792,0.455,0.881,0.476,0.348,0.668
relu,"(100,)",0.001,0.78,0.347,0.892,0.392,0.264,0.619,0.819,0.509,0.9,0.54,0.432,0.705,0.774,0.455,0.857,0.455,0.312,0.656
relu,"(100,)",0.0001,0.78,0.325,0.898,0.374,0.251,0.611,0.815,0.436,0.914,0.489,0.387,0.675,0.811,0.455,0.905,0.5,0.388,0.68
relu,"(125,)",0.1,0.794,0.533,0.861,0.514,0.386,0.697,0.792,0.727,0.81,0.596,0.48,0.768,0.774,0.455,0.857,0.455,0.312,0.656
relu,"(125,)",0.01,0.79,0.397,0.891,0.432,0.31,0.644,0.815,0.655,0.857,0.595,0.481,0.756,0.792,0.545,0.857,0.522,0.39,0.701
relu,"(125,)",0.001,0.789,0.372,0.898,0.421,0.299,0.635,0.842,0.636,0.895,0.626,0.53,0.766,0.83,0.636,0.881,0.609,0.501,0.759
relu,"(125,)",0.0001,0.799,0.372,0.909,0.432,0.324,0.641,0.845,0.618,0.905,0.628,0.534,0.761,0.811,0.636,0.857,0.583,0.465,0.747
relu,"(150,)",0.1,0.761,0.489,0.831,0.459,0.311,0.66,0.796,0.6,0.848,0.548,0.422,0.724,0.755,0.545,0.81,0.48,0.327,0.677
relu,"(150,)",0.01,0.795,0.442,0.886,0.472,0.35,0.664,0.8,0.509,0.876,0.51,0.387,0.693,0.83,0.636,0.881,0.609,0.501,0.759
