Kernel,C,degree,gamma,coef0,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
poly,1,2,0.1,0,-1.2,3.3,0.1,0.973,0.947,1.0,0.972,0.949,0.973,0.769,0.25,1.0,0.387,0.423,0.625,0.731,0.125,1.0,0.222,0.3,0.562
poly,1,2,0.1,1,-1.4,2.4,0.1,0.987,0.973,1.0,0.986,0.974,0.987,0.854,0.525,1.0,0.687,0.658,0.762,0.846,0.5,1.0,0.667,0.64,0.75
poly,1,2,0.1,2,-1.5,2.2,0.0,0.987,0.973,1.0,0.986,0.974,0.987,0.915,0.725,1.0,0.84,0.804,0.862,0.923,0.75,1.0,0.857,0.822,0.875
poly,1,2,0.1,3,-1.6,2.1,0.0,0.987,0.973,1.0,0.986,0.974,0.987,0.915,0.75,0.989,0.846,0.802,0.869,0.923,0.75,1.0,0.857,0.822,0.875
poly,1,2,0.1,4,-1.7,2.1,0.0,0.987,0.973,1.0,0.986,0.974,0.987,0.915,0.75,0.989,0.846,0.802,0.869,0.923,0.75,1.0,0.857,0.822,0.875
poly,1,2,0.01,0,-1.1,2.8,-0.1,0.926,0.852,1.0,0.919,0.863,0.926,0.785,0.3,1.0,0.452,0.472,0.65,0.769,0.25,1.0,0.4,0.433,0.625
poly,1,2,0.01,1,-2.0,2.2,-0.1,0.973,0.96,0.987,0.973,0.947,0.973,0.885,0.775,0.933,0.805,0.725,0.854,0.885,0.75,0.944,0.8,0.723,0.847
poly,1,2,0.01,2,-2.3,2.6,0.2,0.973,0.947,1.0,0.972,0.948,0.973,0.892,0.775,0.944,0.816,0.745,0.86,0.885,0.75,0.944,0.8,0.723,0.847
poly,1,2,0.01,3,-2.5,2.7,0.2,0.98,0.96,1.0,0.979,0.961,0.98,0.885,0.775,0.933,0.806,0.729,0.854,0.885,0.75,0.944,0.8,0.723,0.847
poly,1,2,0.01,4,-2.7,2.8,0.3,0.98,0.96,1.0,0.979,0.961,0.98,0.877,0.75,0.933,0.789,0.71,0.842,0.885,0.75,0.944,0.8,0.723,0.847
poly,1,2,0.001,0,-1.0,0.8,-0.1,0.566,0.533,0.613,0.473,0.189,0.573,0.592,0.55,0.611,0.409,0.243,0.581,0.769,0.25,1.0,0.4,0.433,0.625
poly,1,2,0.001,1,-1.9,1.8,0.0,0.885,0.795,0.973,0.87,0.785,0.884,0.831,0.75,0.867,0.731,0.609,0.808,0.885,0.875,0.889,0.824,0.741,0.882
poly,1,2,0.001,2,-2.0,2.1,-0.2,0.906,0.864,0.946,0.901,0.816,0.905,0.792,0.875,0.756,0.722,0.587,0.815,0.769,0.875,0.722,0.7,0.553,0.799
poly,1,2,0.001,3,-2.4,2.3,0.2,0.906,0.81,1.0,0.893,0.828,0.905,0.838,0.7,0.9,0.723,0.615,0.8,0.846,0.75,0.889,0.75,0.639,0.819
poly,1,2,0.001,4,-2.6,2.4,0.0,0.906,0.85,0.959,0.899,0.817,0.905,0.815,0.825,0.811,0.731,0.604,0.818,0.808,0.875,0.778,0.737,0.61,0.826
poly,1,3,0.1,0,-1.3,5.4,-0.2,0.973,0.947,1.0,0.972,0.949,0.973,0.846,0.5,1.0,0.667,0.64,0.75,0.846,0.5,1.0,0.667,0.64,0.75
poly,1,3,0.1,1,-1.2,4.3,-0.1,0.98,0.96,1.0,0.979,0.961,0.98,0.846,0.5,1.0,0.667,0.64,0.75,0.846,0.5,1.0,0.667,0.64,0.75
poly,1,3,0.1,2,-1.2,3.6,-0.0,0.987,0.973,1.0,0.986,0.974,0.987,0.846,0.5,1.0,0.667,0.64,0.75,0.846,0.5,1.0,0.667,0.64,0.75
poly,1,3,0.1,3,-1.2,3.1,-0.0,0.987,0.973,1.0,0.986,0.974,0.987,0.846,0.5,1.0,0.667,0.64,0.75,0.846,0.5,1.0,0.667,0.64,0.75
poly,1,3,0.1,4,-1.3,2.8,-0.0,0.987,0.973,1.0,0.986,0.974,0.987,0.885,0.625,1.0,0.763,0.731,0.812,0.923,0.75,1.0,0.857,0.822,0.875
poly,1,3,0.01,0,-1.1,3.8,-0.5,0.953,0.92,0.987,0.951,0.91,0.953,0.846,0.5,1.0,0.667,0.64,0.75,0.846,0.5,1.0,0.667,0.64,0.75
poly,1,3,0.01,1,-1.6,2.3,0.1,0.987,0.973,1.0,0.986,0.974,0.987,0.923,0.75,1.0,0.857,0.822,0.875,0.923,0.75,1.0,0.857,0.822,0.875
poly,1,3,0.01,2,-2.0,2.3,0.0,0.98,0.973,0.987,0.98,0.961,0.98,0.885,0.775,0.933,0.806,0.729,0.854,0.885,0.75,0.944,0.8,0.723,0.847
poly,1,3,0.01,3,-2.2,2.4,0.2,0.98,0.96,1.0,0.979,0.961,0.98,0.892,0.775,0.944,0.816,0.745,0.86,0.885,0.75,0.944,0.8,0.723,0.847
poly,1,3,0.01,4,-2.3,2.6,0.2,0.98,0.96,1.0,0.979,0.961,0.98,0.892,0.775,0.944,0.816,0.745,0.86,0.885,0.75,0.944,0.8,0.723,0.847
poly,1,3,0.001,0,-1.0,0.9,0.9,0.534,0.071,1.0,0.105,0.094,0.536,0.715,0.075,1.0,0.109,0.108,0.538,0.692,0.0,1.0,0.0,0.0,0.5
poly,1,3,0.001,1,-1.8,1.9,0.0,0.906,0.837,0.973,0.898,0.82,0.905,0.838,0.775,0.867,0.746,0.629,0.821,0.846,0.875,0.833,0.778,0.672,0.854
poly,1,3,0.001,2,-2.6,2.5,0.3,0.919,0.85,0.987,0.912,0.846,0.919,0.862,0.7,0.933,0.756,0.665,0.817,0.846,0.75,0.889,0.75,0.639,0.819
poly,1,3,0.001,3,-3.1,3.0,0.2,0.939,0.906,0.972,0.937,0.881,0.939,0.869,0.825,0.889,0.795,0.703,0.857,0.846,0.75,0.889,0.75,0.639,0.819
poly,1,3,0.001,4,-3.3,3.2,0.3,0.953,0.919,0.987,0.951,0.908,0.953,0.877,0.8,0.911,0.799,0.72,0.856,0.885,0.875,0.889,0.824,0.741,0.882
poly,5,2,0.1,0,-1.2,3.3,0.1,0.973,0.947,1.0,0.972,0.949,0.973,0.769,0.25,1.0,0.387,0.423,0.625,0.731,0.125,1.0,0.222,0.3,0.562
poly,5,2,0.1,1,-1.4,2.4,0.1,0.987,0.973,1.0,0.986,0.974,0.987,0.854,0.525,1.0,0.687,0.658,0.762,0.846,0.5,1.0,0.667,0.64,0.75
poly,5,2,0.1,2,-1.5,2.2,0.0,0.987,0.973,1.0,0.986,0.974,0.987,0.915,0.725,1.0,0.84,0.804,0.862,0.923,0.75,1.0,0.857,0.822,0.875
