Kernel,C,degree,gamma,coef0,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
poly,1,2,0.1,0,-1.2,2.7,-0.3,0.953,0.947,0.96,0.953,0.91,0.953,0.769,0.25,1.0,0.4,0.433,0.625,0.769,0.25,1.0,0.4,0.433,0.625
poly,1,2,0.1,1,-1.3,2.7,-0.0,0.953,0.932,0.973,0.952,0.91,0.953,0.769,0.25,1.0,0.394,0.428,0.625,0.769,0.25,1.0,0.4,0.433,0.625
poly,1,2,0.1,2,-1.4,2.9,0.1,0.953,0.932,0.973,0.952,0.91,0.953,0.762,0.225,1.0,0.364,0.406,0.612,0.769,0.25,1.0,0.4,0.433,0.625
poly,1,2,0.1,3,-1.5,2.9,0.0,0.953,0.946,0.96,0.953,0.908,0.953,0.777,0.3,0.989,0.443,0.445,0.644,0.769,0.25,1.0,0.4,0.433,0.625
poly,1,2,0.1,4,-1.5,3.0,0.2,0.946,0.919,0.973,0.944,0.899,0.946,0.762,0.225,1.0,0.364,0.406,0.612,0.769,0.25,1.0,0.4,0.433,0.625
poly,1,2,0.01,0,-1.1,2.6,-0.5,0.953,0.932,0.973,0.952,0.91,0.953,0.769,0.375,0.944,0.496,0.405,0.66,0.769,0.375,0.944,0.5,0.409,0.66
poly,1,2,0.01,1,-1.7,3.0,0.3,0.932,0.877,0.987,0.925,0.872,0.932,0.746,0.175,1.0,0.293,0.353,0.588,0.769,0.25,1.0,0.4,0.433,0.625
poly,1,2,0.01,2,-1.8,3.1,0.4,0.932,0.891,0.973,0.927,0.872,0.932,0.746,0.175,1.0,0.287,0.348,0.588,0.769,0.25,1.0,0.4,0.433,0.625
poly,1,2,0.01,3,-1.9,3.1,0.4,0.932,0.906,0.959,0.928,0.871,0.932,0.754,0.2,1.0,0.322,0.375,0.6,0.769,0.25,1.0,0.4,0.433,0.625
poly,1,2,0.01,4,-2.0,3.1,0.1,0.926,0.919,0.932,0.923,0.859,0.926,0.792,0.525,0.911,0.603,0.487,0.718,0.808,0.5,0.944,0.615,0.52,0.722
