Kernel,C,degree,gamma,coef0,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
poly,1,2,0.1,0,-1.4,4.4,-0.1,0.919,0.876,0.96,0.912,0.845,0.918,0.762,0.225,1.0,0.364,0.406,0.612,0.769,0.25,1.0,0.4,0.433,0.625
poly,1,2,0.1,1,-1.6,3.6,0.0,0.946,0.932,0.96,0.945,0.896,0.946,0.815,0.4,1.0,0.565,0.559,0.7,0.846,0.5,1.0,0.667,0.64,0.75
poly,1,2,0.1,2,-1.6,3.4,0.1,0.953,0.932,0.973,0.951,0.908,0.953,0.823,0.425,1.0,0.594,0.581,0.712,0.846,0.5,1.0,0.667,0.64,0.75
poly,1,2,0.1,3,-1.7,3.2,0.1,0.953,0.932,0.973,0.951,0.908,0.953,0.838,0.475,1.0,0.639,0.619,0.738,0.808,0.375,1.0,0.545,0.542,0.688
poly,1,2,0.1,4,-1.7,3.1,0.2,0.953,0.932,0.973,0.951,0.908,0.953,0.815,0.4,1.0,0.556,0.556,0.7,0.808,0.375,1.0,0.545,0.542,0.688
poly,1,2,0.01,0,-1.1,2.8,-0.4,0.946,0.905,0.987,0.943,0.897,0.946,0.808,0.375,1.0,0.541,0.54,0.688,0.808,0.375,1.0,0.545,0.542,0.688
poly,1,2,0.01,1,-1.8,3.9,0.3,0.939,0.89,0.987,0.934,0.882,0.939,0.792,0.35,0.989,0.496,0.475,0.669,0.808,0.375,1.0,0.545,0.542,0.688
poly,1,2,0.01,2,-2.1,3.7,0.3,0.925,0.89,0.959,0.919,0.855,0.924,0.854,0.55,0.989,0.697,0.655,0.769,0.808,0.375,1.0,0.545,0.542,0.688
poly,1,2,0.01,3,-2.3,3.6,-0.1,0.919,0.946,0.892,0.922,0.844,0.919,0.8,0.675,0.856,0.675,0.534,0.765,0.769,0.5,0.889,0.571,0.426,0.694
poly,1,2,0.01,4,-2.4,3.5,0.0,0.926,0.931,0.919,0.926,0.855,0.925,0.785,0.6,0.867,0.63,0.483,0.733,0.769,0.5,0.889,0.571,0.426,0.694
poly,1,2,0.001,0,-1.0,0.9,0.5,0.583,0.171,1.0,0.185,0.174,0.586,0.731,0.125,1.0,0.154,0.146,0.562,0.692,0.0,1.0,0.0,0.0,0.5
poly,1,2,0.001,1,-1.6,2.3,-0.3,0.932,0.892,0.973,0.928,0.872,0.933,0.862,0.775,0.9,0.775,0.676,0.838,0.808,0.75,0.833,0.706,0.566,0.792
