Kernel,C,degree,gamma,coef0,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
poly,1,2,0.1,0,-1.6,10.3,-0.5,0.913,0.947,0.88,0.917,0.831,0.913,0.785,0.575,0.878,0.621,0.475,0.726,0.769,0.5,0.889,0.571,0.426,0.694
poly,1,2,0.1,1,-2.3,6.9,0.3,0.919,0.865,0.973,0.914,0.844,0.919,0.808,0.475,0.956,0.589,0.522,0.715,0.731,0.25,0.944,0.364,0.281,0.597
poly,1,2,0.1,2,-2.7,7.0,0.0,0.913,0.918,0.907,0.915,0.836,0.912,0.792,0.65,0.856,0.654,0.508,0.753,0.731,0.625,0.778,0.588,0.391,0.701
poly,1,2,0.1,3,-2.9,8.1,0.1,0.906,0.905,0.907,0.908,0.823,0.906,0.754,0.55,0.844,0.572,0.405,0.697,0.769,0.5,0.889,0.571,0.426,0.694
poly,1,2,0.1,4,-3.1,9.3,0.4,0.913,0.891,0.933,0.911,0.836,0.912,0.762,0.45,0.9,0.536,0.402,0.675,0.769,0.375,0.944,0.5,0.409,0.66
poly,1,2,0.01,0,-1.0,1.9,-0.9,0.892,0.893,0.892,0.892,0.788,0.893,0.846,0.75,0.889,0.75,0.639,0.819,0.846,0.75,0.889,0.75,0.639,0.819
poly,1,2,0.01,1,-2.0,4.1,-0.1,0.872,0.811,0.933,0.863,0.753,0.872,0.854,0.825,0.867,0.779,0.678,0.846,0.846,0.875,0.833,0.778,0.672,0.854
poly,1,2,0.01,2,-2.2,5.5,-0.1,0.866,0.825,0.906,0.859,0.736,0.865,0.838,0.8,0.856,0.759,0.645,0.828,0.846,0.875,0.833,0.778,0.672,0.854
poly,1,2,0.01,3,-2.4,6.7,-0.3,0.865,0.878,0.852,0.866,0.735,0.865,0.731,0.85,0.678,0.66,0.488,0.764,0.731,0.875,0.667,0.667,0.5,0.771
poly,1,2,0.01,4,-2.5,7.5,0.6,0.852,0.745,0.96,0.832,0.724,0.852,0.815,0.55,0.933,0.643,0.548,0.742,0.808,0.5,0.944,0.615,0.52,0.722
