Kernel,C,degree,gamma,coef0,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
poly,5,3,0.001,4,-2.9,6.2,0.8,0.919,0.89,0.947,0.914,0.845,0.919,0.731,0.225,0.956,0.335,0.285,0.59,0.769,0.25,1.0,0.4,0.433,0.625
poly,10,2,0.1,0,-1.4,2.6,-0.3,0.939,0.932,0.947,0.939,0.884,0.94,0.769,0.275,0.989,0.414,0.423,0.632,0.731,0.125,1.0,0.222,0.3,0.562
poly,10,2,0.1,1,-1.7,2.9,-0.2,0.946,0.959,0.933,0.947,0.897,0.946,0.823,0.45,0.989,0.603,0.578,0.719,0.808,0.375,1.0,0.545,0.542,0.688
poly,10,2,0.1,2,-1.8,3.0,0.0,0.953,0.959,0.947,0.953,0.908,0.953,0.815,0.425,0.989,0.579,0.558,0.707,0.808,0.375,1.0,0.545,0.542,0.688
poly,10,2,0.1,3,-1.8,3.0,0.4,0.959,0.946,0.973,0.959,0.92,0.96,0.762,0.25,0.989,0.386,0.398,0.619,0.769,0.25,1.0,0.4,0.433,0.625
poly,10,2,0.1,4,-1.8,3.0,0.4,0.952,0.931,0.973,0.951,0.907,0.952,0.762,0.25,0.989,0.386,0.398,0.619,0.769,0.25,1.0,0.4,0.433,0.625
poly,10,2,0.01,0,-1.2,2.9,-0.3,0.953,0.932,0.973,0.951,0.908,0.953,0.746,0.2,0.989,0.313,0.348,0.594,0.731,0.125,1.0,0.222,0.3,0.562
poly,10,2,0.01,1,-1.9,3.4,0.2,0.952,0.945,0.96,0.951,0.907,0.952,0.815,0.45,0.978,0.598,0.553,0.714,0.808,0.375,1.0,0.545,0.542,0.688
poly,10,2,0.01,2,-2.4,3.7,0.1,0.926,0.931,0.92,0.926,0.856,0.926,0.8,0.525,0.922,0.617,0.51,0.724,0.731,0.25,0.944,0.364,0.281,0.597
poly,10,2,0.01,3,-2.9,4.1,0.5,0.919,0.877,0.96,0.913,0.844,0.919,0.769,0.35,0.956,0.479,0.424,0.653,0.769,0.25,1.0,0.4,0.433,0.625
poly,10,2,0.01,4,-3.1,4.4,0.6,0.925,0.89,0.96,0.921,0.855,0.925,0.754,0.3,0.956,0.414,0.376,0.628,0.769,0.25,1.0,0.4,0.433,0.625
poly,10,2,0.001,0,-0.9,1.6,-0.7,0.878,0.758,1.0,0.85,0.788,0.879,0.846,0.5,1.0,0.654,0.635,0.75,0.808,0.375,1.0,0.545,0.542,0.688
poly,10,2,0.001,1,-2.2,4.2,0.0,0.946,0.946,0.947,0.946,0.896,0.946,0.823,0.65,0.9,0.69,0.577,0.775,0.808,0.625,0.889,0.667,0.535,0.757
poly,10,2,0.001,2,-2.3,5.2,0.2,0.932,0.918,0.947,0.93,0.871,0.932,0.785,0.55,0.889,0.606,0.472,0.719,0.769,0.5,0.889,0.571,0.426,0.694
poly,10,2,0.001,3,-2.5,5.8,0.1,0.926,0.946,0.907,0.927,0.856,0.926,0.777,0.55,0.878,0.597,0.451,0.714,0.769,0.5,0.889,0.571,0.426,0.694
poly,10,2,0.001,4,-2.6,6.1,0.4,0.926,0.918,0.933,0.924,0.855,0.926,0.762,0.4,0.922,0.502,0.389,0.661,0.692,0.25,0.889,0.333,0.178,0.569
poly,10,3,0.1,0,-1.2,6.0,-0.6,0.926,0.919,0.933,0.926,0.859,0.926,0.838,0.55,0.967,0.673,0.606,0.758,0.846,0.625,0.944,0.714,0.624,0.785
poly,10,3,0.1,1,-1.3,4.6,-0.3,0.933,0.919,0.947,0.932,0.872,0.933,0.769,0.275,0.989,0.414,0.423,0.632,0.769,0.25,1.0,0.4,0.433,0.625
poly,10,3,0.1,2,-1.4,4.1,-0.1,0.939,0.919,0.96,0.938,0.884,0.94,0.762,0.25,0.989,0.384,0.402,0.619,0.769,0.25,1.0,0.4,0.433,0.625
poly,10,3,0.1,3,-1.5,3.8,-0.3,0.946,0.959,0.933,0.947,0.897,0.946,0.838,0.55,0.967,0.672,0.608,0.758,0.808,0.5,0.944,0.615,0.52,0.722
poly,10,3,0.1,4,-1.6,3.6,-0.1,0.953,0.959,0.947,0.953,0.908,0.953,0.808,0.4,0.989,0.55,0.536,0.694,0.808,0.375,1.0,0.545,0.542,0.688
poly,10,3,0.01,0,-1.1,6.0,-0.7,0.946,0.919,0.973,0.944,0.896,0.946,0.815,0.5,0.956,0.626,0.544,0.728,0.769,0.375,0.944,0.5,0.409,0.66
poly,10,3,0.01,1,-1.8,3.2,0.0,0.953,0.959,0.947,0.953,0.908,0.953,0.846,0.525,0.989,0.676,0.636,0.757,0.846,0.5,1.0,0.667,0.64,0.75
poly,10,3,0.01,2,-2.2,3.1,0.1,0.939,0.931,0.947,0.938,0.881,0.939,0.823,0.525,0.956,0.648,0.576,0.74,0.808,0.375,1.0,0.545,0.542,0.688
poly,10,3,0.01,3,-2.4,3.3,-0.1,0.932,0.958,0.907,0.934,0.87,0.932,0.8,0.625,0.878,0.657,0.524,0.751,0.731,0.5,0.833,0.533,0.347,0.667
poly,10,3,0.01,4,-2.6,3.6,0.0,0.926,0.958,0.893,0.927,0.857,0.926,0.808,0.625,0.889,0.665,0.537,0.757,0.731,0.5,0.833,0.533,0.347,0.667
poly,10,3,0.001,0,-1.0,1.3,-0.9,0.654,0.52,0.8,0.561,0.394,0.66,0.677,0.4,0.8,0.396,0.335,0.6,0.769,0.25,1.0,0.4,0.433,0.625
poly,10,3,0.001,1,-2.2,4.4,0.0,0.946,0.959,0.933,0.947,0.895,0.946,0.792,0.575,0.889,0.629,0.495,0.732,0.769,0.5,0.889,0.571,0.426,0.694
poly,10,3,0.001,2,-2.5,5.8,0.4,0.926,0.918,0.933,0.924,0.855,0.926,0.746,0.325,0.933,0.435,0.344,0.629,0.769,0.25,1.0,0.4,0.433,0.625
poly,10,3,0.001,3,-2.9,6.1,0.8,0.912,0.877,0.947,0.907,0.832,0.912,0.723,0.2,0.956,0.306,0.263,0.578,0.769,0.25,1.0,0.4,0.433,0.625
poly,10,3,0.001,4,-3.6,6.0,0.7,0.912,0.89,0.933,0.908,0.827,0.912,0.731,0.275,0.933,0.374,0.291,0.604,0.731,0.25,0.944,0.364,0.281,0.597
