Kernel,C,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
linear,1,-24.7,17.9,0.2,0.725,0.521,0.788,0.461,0.288,0.654,0.6,0.474,0.64,0.365,0.103,0.557,0.608,0.474,0.65,0.367,0.109,0.562
linear,5,-56.5,25.2,0.4,0.751,0.508,0.825,0.474,0.319,0.666,0.633,0.463,0.687,0.37,0.134,0.575,0.658,0.421,0.733,0.372,0.143,0.577
linear,10,-77.4,24.2,0.4,0.748,0.508,0.821,0.47,0.315,0.664,0.638,0.474,0.69,0.38,0.146,0.582,0.646,0.421,0.717,0.364,0.127,0.569
linear,15,-81.7,24.2,0.8,0.77,0.437,0.871,0.456,0.318,0.654,0.676,0.347,0.78,0.327,0.118,0.564,0.671,0.263,0.8,0.278,0.066,0.532
