Kernel,C,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
linear,1,-22.8,20.9,0.1,0.751,0.521,0.821,0.478,0.325,0.671,0.724,0.421,0.82,0.422,0.242,0.621,0.722,0.421,0.817,0.421,0.238,0.619
linear,5,-56.7,34.9,0.0,0.744,0.534,0.808,0.476,0.321,0.671,0.719,0.537,0.777,0.479,0.293,0.657,0.696,0.474,0.767,0.429,0.226,0.62
linear,10,-74.2,46.7,-0.1,0.716,0.575,0.758,0.475,0.307,0.667,0.704,0.579,0.743,0.487,0.295,0.661,0.658,0.526,0.7,0.426,0.202,0.613
linear,15,-78.6,46.0,0.1,0.741,0.507,0.812,0.462,0.304,0.66,0.732,0.484,0.81,0.464,0.289,0.647,0.734,0.474,0.817,0.462,0.285,0.645
